,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,266515,210437,161434,139810,127882,146230,164660,197601,232553,258203,287271,321083,335208,337091,331002,348293,353407,367193,403588,435294,436943,432454,393394,327150,1.0
1,b,963,584,869,1525,1543,3857,7391,11552,14717,15162,14239,17831,16909,15371,18928,25386,27184,25876,23837,32718,29253,16349,7642,1460,0.91
2,c,285655,329911,237321,208401,105526,200862,359955,592184,860526,1268914,1284575,1311474,1400766,1657950,2009163,2413174,1954976,2102548,2426091,2766961,1987065,1742831,959615,471223,0.905
3,d,10797316,2880246,853104,322999,225496,656687,3944478,19691889,59610841,120410150,166814139,173474085,211688692,206840642,200514040,239534103,251314117,240412815,265472486,389315840,448491151,378548203,127475198,28436704,0.935
4,e,43365364150,42995802979,46036775513,50627677300,46953260193,39050745196,30091835881,26065316118,23120843493,21477398854,21492957671,23498459266,28519841895,37604325851,50546207509,68186982563,80727333628,90921680094,96141305043,96698842356,95438329329,96788408372,89678757350,66740457917,0.93
5,f,17170617,6001752,2620756,1860985,1404877,1995715,4654040,15760370,40731002,70997481,102162871,119410595,142725561,174448067,194125670,204091690,205573690,229439630,234112778,261842584,348333093,288874848,158279588,42455660,0.93
6,g,15,7,5,63,3,4,3,14,14,12,15,27,14,14,13,17,21,15,21,27,14,14,10,11,0.96
7,h,34812,17571,18753,26670,44708,109617,257664,546064,838137,1056969,1246663,1426277,1414881,1377972,1366014,1713800,1853312,1792640,1732207,1600036,1351958,803996,276442,63700,0.905
8,i,7561508,3094463,1427121,1220340,911730,1207981,2625327,7216253,17069462,26909581,36511372,40800409,60273210,87352350,93178704,95060145,85314012,66445879,49281749,53761760,73033116,82256937,46769587,15279764,0.955
9,j,30184282,58648128,59355801,67245443,74531312,82520191,86284286,89899821,99606467,106877413,111160712,138663958,229220416,434488851,315395808,195640958,89892427,32796968,9583002,3569421,1743822,2238025,5657686,17068590,0.93
10,k,19089,58955,33425,98662,109372,127447,112432,179246,125741,134389,152140,317342,307836,291130,302393,273120,165545,94369,73485,41887,13290,10065,13876,42721,0.935
11,l,63,49,39,19,18,47,75,249,577,811,819,1346,1040,936,992,1242,1472,1557,1656,1809,1447,576,140,71,0.915
12,m,7801,11140,10744,14368,12557,13669,12034,22525,22319,19871,18180,23784,24802,28264,27968,25316,16024,10141,8474,7359,5005,4752,3741,4966,0.97
13,n,818187,59571,3762,1940,1143,2697,15878,117265,508728,941046,1252392,1346303,1488297,1535207,1358834,1572392,1550116,1472255,1826718,2716390,2594912,3561048,735159,148822,0.985
14,o,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0.92
15,p,12003792,9857391,8491008,6577560,2715280,1249561,828574,1186607,2232806,3720493,5729681,9342207,14247967,21322817,30641362,38785517,50670991,60144386,73687363,79526739,81416310,68456188,43557381,29340093,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,3232542,1448723,1005209,1256004,2408932,6412151,16345289,33992207,53927995,72229135,86765120,96744922,105810424,111860824,118105907,123101129,136463366,146760493,158622240,165223760,134171428,70969960,24157276,6903466,0.98
18,s,72066,30868,20404,13314,11874,23181,67406,222754,501871,694249,783766,887922,902482,943053,996502,1141118,1117744,1397814,1648984,2164286,2101253,1516755,698225,176251,0.96
19,t,10469,15696,30503,41266,45319,61437,78583,93729,126660,152630,138953,177312,136058,173533,264100,339382,241090,143504,94712,63651,39988,27785,17334,13030,0.945
20,u,322,274,329,244,340,899,1781,4290,7781,10722,12119,13930,13874,13968,14508,16325,17185,18961,22709,28875,26241,12220,3514,947,0.99
21,v,1507,5904,16686,27562,33622,29135,29790,30126,28873,31612,29162,23955,24750,51790,85155,93100,59636,23937,6229,1623,769,313,313,324,0.98
22,w,12675,8251,6397,10147,7753,5813,5833,6567,7841,12375,17422,19445,18142,15956,14828,18745,16605,11790,10597,7383,6584,5200,5106,6663,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,374694,966433,2545322,5029670,7000409,6564450,9231712,10469734,10465243,11019601,9245925,8114495,10237220,16483588,20637555,22006201,18756297,8939762,3511409,1384793,504991,272389,195613,285803,0.99
