,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,296100,231204,182830,162711,156208,157608,180952,221336,267630,304453,352730,388747,420268,417861,415223,419493,419218,444204,466635,498670,500135,490000,435371,357863,1.0
1,b,547,726,1056,2053,3323,5548,10103,14475,13967,15268,19089,19037,19384,21017,31708,31842,31146,29819,32280,28634,18360,8121,2929,1224,0.91
2,c,205064,176422,160584,149320,188527,161628,246127,360893,658843,965447,1173432,1473118,1432688,1289183,1152604,1653604,1658503,1592907,1637050,2345280,2127916,1552314,832085,551822,0.905
3,d,4557227,1272805,445374,290980,313914,801511,4090898,15095777,32776031,50998656,61376747,63996245,72976575,70525805,73491111,83489311,84747810,83801374,97839167,205105030,326824296,304269833,138903095,33192576,0.935
4,e,32211910607,33818374667,37056478874,40507046266,34927839300,29603450474,24916543040,23182722579,20816107813,19113081320,21098613128,20745758514,25753508565,36079042939,48585773163,59497319556,67103588308,69514982414,72272640652,77650440809,83303115070,77966245155,65663785988,51181854252,0.93
5,f,7106618,2542265,1174252,840940,789462,1414903,4316868,13849256,30990559,48175624,67494089,61282071,87987855,111023878,107994118,103406673,113542583,125962573,125206707,172367039,281986292,255313054,142661605,41215163,0.93
6,g,6,7,5,6,12,20,15,23,15,16,44,37,37,22,18,28,31,24,15,14,12,8,8,7,0.96
7,h,16788,19346,32742,56667,107470,193499,388711,569319,733945,865767,1042049,1227728,1213312,1083706,1359459,1688773,1580972,1423211,1291294,1150320,923534,616061,290899,88736,0.905
8,i,4338066,2546991,2197597,2230379,2026771,2430386,4195781,8986091,13881810,18618605,24098533,24811774,31785096,44764094,45111805,40128581,34583150,26596815,19960228,24719803,46176569,66877956,39946663,15883434,0.955
9,j,37328253,51683650,64359447,79504516,96934532,103279562,95500611,103135000,106517278,100773615,159905258,166717664,272012409,439063438,359633981,269521741,124969531,46036145,14222153,5136825,2706157,2437783,6031002,19815476,0.93
10,k,11722,23537,38422,55335,65283,88870,94920,99703,96406,93232,97660,119479,138972,154959,187401,146494,107355,58902,24773,10974,5009,3029,2826,5081,0.935
11,l,31,27,13,12,20,40,98,182,312,372,720,802,819,630,638,778,695,764,769,893,709,418,178,62,0.915
12,m,1796,2970,6274,10759,10915,14022,14851,17329,18752,17318,20437,19295,18855,24155,40035,50431,39518,23536,10864,4972,3101,1862,1377,1186,0.97
13,n,42252,11705,5973,3787,3997,6927,27286,119058,308889,498538,677122,695680,844485,855505,890274,978496,1046690,927190,1178044,2152215,3373090,2419429,951208,267367,0.985
14,o,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0.92
15,p,9846184,9088240,6019790,4030636,1656930,697355,668936,868822,1398713,2175961,3922947,6586032,9350692,12465752,16782121,20555429,20891500,23622913,33729167,36933238,55947562,40175690,28562008,18008198,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,1850692,895757,726830,1007764,1950563,5443668,12134132,22588178,33621225,43454081,52065549,60643455,61478762,64803525,72641914,78931092,91450038,114351820,123615007,133736007,111609300,66033293,28913181,12857253,0.98
18,s,51533,20559,9536,7194,8286,19080,56256,174465,311477,789949,554523,570809,651656,659507,696094,744307,785587,724634,943829,1455360,1744267,1016075,526506,161386,0.96
19,t,7931,17877,30797,49509,74144,100454,124558,164571,176964,174490,176480,179732,162634,190919,292249,282180,228394,120046,88678,43586,25387,20208,11471,14281,0.945
20,u,258,190,167,178,359,1284,3284,6543,10424,14307,18996,20390,18860,18206,20437,22739,23572,30732,36305,37977,26916,13506,4333,1345,0.99
21,v,1656,6912,21144,37256,42036,31461,30644,31530,34505,37104,30658,18890,23112,45186,77882,91035,59472,24069,5790,1526,432,201,156,354,0.98
22,w,1589,1813,2110,2493,2011,1351,1517,1617,1422,2834,8533,6319,5341,4245,2718,2911,1457,1965,2020,2355,2068,2011,1637,1583,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,452502,1086550,2380825,4150601,5269628,5403214,6472620,6928239,7115798,7894870,7099195,6174394,7799162,10476873,13677113,15506332,14739364,9104715,4383559,1916514,792365,371307,253134,282127,0.99
