,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,279110,240547,195455,166185,139891,136681,147482,165627,200866,234259,264071,297630,335193,336627,332450,323802,326016,303409,313854,321856,339299,365478,362812,338648,1.0
1,b,172,234,444,799,1463,2734,4799,9299,7842,12151,15535,13522,11932,11323,12298,14416,15740,13647,12439,10711,9308,4560,1782,545,0.91
2,c,235099,311897,213367,216727,139951,137574,210930,291497,539550,713643,576550,603233,624328,828977,893965,903761,601243,660033,643913,795260,1068873,1000586,723396,284762,0.905
3,d,2082872,560734,166695,105826,251159,2369675,11966626,35998926,62618359,86753430,93136161,84078685,108126859,111609504,95537271,83023840,70650461,60615431,66575335,100517764,162923128,164169757,99860015,26156952,0.935
4,e,32435793834,36698055692,38532859994,48389907376,30662626152,24664893535,19458104733,17433447171,15557286061,15090735583,16715326254,17742722393,23431450726,30972898252,39481182336,44329995825,48420945694,49535115494,50093677416,49345071473,52780936226,51971584261,45191522214,33302795386,0.93
5,f,6550774,2858141,1147981,681053,618363,1614129,5209189,14013657,28604815,44700644,62749998,59138896,75130564,86548164,91717740,79349885,64891169,54100846,59406937,77279249,124186639,116079265,77360922,26889578,0.93
6,g,2,3,2,2,2,3,2,4,4,5,8,15,8,8,9,12,17,14,7,5,7,5,4,3,0.96
7,h,12839,11364,16742,30522,52372,113936,229898,381579,473767,559762,640961,672883,715459,704013,704624,873271,910938,761827,612612,491436,441309,307996,143172,45307,0.905
8,i,2935844,1571918,1317695,846516,1023888,1383192,2791410,7080483,13361356,19344055,24008115,23978780,22965125,31939822,36520834,35380287,30767200,21627319,13864033,14495197,28510811,28307611,22652516,8575809,0.955
9,j,48373450,70900513,82053197,106970885,191861750,141726014,157418467,145758208,144773072,117298371,108371330,126070172,197986892,252341519,296401991,198324401,85813764,30807785,9562477,3262011,1657925,2355018,6919444,21278734,0.93
10,k,20406,28502,43975,56436,56664,88663,83509,80393,95097,72343,62143,94052,140488,126094,146506,99920,87200,54865,19770,16866,7661,9007,3465,7629,0.935
11,l,7,7,8,7,11,41,98,179,241,285,325,348,429,289,219,242,293,328,286,379,529,285,137,52,0.915
12,m,608,1137,2502,3241,3366,3275,3092,3756,5188,4632,7960,5780,5408,7613,12889,14923,11357,6798,3268,1898,1339,1034,851,590,0.97
13,n,26405,7906,4207,2499,2319,8963,46958,155900,386445,484579,634715,549282,596214,538592,503136,478833,404507,399675,513888,730232,1252341,1255503,710146,204403,0.985
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.92
15,p,12952038,10775647,8033472,5265883,2460111,1026385,905426,1330992,2014839,2876554,4330976,6720798,10603507,15910332,18256000,17423069,15975790,18142384,20103736,22838567,27513420,29625987,21147317,12318534,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,1789303,839245,645622,917640,1882101,5390933,13136751,26348494,37323158,51579048,58634490,63639305,65150597,62355494,61379340,54515479,54033366,55648602,55463664,63512568,65213820,45628562,21490808,6987224,0.98
18,s,22354,9566,6338,6459,6450,23519,60013,146411,239524,284159,319555,382146,410156,400838,394741,398173,382692,363831,391197,563841,798140,793560,441914,113220,0.96
19,t,11300,23651,50910,156231,165032,139061,101098,204266,199350,130846,101412,93894,99590,125442,172843,189468,123762,66714,29333,15438,11348,6210,6237,5103,0.945
20,u,184,95,79,114,219,687,1799,3355,5352,6606,10225,9622,9305,8446,7719,7781,7586,7991,9622,11381,14996,8988,3637,3721,0.99
21,v,1059,5115,18005,30958,44414,34265,27982,30848,34230,35296,27965,15599,12271,19600,35781,47186,30287,14018,3929,1166,449,213,123,186,0.98
22,w,1482,1323,1216,1273,985,1440,1734,2508,3802,4073,21190,20574,11408,9883,10964,8776,5200,4363,4201,5164,4624,4348,11653,2456,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,421128,1179787,2798999,4652817,5592208,4224324,5497976,6617860,7012839,6881037,5623912,3846320,4329881,5863253,8731989,10950548,9981677,6153338,2758084,1055468,437400,224380,191446,171456,0.99
