,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,292432,225187,162254,132589,122823,128882,140154,168431,215618,239844,274065,315896,340435,348189,346669,352367,368046,405536,445337,457410,460295,444293,402280,345844,1.0
1,b,1408,795,622,556,798,1062,1809,3700,7209,10766,12446,12928,12979,16750,21195,25836,27109,33985,29765,29539,27204,23234,9698,4116,0.91
2,c,1153482,1443137,288698,187870,143213,171497,182749,247500,420636,706271,1005288,1142000,1049858,1506714,1539788,1926805,2328997,2741847,2488354,2517461,2800968,3282777,3061627,1553596,0.905
3,d,51143797,11199540,2541302,751034,401802,381094,750505,2720132,10810134,33209703,64595141,94970097,112522974,129677860,141673322,155224991,163608357,178823350,204242550,249250661,349980716,494958158,646953836,362703186,0.935
4,e,54057265974,44641736501,41270723271,44871475166,45859097813,41373567780,34051503132,25215038625,19263420734,18084199383,18757300492,21386656923,24376995488,30216165671,40757726667,55170817185,63726134050,77422206724,83077156243,81765602127,77217943921,74877575169,77247820556,83712809922,0.93
5,f,31952275,10434593,4295205,1958874,1355769,1401403,2264468,4994960,13960188,31275825,54711071,77058081,81974212,104234657,130531939,130001078,140580016,158757227,179695417,178406863,214788003,275144294,241728440,135468781,0.93
6,g,17,22,7,5,3,3,2,3,17,14,12,18,17,9,12,17,16,15,13,14,71,15,6,5,0.96
7,h,108740,58218,60850,75593,57882,82952,143513,276758,525426,585909,859067,994342,1101198,1178103,1625017,1857378,1847256,2100980,1791967,1661442,1610764,1488206,1129891,429707,0.905
8,i,18323775,7152988,3243543,1676537,1226019,1101582,1115488,2456213,6390588,13007560,20087980,27833800,32225811,37363830,54654201,56254031,50302765,45662846,47825266,36137970,41320651,71910567,71096042,59021799,0.955
9,j,30195934,58727745,86518303,106133960,134566786,157613169,166651509,172651381,186150097,185970271,195597504,217403215,341562371,470469029,370824316,307844119,149709801,63669932,20619345,6654537,2742620,2015035,3481159,10231555,0.93
10,k,33447,56985,61509,77325,97515,105057,115253,105368,109834,98855,100765,162582,151291,143451,178394,179824,145560,77938,39595,31358,20056,7684,5122,7559,0.935
11,l,111,97,34,14,10,8,13,36,255,367,510,744,708,638,838,808,932,1374,1616,1607,2941,1581,747,359,0.915
12,m,3818,5463,4515,7367,9767,10285,10580,14248,19486,19998,17844,17988,19177,24738,32004,31069,23477,15900,9350,6040,6526,5402,2765,2294,0.97
13,n,358169,73935,13399,4774,2456,1896,3077,11341,61102,229740,509634,830518,909389,1071471,1252932,1309247,1361904,1402359,1377244,1650478,2467344,3303125,3196031,1810915,0.985
14,o,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0.92
15,p,15325993,12742726,18345733,5196230,1641367,629378,324140,277239,694517,1630820,4049595,6735836,10800230,14707167,18433556,21357844,24234842,32733375,34330964,38222984,44464509,48338055,45494729,32984903,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,11179660,5091959,2447281,2063049,2460431,4265074,8943277,18923182,36157917,57299491,80551159,94710681,108650321,117850164,124210878,143256150,166776129,190473201,212590741,216914521,221928413,174679316,98049787,41950798,0.98
18,s,307216,90827,31586,14175,9523,9452,12875,34976,137319,335056,1006927,777771,730773,761220,961853,1056032,1189943,1401755,1512521,1479498,2837134,3403764,2212547,1101722,0.96
19,t,10378,15877,26459,39059,55726,72085,77604,100070,147650,140109,138044,128992,133675,189312,247708,267225,192962,120711,74586,60541,39539,21239,16076,12543,0.945
20,u,3761,968,278,184,188,307,545,1381,4372,8241,13435,17504,18836,18126,20191,27950,48956,57863,49944,45450,58035,44263,29931,10757,0.99
21,v,869,3234,10158,18976,24251,18565,21403,19364,22619,22995,17922,14049,17140,38454,90448,83373,53672,21529,5794,2589,738,264,171,286,0.98
22,w,2996,1709,912,858,774,684,551,437,595,891,3931,3245,3295,4009,3144,3240,3011,2374,1818,1859,1608,1662,1087,1375,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
25,z,634637,1356339,2614974,4227511,5579174,5929072,6701572,7791471,7763407,7991954,7222020,7054348,8176215,12329814,16460077,18138084,16553741,9843000,4418141,1833201,678719,302650,166467,201275,0.99
