,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,309717,258665,213102,181677,154014,141312,151644,169822,206007,235870,259822,298389,328462,334146,334832,341649,326115,312161,322108,344885,361623,378991,379166,352687,1.0
1,b,394,406,493,988,1995,2785,5045,6934,7473,7699,8367,11030,9771,10702,12326,16657,20096,15943,13989,11832,11372,6576,2637,912,0.91
2,c,259991,171754,160118,145126,161225,121329,138140,232045,310463,332856,545449,657476,701440,783997,857863,1111031,1095754,1279192,880713,881422,1109573,1073070,648779,298482,0.905
3,d,6144505,1596355,509779,268347,264447,794749,4003792,13638620,30282439,49826969,60589987,66844575,81313859,84459572,88043224,89791425,88746108,84414156,100839166,155288594,233334265,256704764,135729483,45525590,0.935
4,e,31705828693,30139802145,32474261854,36390238899,34883195600,29921805620,24077000424,20153106138,17655444235,17132217165,16971340736,18296419665,22870342840,30343295124,40690411747,49144579633,56339846707,59644580301,60572342380,60431068291,66214243687,71782372851,68324142891,55281861545,0.93
5,f,10897471,3897908,1975428,1058654,907505,1479840,3993935,11246678,23773667,35613267,47503069,58371287,71777615,79802672,75014889,75159150,73445872,72968457,83289898,106571296,135337399,137639520,89439213,38540486,0.93
6,g,3,3,3,5,4,4,6,5,7,8,7,21,22,20,28,25,31,19,14,11,8,7,6,5,0.96
7,h,18171,16404,21514,29295,49971,90404,196312,304076,401110,517622,601599,696197,764955,766137,803981,929503,993870,878072,706758,619650,645222,622632,292153,95692,0.905
8,i,5422333,2515838,1766747,1232945,1539039,1860242,3005981,7273500,12738371,17962133,22160036,25606870,32940533,45792293,46582407,40639375,34798501,25991732,20104903,21021922,32231852,37093308,30232440,14926936,0.955
9,j,58781571,88273974,105482063,129732254,149371221,155710432,161114646,139036068,168368681,188005119,168409607,162111727,262206088,458317187,501118965,400813411,180370576,72345889,22156161,7188217,3114231,3399637,8120377,25817017,0.93
10,k,26865,48214,63349,73320,72664,57309,65034,75436,97684,89829,91074,117559,130244,156623,174479,183428,131662,66308,42759,26727,17555,17121,14908,22440,0.935
11,l,30,16,17,15,36,31,54,87,150,150,175,319,342,329,344,329,297,294,336,486,472,311,158,71,0.915
12,m,1347,2095,2835,3920,4412,4641,5002,6353,8156,6918,6681,9472,10372,12540,18565,23032,17767,11234,5864,2963,1745,1439,950,920,0.97
13,n,35014,9954,3331,1879,1416,3407,16554,83423,258425,432476,576854,649042,683799,688385,709888,785706,706007,722372,1031777,1556410,2024496,1863920,1196565,333278,0.985
14,o,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.92
15,p,9401633,7434685,5811126,3898321,1970198,1094868,756301,895765,1322001,1958682,2676117,4071296,6003955,8592763,11319755,12760153,14060312,15772946,17790253,19925973,32773515,32177688,23799931,15907392,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,2627749,1085502,638805,747676,1316367,3137091,7399122,14208770,22109623,29534870,34971574,39429201,41456679,43829978,44858937,47693282,47715205,52822259,60879902,70486282,78985662,58324045,27595846,9798227,0.98
18,s,39705,17709,8412,7284,6475,11077,33512,107458,239821,758955,415584,436405,528402,533475,534352,574014,519769,515527,587083,842731,1043329,941990,574359,175431,0.96
19,t,6093,13842,29023,61715,79943,94117,104727,132819,146269,151279,141658,140427,127805,166804,260287,288223,198537,110328,50510,24260,14854,10703,7090,5732,0.945
20,u,292,174,76,92,203,525,1446,3195,4909,5945,7175,9270,10615,10522,9371,9443,9150,8892,11346,14440,17247,10697,4732,1236,0.99
21,v,966,3598,12558,25086,32008,26280,27682,26070,29696,29947,23503,16379,16282,24344,42859,59601,42778,19465,6125,1529,473,184,114,202,0.98
22,w,5899,7217,4702,5316,7516,5708,7614,13131,12580,12668,23276,20794,13020,13355,11358,11547,8122,7225,6026,10280,8781,7596,6278,7110,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,409140,984674,2097974,3890634,5157432,5413430,6726516,6935638,7268891,7425567,6309731,5553138,6281468,9586327,13173413,16424967,16647817,9825928,4623395,1905100,709183,390363,232592,244748,0.99
