,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,303819,255133,212014,190426,181872,178670,189076,219338,251005,273321,290336,311096,316901,323960,317665,319787,311895,302122,319506,337477,358125,380839,380045,357947,1.0
1,b,486,479,874,2038,3860,6832,9431,14395,15729,18063,20819,21553,16913,14392,15776,18298,18562,16177,14995,14486,13537,10901,4153,1923,0.91
2,c,177739,142673,126222,122688,153942,270011,308989,448569,932313,971957,1099787,936664,1063043,929302,807780,987768,786065,802405,846516,1077969,1032574,1047377,698922,423489,0.905
3,d,3616689,1062421,345743,230894,332178,2018298,11230438,36033557,72992201,101499866,116336203,116920211,133355329,137443650,130135066,107807429,93579528,78095528,90085317,145736343,206378022,181213390,74527739,17905037,0.935
4,e,36851374330,36969867727,42906550568,45514384627,37258399342,30206507897,24065270280,21164031815,19707194425,19121008685,19312864466,21938452454,26731383962,36732640037,48774906065,58886704951,60878164025,60271645925,60515441282,60586860774,59817773671,62050803175,54361972095,40918062412,0.93
5,f,9091793,3168740,1539226,1042103,1052016,1961017,5735188,16020067,34357564,51428474,69013752,71742018,94505600,96338605,92833689,89315763,75172742,67672963,73202146,104548745,154690504,158678540,79365761,27569580,0.93
6,g,9,6,7,10,48,68,24,39,69,61,93,71,28,26,21,33,36,29,27,21,36,57,52,70,0.96
7,h,19582,16804,26817,39035,84799,172014,321972,624655,664050,740997,884733,915289,946659,970804,1043880,1239999,1266222,1079713,802344,680340,609271,445205,201555,70974,0.905
8,i,4882166,4005760,3888747,3183372,2922806,4239632,5390663,12329673,21407785,27010773,32522439,38531879,57673441,87300206,80532181,57142270,34928158,22369002,15167850,17989582,38275065,51860335,38047570,16490350,0.955
9,j,40984179,64015614,91358548,108424377,160850384,139231327,146291168,170736644,155650268,126403718,98984048,130418883,224152216,284268903,265790746,193639934,87264649,23388473,8433817,12651204,104245926,179187785,316661551,327784595,0.93
10,k,19514,47262,69997,70097,69483,114894,107107,118655,125986,127578,88692,86444,85040,104756,123844,108850,65832,33738,17869,10101,7516,7163,7766,11076,0.935
11,l,100,43,34,39,244,296,311,484,784,792,885,894,518,581,339,302,398,412,540,877,955,859,377,272,0.915
12,m,1639,3214,5669,9700,14164,15285,12547,19609,20538,29364,23603,15710,16833,22963,36008,51944,41265,18346,8248,4193,3137,3647,4988,4296,0.97
13,n,30711,8009,3323,2133,3590,8585,35793,138007,374611,601087,729144,755508,791959,795449,813064,786917,683480,676797,995295,1308113,1761381,1850666,863363,228869,0.985
14,o,0,0,0,2,2,1,1,3,3,2,4,2,0,0,0,0,1,0,2,1,1,3,2,3,0.92
15,p,14019114,11586056,8625852,5705811,2171045,1002966,973585,1556681,2301624,3231315,4798157,7144785,11969196,15633940,18757164,19012149,17904797,22505986,27985053,34005648,38386657,35464777,26351135,17924677,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,1978398,911045,657960,890615,1975358,4989170,12599457,25107930,38451677,50927514,58304126,60596482,64005929,64893294,62240800,55649752,50399411,52938552,59312698,70328484,70952669,47105165,18813202,6325199,0.98
18,s,45420,19528,12337,10345,17538,32552,74323,214767,426573,517622,593701,650437,640863,639977,627596,635039,623649,565825,630668,740107,1000691,990337,519973,195433,0.96
19,t,12584,26590,62223,234328,258863,243152,149827,337351,407195,244439,231277,264639,303327,412072,547050,505153,300252,123181,47405,23587,17117,16519,16262,16714,0.945
20,u,266,162,145,128,407,1005,3556,8902,13373,17823,17733,19014,17334,16695,14524,11250,9093,9085,10891,14462,16736,10793,3549,1067,0.99
21,v,926,4942,19019,35575,46938,35284,30033,36056,48321,47525,35221,21625,17552,27712,46801,55103,45463,17460,4683,1157,441,335,234,641,0.98
22,w,6163,3044,2847,3346,3361,3248,3262,5673,6858,9630,10032,13437,11425,11336,19539,15337,11753,12371,12559,10768,9198,7915,8199,5647,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,391610,1297002,3740643,6228015,7506490,5863538,7990236,10405299,11272369,13772403,12992962,7464129,8997394,11804398,15898904,16867076,14036819,7144232,3047647,1233369,548389,352808,280290,340391,0.99
