,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,301780,304489,309171,285841,241002,200483,175238,177189,185927,184267,216763,255212,275481,268120,279261,277852,268706,261734,289503,291705,280884,312423,334470,330923,1.0
1,b,317,173,277,555,1055,2473,6087,13482,12441,18726,15917,16431,14083,10061,11800,10928,10208,26656,14722,13611,11034,7075,2760,1199,0.91
2,c,197866,204866,168728,129465,243500,235042,332683,778535,1147510,1171920,1139328,1041535,1070507,1055741,1110034,1039679,1058198,1062294,1040508,1293823,1253473,1293521,729173,322962,0.905
3,d,4626877,1232623,382521,218829,299203,1525968,8182910,28472106,55044866,77139598,88328767,80952346,88001565,84235015,74750734,71069399,64056051,61131391,77197315,120548382,183815420,203459558,109183085,24847984,0.935
4,e,41556074504,42997622449,50257450777,53482983235,43384607540,30280827865,22313794196,19880875149,19284608669,19447109147,20376154132,23332666771,29267446152,37618131631,50642372766,58495281631,64259798982,60500839668,61195883237,57621053601,55072694537,53489782408,48244830381,39133315081,0.93
5,f,11191770,4894344,2419177,1325460,997220,1628997,5161596,14757300,35447546,54655212,69657318,67200485,81277479,88111121,91107708,82948738,73434027,74524632,85531116,111120157,131035273,136387349,89413602,31265029,0.93
6,g,3,2,2,3,3,2,2,5,12,7,11,25,32,9,9,8,7,14,9,9,7,14,6,2,0.96
7,h,13368,10731,14772,25203,57240,133239,323107,656163,775955,889941,888027,899038,866851,788458,775081,844916,958975,802715,690343,691097,602794,339216,135067,38687,0.905
8,i,3265485,1266674,1050982,888076,916025,1594331,4290108,10609817,18023209,20830675,25284649,23080629,25499186,29265139,34721701,34389743,28907645,27797883,18457316,22402237,33966348,44303960,32083977,11074120,0.955
9,j,37388836,53285847,72655506,94394077,137232795,103589408,111338663,117945286,128660889,99616835,80813058,102112462,220173878,239341304,241240639,173649587,70296057,26682258,8555501,3012618,1604396,2403907,6011521,15845330,0.93
10,k,31629,38410,61868,92340,216101,388146,339506,231671,203582,122377,104021,133642,171386,158234,134921,159609,82955,56496,24959,17751,25478,17814,9136,5225,0.935
11,l,16,7,7,14,25,57,371,714,1028,1057,768,1052,1024,583,537,461,462,626,744,878,921,621,168,38,0.915
12,m,859,1019,1674,2517,2890,3763,3466,5114,5641,4653,4513,4635,4194,4775,5294,5145,4981,5267,3584,3597,2499,2877,1482,1014,0.97
13,n,35281,8380,3065,1858,1568,4941,26848,130806,352567,539411,654925,662843,751991,768071,769521,719593,584572,608685,751701,1146405,1764338,1634700,934147,211905,0.985
14,o,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0.92
15,p,17245925,13914973,9277261,5377675,2116038,1055522,1284658,2351200,3197364,4859128,6464124,9829832,15874900,19256387,22847253,21416240,17199942,20770631,25273919,29358622,29976583,27486247,19301040,12853306,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,2105069,1008487,858782,1392611,4288394,11889600,26615578,47026606,63570257,73587653,75409547,78382602,79745289,76664968,66464589,58117296,54125945,57262733,63334694,72291530,71953505,49204675,21020585,6713116,0.98
18,s,36134,13636,8932,11513,13398,25451,77573,233771,383826,522313,616080,590738,663403,611948,506250,474492,463862,499675,596830,980131,1076015,949182,428270,121548,0.96
19,t,11867,18991,41503,176536,221499,166738,105276,255511,250458,138593,109497,121561,115494,118924,177864,146165,99374,63217,28853,15983,9708,9046,7293,6036,0.945
20,u,432,199,95,122,483,1994,10872,32546,48475,39813,42471,34964,28970,23176,18074,12415,11367,12744,15338,19207,21376,14415,4921,1066,0.99
21,v,989,4833,18490,35711,45267,31678,23909,26788,35720,33500,28301,16367,22294,28204,57540,61602,43857,18646,6797,2743,545,426,386,487,0.98
22,w,13495,9907,7268,7679,11057,13674,11780,15880,15084,20396,13800,13628,16032,24489,29262,27117,30646,51718,32751,28382,36384,29206,29018,21704,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,467705,1363143,3392561,5252963,6161088,4164164,5468272,6994119,7405419,7152532,6158877,4383747,5030056,7043125,10128834,11630489,11171636,6652427,2960969,1140879,443530,247314,169552,189602,0.99
