,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,292722,227991,173521,151714,139719,150072,167013,189776,228013,254755,274831,304233,323310,332432,325587,326247,325828,344474,377667,390583,390332,392172,369572,322235,1.0
1,b,1146,559,693,772,1221,1934,3189,5814,7499,11447,11345,9308,9541,12490,13470,14644,13820,15014,12355,8407,8796,9128,13404,2670,0.91
2,c,476914,204957,103686,102804,65068,77503,85375,146569,265388,421843,560543,707106,742176,832294,889617,990415,940575,954589,925890,814180,832256,968209,1208448,1536631,0.905
3,d,70221078,15980353,3714851,1108267,487241,409812,745301,2668785,11592210,35636630,61528240,77993480,87580681,117926089,129739673,130696109,130350765,124416047,95236205,68715165,93108948,172206250,201789108,166764435,0.935
4,e,54100858178,46567076762,47442688872,50815353833,50139847280,43657571281,34359742470,26011272216,18682505367,16503157327,16179181588,15400224087,16377106593,21762779170,28184953564,36726698396,43743734207,46679231957,46846844607,43569816288,40808227756,40793828775,40653022416,38212583369,0.93
5,f,45976339,13396110,4958625,2280298,1429068,1496018,2345033,5177909,13611698,32521277,55470937,77431656,77739310,96600060,112051346,106140056,92943440,87329901,89305072,87729890,79643596,125856578,163197776,116279770,0.93
6,g,9,2,3,3,4,7,6,8,8,30,24,23,12,18,13,18,19,28,8,6,2,2,2,7,0.96
7,h,97682,40211,37167,40842,52562,74274,169761,314048,504307,640146,1200138,868447,877284,1022214,1288851,1381374,1377331,1222255,889195,666959,685708,584473,435619,252149,0.905
8,i,25055391,8354940,2782255,1351101,896531,734230,764464,1549152,3981780,8671572,13633713,18506188,18936080,22733305,31294812,29840082,24874511,19735612,17207425,12349300,8619323,20301610,29100173,22374086,0.955
9,j,28910702,49091449,67568860,82159252,88545202,110675712,102163638,109518678,119385071,132369770,131618645,264384424,515049719,661274152,833165594,399561990,169507990,78376336,23569871,6766700,2589632,1466065,2110967,5793026,0.93
10,k,12657,21941,48643,47917,34363,50027,57825,59994,55671,49314,43143,43060,53972,77223,95133,79939,56600,40496,12015,5062,2557,1613,1679,2596,0.935
11,l,60,17,8,6,7,5,13,55,83,137,161,225,226,209,197,200,216,241,264,280,365,553,388,173,0.915
12,m,1550,1947,3695,5224,6068,6226,7457,8896,8568,13650,9310,9226,10545,10469,17153,21670,15238,10826,5908,2293,1471,952,2555,1353,0.97
13,n,376689,67254,14409,5231,2178,1855,3058,13098,59507,226557,439811,572682,598174,641294,708074,662849,653319,622318,466437,611423,911944,1390184,1509194,1471426,0.985
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
15,p,16395963,11440561,7583733,4871268,2269176,1004628,496979,417477,664037,1232491,2420030,4127513,6338740,8525190,10401453,11674764,12139969,15267560,15030236,14430524,22357931,30291729,33420411,28035539,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,5178172,1956334,897119,735459,1000262,1733472,3567660,7293177,12507064,16778096,19572831,21018247,21979140,22352640,23324037,24422209,26859828,31489126,34898922,39068034,37901094,42229208,29685238,27184006,0.98
18,s,288131,82145,28124,13945,8308,9188,12213,26543,76652,191434,294946,385705,425232,420301,468217,503907,495896,426330,381532,468313,599695,839901,1000069,994395,0.96
19,t,8861,13995,31639,31908,40259,52070,66541,76246,81809,93930,87465,83900,63665,77626,102615,114788,103653,76457,34672,20871,13930,10938,6915,5912,0.945
20,u,1242,350,107,76,67,139,309,866,1843,2918,3908,4469,5214,5401,5509,5419,6423,6356,7025,7536,8168,10308,9923,5827,0.99
21,v,1158,5274,19704,34045,38383,26430,26052,29811,36211,34600,25718,16716,18514,35326,55353,62177,44374,20781,7021,3251,497,246,165,292,0.98
22,w,1533,1540,1169,1257,1612,1156,1259,2014,1303,1785,14236,8488,6344,4387,3263,2992,3200,2806,2335,2427,1486,1641,1396,1988,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,387148,1204214,3116177,5191574,6166721,4569849,6326850,7686519,7438194,6824955,4981541,3603251,4504458,6400804,8876434,9582053,8356059,3605024,2804839,1255564,498991,225395,133196,148475,0.99
