,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,241343,176508,131422,117107,130082,156494,183012,219455,260785,276589,288854,317100,347010,365625,371392,390830,417589,450193,475739,490501,500615,470433,400771,326304,1.0
1,b,392,430,459,820,1096,2156,4744,15894,17762,20688,20616,23442,14984,19889,24292,26757,25604,22918,41328,24051,22744,12708,5065,1720,0.91
2,c,267487,144318,150742,159320,125737,119411,185977,445881,1051163,1207105,1543030,1470610,1617620,1802535,1896499,1889961,2251861,1834831,1951084,2151995,2362604,1877317,1262171,689035,0.905
3,d,18120649,3961848,1049170,588900,415672,643475,3602694,18527001,67541069,114214031,164826301,171633167,172895468,196075552,226002319,217234529,193033685,151802947,156119045,180455720,283255627,321054971,220895605,68367709,0.935
4,e,51168698866,49403570096,54674113771,58890940541,53529630163,42775585907,32677529448,25220666082,20948989349,20419729546,22694257676,22431625889,25637465186,35168283596,51148667833,67197584740,81395730973,84445303892,82069696123,79944101539,80837983374,79573483848,81015200348,68598000819,0.93
5,f,20019088,5860857,2286945,1298662,1207493,1482028,3401978,11232945,33206621,64977757,89835230,124105213,112205552,145371283,174751418,176437033,168926973,165550703,153857575,162571694,219945585,247482652,170286187,73466797,0.93
6,g,4,9,7,7,6,7,8,20,9,24,20,44,17,25,19,17,28,25,14,9,19,5,8,11,0.96
7,h,38069,19738,39192,38014,82038,114529,293573,639124,919015,1183581,1380722,1085085,1081116,1151620,1605586,2045712,2095602,1937978,1492280,1268205,1167285,951352,444873,161076,0.905
8,i,12817576,6135446,6177553,3914596,3306122,2594614,2447822,8405318,14167076,21865904,27681568,33379381,32731759,36814871,49760126,56548305,50497979,45059800,36478654,26863762,36161274,63224788,63272413,36684747,0.955
9,j,33309769,60298566,78949979,99931970,160972615,122438291,132174153,145415912,151879345,133178873,117942121,152038715,254437473,332721712,269652429,184571652,73977912,24567147,7787438,2787099,1387716,1405009,4253135,14923426,0.93
10,k,14413,35163,60452,116581,135418,192640,201772,207321,169952,171107,1473481,7523453,6160764,5579036,6232351,5713321,2460207,73366,31091,14218,7613,3986,5144,7572,0.935
11,l,50,40,30,19,20,56,258,1554,1777,2372,2149,2255,1973,2095,1816,1474,1628,2071,3301,3705,3255,1202,418,121,0.915
12,m,5222,16901,23166,22653,21713,18466,16515,26979,25196,27332,22385,22522,24666,32201,62204,85121,80159,45179,25628,11814,10177,6366,6304,5272,0.97
13,n,93970,16845,5254,2466,1768,1779,6010,47307,257540,894584,1259571,1548788,1374704,1603362,1501808,1425488,1289599,1052252,1015596,1393924,2020779,2448380,1429692,492124,0.985
14,o,0,0,0,1,0,1,0,1,0,3,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0.92
15,p,20477657,15909777,9855657,5650837,2531985,1062622,776192,1331736,2820395,4006137,6032106,9006011,13512772,19413355,27218678,32133248,32979760,37568419,48770960,60352672,77460504,103782237,70654659,38450678,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,3601787,1694464,1448173,2123102,4342314,10478049,24766208,50803236,70733996,85058588,86877261,90095189,95121915,101230783,106195717,103608177,105272268,122066209,134788968,136085187,118307470,75415810,31640609,10811163,0.98
18,s,102170,34185,17832,20288,16516,23113,60363,233465,927966,1559628,1943888,1955045,1797525,2004293,1847415,1730032,1733776,1644995,1806059,2077440,2772981,2605977,1490917,636998,0.96
19,t,12731,28066,59170,174057,212304,191659,181175,305033,287153,243589,220406,226831,235677,348994,462046,451670,310519,176754,92672,47666,33116,17463,10662,9344,0.945
20,u,830,238,160,157,277,670,3107,30674,83402,105732,91054,96080,74356,61870,41397,45427,48178,59207,82717,95857,83552,47652,17196,4017,0.99
21,v,1267,9091,33281,54604,60921,35265,30037,37350,52849,51839,36936,22786,29024,79559,173410,173574,83834,22863,4388,842,363,130,153,695,0.98
22,w,2265,1968,1555,1431,1772,1309,1631,2144,2201,1874,6990,10810,9918,15413,17184,17479,27724,18044,17987,13032,6016,5459,4605,3934,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,716554,1791126,4391482,6766261,7272479,5606730,7640386,8687354,8783907,9367483,7719091,5764862,7862846,12052375,16630265,17530764,14768650,7748422,2983891,1228251,512156,323173,228653,275668,0.99
