,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,290981,235083,198713,171956,151169,158534,169234,195728,226491,257135,275959,301406,320815,318182,314883,312806,310878,306984,308980,321793,333464,356001,361459,347742,1.0
1,b,273,220,421,856,2355,5644,6497,9147,9808,13842,12510,14368,13221,15632,14487,13639,16186,15049,13796,11953,10284,5769,2062,776,0.91
2,c,175098,106615,80887,74390,87421,148502,230208,454231,686868,934340,852449,1013781,891297,1176440,1036433,1045768,1058216,988438,1081763,1130157,1089426,1044819,801103,307876,0.905
3,d,2724151,772456,243131,161854,396689,3136357,15087474,43158002,78612573,107026045,122495834,123034283,150216398,148719477,143437070,114318344,88046001,71071807,84082557,151731566,208051183,196272500,77609479,14039167,0.935
4,e,35082770530,32392328565,39011653007,44669670926,40803185128,35339537439,29636142388,23678906224,21047917364,19309227598,18691530316,20444176995,28510254347,36429372198,48597547495,61944447942,61307162809,60482198984,59634912472,56778526189,56013544042,54503624441,48557104547,37859241558,0.93
5,f,6801028,2532230,1314671,864532,890128,2068826,6087124,14710379,30308780,46133227,60925390,65135117,79804949,80508790,82304564,76291182,65217373,58805047,63262106,83421130,147198784,139830961,73632488,23090088,0.93
6,g,5,2,2,3,5,7,5,7,14,27,13,21,20,18,18,23,47,31,18,7,10,9,9,8,0.96
7,h,12975,12346,18046,32607,63620,134267,262640,411824,519644,664685,770243,1016696,891752,848347,862917,995610,1113385,897780,685039,593361,531187,367910,167326,50472,0.905
8,i,4020891,1833148,1545303,1227808,1317063,2224544,4347920,10369802,16817681,25807593,29408238,31424877,33223753,42683242,45346989,42215274,39544551,27028782,19620716,19394036,35091975,42459504,32255579,10926212,0.955
9,j,40957907,74196247,95921296,129339249,184794116,146977819,157077041,167294140,166983524,144796292,117873992,152160941,215465759,285017812,282361407,193034271,75919242,24068904,7549383,2455159,1407200,2082758,9111984,22589440,0.93
10,k,15505,29939,48132,75964,61834,82345,83663,89641,111566,177504,147591,104128,178030,164616,206155,130163,98286,46533,31739,9614,8324,8615,21182,55931,0.935
11,l,24,11,6,9,21,86,99,199,390,599,458,547,436,484,476,337,544,541,552,623,602,365,144,101,0.915
12,m,1193,1839,3982,4570,6604,10615,5081,7446,8023,9406,6622,7202,11129,16418,26386,42262,39421,25293,7517,2705,1665,1356,1030,1029,0.97
13,n,38137,9737,4641,2934,3535,13831,60254,169034,407132,574298,811010,739347,939489,744451,765102,689446,581926,605967,764501,1203330,1545350,1465115,672876,161604,0.985
14,o,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.92
15,p,14262510,12498605,11061225,7165696,2602573,1369646,1346186,1671256,2198798,3347546,4929882,7818082,12352721,17238021,20711695,21614384,21189741,24063567,27245674,30175268,37288586,35897741,25014178,16408535,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,1958613,966562,818985,1163224,2649457,6323789,14527867,27762802,40911438,54132724,58972346,63867492,70112886,69033531,66604302,57745360,53664479,56235359,63399527,78569440,77496694,55758890,24420659,8236458,0.98
18,s,26814,10988,7682,5780,8179,23988,68289,165009,309860,432957,454734,578661,616137,634242,633200,669722,675817,612144,654826,801549,1121281,884984,404915,107135,0.96
19,t,15788,26171,76036,216461,228033,198922,129501,302192,314364,223803,179419,255013,301615,441462,626831,545555,299804,116284,46120,26420,14281,11185,9549,8186,0.945
20,u,182,64,56,119,307,1291,3180,8426,12136,15841,15789,17292,18249,18148,17258,12158,9849,9848,11033,12845,14404,10006,4442,861,0.99
21,v,1704,5399,18825,37761,45187,40493,39956,40872,52386,53751,45614,26934,21974,35843,61735,72163,55141,21740,5185,2212,414,185,127,272,0.98
22,w,3930,3311,2959,2554,2781,2988,2215,5659,8082,13152,19069,13810,14383,11029,37173,45204,32960,29244,18361,15307,14740,7958,6225,4928,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,348216,1171296,3343013,5349962,6547366,4990860,6690571,8478893,8537313,8914885,7588576,5565746,6088323,8037027,11026510,12376737,10700332,5633711,2278611,840361,359835,188680,130444,182758,0.99
