,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,253897,213168,172687,132161,125645,120527,130736,169572,183503,207430,228460,269610,295193,301921,317531,357545,353833,391278,401028,431451,441713,450091,420645,359024,1.0
1,b,4263,2403,1793,821,792,1015,1402,2435,6097,10665,12869,16539,19827,23386,26216,25767,23456,29369,27660,27843,22534,24911,13750,4258,0.91
2,c,852189,944673,448379,221557,233276,380776,388165,1135180,729479,658006,879086,1379895,1878653,1703032,1028261,1308932,1316251,1449172,1711979,1839225,1875663,2001477,1885218,1011887,0.905
3,d,44225477,118786942,27785650,5206500,1072380,360439,256448,417159,1721878,7727762,26428812,69148442,119014534,181905580,178853701,194910198,240096855,242580774,280462088,339620090,433379201,575900630,460961310,242906422,0.935
4,e,40417956926,42226942293,39100392418,39904659675,36573503699,37043610184,39334790140,30739732144,22737739813,17209389268,16865299286,17505718199,18711684784,23006170879,30112106430,39644875494,52825815599,64013200063,73046113751,77636599075,78691252754,82695711251,87784353119,82660534060,0.93
5,f,35795602,33463297,13622402,5760041,2920870,1881018,2269843,3729409,7409685,14891174,30703765,58509995,74839339,96416236,131798264,160163569,173034622,187232928,235162956,250566926,253437406,319196223,293206111,157488040,0.93
6,g,33,260,271,186,83,35,32,39,18,8,10,27,14,11,22,34,31,18,19,27,18,21,26,13,0.96
7,h,175844,168206,66084,35730,31917,40223,80933,166491,295985,434893,613828,791404,971363,1182276,1669688,1981054,1871463,1816826,1532768,1388328,1393290,1274660,669487,305144,0.905
8,i,12859323,10190722,5475163,3017543,1701256,1202487,810697,915066,1783181,3773078,7752338,14546155,19603810,29762930,49809629,60084483,50399770,51345299,58609074,57174941,54525947,101307969,107694805,96807604,0.955
9,j,16986031,41277889,62344321,96168370,98837710,111405469,120970149,143339023,148024707,144461300,129766427,159404943,225686761,301622343,306880884,229094275,112353158,49987494,18424803,6328920,2534202,1681506,2569223,7383345,0.93
10,k,9648,19958,33910,42435,49756,51292,64340,92599,99983,84699,88703,149928,165207,185124,187097,140211,79656,35333,14622,6877,10264,14764,5503,6538,0.935
11,l,440,304,109,57,41,37,92,543,898,483,460,1222,660,475,561,697,796,768,1080,1173,1231,1095,559,261,0.915
12,m,5073,5839,6993,11882,15681,18331,25845,28535,18654,7861,7080,7939,14489,16340,25771,42220,24157,12788,9307,5425,4457,5717,6945,7425,0.97
13,n,394227,1176636,245545,38638,17584,6223,4541,5620,15220,58319,209922,599695,903007,1285031,1137731,1145550,1154456,1328245,1371583,1847824,3027611,3121120,2351014,1207324,0.985
14,o,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.92
15,p,11529421,9951248,4880021,1816538,1206360,519429,297664,172680,215158,358913,902081,2698923,6627667,12377864,15467472,18571504,26378954,41439974,58546624,66923637,86810515,58276828,51122890,39063085,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,24319274,14146029,4039863,1819988,1161993,1164797,2130036,4651057,10927508,21845195,38199797,58104004,66367193,75731921,80385696,92995646,105899934,120575356,134053063,148655220,134962227,119555725,79280739,35566096,0.98
18,s,449217,422140,117934,36957,18829,10486,12101,17162,40451,107022,249950,516052,787927,1033758,999876,1322096,1086754,1150840,1155238,1471426,1760434,2084933,2019545,1110297,0.96
19,t,5026,8645,14593,20899,33590,55671,74117,82789,108153,107470,115307,132497,145041,222806,388781,380071,237971,140427,74536,50323,33571,26278,18725,11795,0.945
20,u,7729,3181,774,319,260,156,230,844,1690,2524,4642,8188,13242,14259,17220,15572,18014,19531,24748,29582,36575,42435,18533,7227,0.99
21,v,359,1489,4913,11735,16671,15296,17919,19794,19896,21766,20135,18559,28276,58026,94956,92074,47945,15181,4403,1256,431,230,173,323,0.98
22,w,1372,847,1172,680,833,577,643,587,798,1200,5012,3617,2689,2998,2950,2965,7732,5766,5821,7718,5790,5664,9396,4132,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,187508,426663,1080507,2224619,3539490,4523050,6376793,7574899,8489657,8542627,7208918,7194982,8901578,13166075,18751901,20977253,18896161,9636093,3486723,1155180,463452,251624,170759,249292,0.99
