,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,249869,184971,149803,139281,154006,169714,210758,241624,270070,292154,310259,359015,396705,412250,420542,430338,470160,525408,570680,608395,602416,542696,441181,339229,1.0
1,b,653,2341,1459,1793,3079,8616,16185,22997,23805,27251,23569,25806,27263,32480,40387,39964,37752,39630,43460,32365,20446,7245,2184,511,0.91
2,c,124920,96986,94455,90693,84040,143932,270495,634825,751324,1044304,1391999,1354727,1275743,1328288,1746034,1593900,1482564,1610041,1812962,2353854,2026097,1575217,649082,279494,0.905
3,d,2966870,915587,401167,294826,542556,3070829,14636772,48105392,90225179,126831941,146653619,142831717,158902842,177700014,171469044,147355597,117687036,112088865,137506270,238418996,310258809,206681759,63809484,13306013,0.935
4,e,56364189826,61967920824,72940107260,69915443681,56556317921,42938564361,34574184181,30503756803,26089638285,26289475739,27942438931,30664808974,39712839901,53853528148,73169193936,89943855191,96334992125,101943872534,93600159980,96219621771,95034202351,95416017770,79049481854,62120728549,0.93
5,f,6981999,2415669,1203598,844610,905476,2414342,8339455,24938251,53802005,76313591,99111555,87037902,124850946,149629435,156314455,151940033,155968527,154150436,142891169,245998437,298400731,231945307,99489648,25933893,0.93
6,g,3,2,2,3,3,4,6,7,13,19,27,32,25,15,12,17,19,24,16,12,9,5,8,4,0.96
7,h,45279,50641,85874,100178,162230,349934,655600,1031061,1230808,1305848,1305901,1334647,1429413,1613224,2178215,2489949,2702360,3454730,1916419,1455247,1069194,580326,217652,70328,0.905
8,i,4857719,4178166,5609582,4158400,4038595,5620085,8441161,19924554,29339008,31752979,36120426,39843015,49717297,76477528,87112521,74182153,52952652,35500676,25904315,34656669,59715849,75894709,47508476,14833376,0.955
9,j,28875516,51138842,70962743,99041497,143404623,112938321,120951054,130708535,129565298,111905633,108093016,135024323,206613078,242784526,310231874,208125111,70493467,22355216,6067435,2185313,1243597,1391660,4587458,15739591,0.93
10,k,22282,45966,81492,171694,197916,296445,338598,322632,273282,240615,191216,250905,303913,345345,441945,536620,441497,216512,81496,26977,8965,3841,4441,8086,0.935
11,l,18,18,9,11,24,105,611,1303,1736,1605,1267,1813,1466,1102,925,986,1419,2598,2832,2209,1070,319,114,26,0.915
12,m,2028,4152,11196,11234,11687,11882,10988,14040,16234,14567,14333,14319,17554,25231,49242,54228,37427,25140,10405,5298,2844,2197,1851,1434,0.97
13,n,15190,4347,2337,1675,2140,7086,37970,213048,820214,896246,1274804,1064670,1276930,1227487,1169562,1049722,879030,823716,1120988,1499623,1881231,1326614,442755,72137,0.985
14,o,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.92
15,p,13082079,11913881,8014979,4904441,1910457,1085836,1481287,2961403,4153570,6307275,8519371,13250774,20970582,27948845,32577705,34303266,31975422,43840556,59206164,65317198,79189146,52001606,29325409,18130818,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,1884308,1014214,978799,1891959,4627973,12480425,32664396,61090290,78391278,88566464,94103767,98046057,102944900,108427768,114136612,116934264,127213641,152756006,169562537,158197979,112786721,54266395,17383599,4738936,0.98
18,s,24806,11747,10013,8134,13958,34893,106781,426334,713895,974749,934131,1001403,1105554,1059976,1019990,1019270,1039265,1282731,1505227,1597086,1747078,1006839,338755,74424,0.96
19,t,51418,29946,70746,93003,141493,165870,139892,186277,209485,200402,181872,170095,197482,260144,376159,347067,270940,178806,96819,59086,38345,20054,16044,11607,0.945
20,u,206,89,95,165,766,3849,59788,187275,262543,213540,242397,207911,163779,101538,100477,116740,155243,278027,312300,235707,111846,32533,5986,927,0.99
21,v,2027,12043,40935,62601,76932,43434,38244,46566,63478,61586,47301,28466,44887,132734,245559,220810,101563,26926,4134,935,315,144,208,932,0.98
22,w,2948,3450,2672,2710,3161,2373,2337,2988,3758,6287,14854,9876,8382,9155,10124,8972,8118,5349,2955,3400,3107,3014,3059,2335,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,680048,2036607,4742600,7137726,8394045,5534289,6984339,8770470,8611803,9140754,7664231,5689497,7807790,12033986,15432701,18932715,14728714,7577640,2776706,1168121,450226,275635,210433,286150,0.99
