,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,281108,222871,171900,147239,142670,148062,162861,189228,204938,233774,256785,276808,298667,305552,303392,297598,308924,331570,357548,385031,415883,420859,387009,325687,1.0
1,b,1480,3053,1290,1832,2060,3838,3477,6807,8807,13434,19051,18609,16965,17444,23603,24112,23784,22968,44799,27595,25538,17313,7387,2705,0.91
2,c,627898,457541,385543,339523,261699,274551,320923,537072,989883,1406308,1908715,1511076,1279254,1512185,1642857,1988882,1886798,1896418,1786602,2076912,2599089,3104010,2088070,955916,0.905
3,d,20446158,5118175,2034226,1181345,980876,1951453,6033444,21117681,69103526,118991401,172942843,186457701,195312407,203884683,226265400,212467030,192827492,165796260,183162240,201249694,289000982,348261443,253213692,88726562,0.935
4,e,51880771209,49185618930,51258231434,66502075956,57317511282,42896542131,33379053323,24841418992,19184072770,18687385027,20774263665,22710391657,25464358242,31865376079,46823844057,64270129295,77411913339,81863487238,80782957330,79569313179,84550655505,84678708674,81145101433,64381440322,0.93
5,f,23586245,7696773,3246485,1728755,1105995,1175883,2715588,9648611,28535542,64248640,86481072,117231120,95154456,130443700,156293583,167902644,170489739,187079949,180475610,192104635,279499506,272350617,192652752,88266322,0.93
6,g,12558,25303,9055,5467,2919,2508,1943,491,4,9,13,22,12,14,15,16,21,24,14,7,9,10,9,5,0.96
7,h,75339,46725,39507,49056,48857,118651,243733,440455,689405,910221,1098170,1154727,1139998,1391157,1975386,2200653,2078826,2026575,1567866,1177359,1115299,1059128,520648,180003,0.905
8,i,17428847,9634544,7820640,4525665,3000284,3677043,2760379,6772508,15753534,24040323,36618930,44198167,46038961,53813007,73501577,75718104,68147504,58127695,48855200,34661331,40622476,64308322,68976861,36430336,0.955
9,j,37271748,65506317,90504808,122025848,182160848,134357964,158024846,158631751,165561283,141110509,120745642,148435505,211557233,273303743,272716033,170090607,67875066,22604725,7018594,2348193,1232875,1358942,3994200,12539563,0.93
10,k,44587,113784,7577944,11085804,338977,484033,404473,271491,138939,120497,95866,116851,156740,163926,208419,271447,220531,127858,52522,19954,9866,3532,3003,4262,0.935
11,l,67109,62300,29318,34614,22168,14210,13980,1855,994,1464,1681,1845,1716,1396,1322,1116,1228,1544,2077,2192,1687,1115,374,106,0.915
12,m,4330,8881,9385,14595,13383,13168,12666,18850,21148,20743,24568,24473,22813,28389,37603,50034,33455,22123,11114,5113,3485,3823,3018,1859,0.97
13,n,91734,23512,5807,3427,1244,1463,5794,37045,219224,935355,1288809,1658970,1372537,1911240,1678692,1341325,1220671,989962,944454,1462287,1696585,1997969,1389157,501783,0.985
14,o,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
15,p,18209877,11970482,6221306,3104290,1074781,638233,406472,681942,1660655,3480454,6603832,11283972,16440049,21488164,24306317,24579678,28078871,34318919,37916437,42172004,44204088,57544427,36756268,25756148,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,4526529,2645595,3186809,3339739,3796854,9046587,22058596,50966694,75322525,92926702,102538494,111031984,119477613,125993656,136184310,140202551,144866208,160501679,172397470,168589173,141437206,95594479,41170382,14413320,0.98
18,s,112432,62322,39783,33061,20943,26380,47385,118295,387553,822091,1100170,1058718,997903,1273732,1244114,1104832,977822,1010942,1186391,1355619,1487040,1606128,1034215,367914,0.96
19,t,17083,37166,70605,275163,278861,241240,151563,324041,334489,223723,191408,226674,254199,401315,568963,468805,289911,137277,53962,25534,17500,13892,11995,11629,0.945
20,u,1505,770,429,524,222,841,3192,19659,56295,69338,79036,85198,72898,69452,53843,62337,78776,102767,116102,108978,87344,55384,20739,5478,0.99
21,v,1441,3021,7471,12413,15444,16818,16110,14706,12873,12370,9701,7209,7320,14615,26721,29006,22053,9150,2815,735,262,140,123,185,0.98
22,w,1189,1537,1044,1211,762,13517,58375,9071,63753,53116,110752,65668,113263,59955,102479,51565,98383,56458,67068,97101,66345,96361,6098,3827,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,407884,1084613,2810374,4488375,5444781,3946515,5253467,6366090,5706679,5679271,4697898,3166924,3871830,5341890,7817806,9499581,8092942,4859481,1965721,823855,426469,233911,173456,217300,0.99
