,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,264882,198191,149205,124961,139425,147324,167279,187397,217336,238565,266024,308593,341120,343453,343061,358267,387226,435945,479400,500479,504150,474212,406349,337076,1.0
1,b,1305,805,841,711,1002,2007,3194,5447,8932,12514,18155,23287,22206,28354,37375,46635,50050,43035,44629,36332,26884,21011,7738,2566,0.91
2,c,612758,372151,360084,322409,320236,174915,207050,245748,341028,760203,2034550,3199821,2178997,2964932,2961349,2739768,3969518,3920482,3961145,3571470,3394562,3259600,1965817,1100142,0.905
3,d,98163050,23112145,6163211,1527422,788406,456563,654105,2202479,12037441,46576501,121632205,210627368,244859564,302509715,354032484,352086030,391262378,369749117,350202941,420182875,650707149,707295647,570018768,227614607,0.935
4,e,69448103835,61511138286,55803546265,59063736915,57033205156,49336728412,42090008867,29637730150,21918460726,19934864714,22273083419,24512760095,27070090390,31088686238,41541394912,55309082415,70198221734,84304785736,95047867371,99933424431,101908519609,101720178790,98372302599,90136553366,0.93
5,f,51230626,16189739,5878983,2707912,1928639,1636392,2194840,4605670,14313594,34584640,73433719,124659527,137469116,165608101,201246380,224732122,253245994,265287012,298991432,298973390,398749275,414094636,266920478,138886156,0.93
6,g,3,5,2,3,3,14,18,27,30,7,8,22,8,9,10,31,37,9,9,6,11,5,7,4,0.96
7,h,147070,55188,35104,46644,66759,82689,191056,399447,676858,870293,1315050,1542597,1504133,1925746,2943783,3234748,2954516,2866134,2198902,1888660,1666603,1326370,775370,265033,0.905
8,i,25067561,9798629,3376268,1858982,1327779,1063655,1066152,1880924,5675865,15938094,34753640,61102264,69648111,97174998,149026988,148344780,121021652,96752317,97980231,71415523,91221782,129731580,146910157,91584180,0.955
9,j,32630167,69878083,86619240,109952371,124411237,140497736,157790356,174613538,200497812,204981801,236212918,246306109,466050086,523584263,554078256,394470991,180711313,73537139,23060866,6337718,2574311,1801353,3489830,12434511,0.93
10,k,12457,23404,31254,52130,50161,65046,99315,99858,118082,98157,114174,144891,168458,204455,242148,236253,164492,85690,34915,13997,5945,5081,5486,6237,0.935
11,l,85,59,21,17,48,27,75,149,285,494,1062,2011,1576,1860,2099,3054,3843,3372,3264,3124,2627,1956,1053,347,0.915
12,m,2229,4085,4802,8725,14446,15674,18283,21855,26240,20547,17354,19785,16444,29585,41259,42302,32510,20104,11502,7315,4969,4077,4412,4336,0.97
13,n,567808,112825,25769,8751,5510,5077,8246,16668,72408,304592,884967,1607259,1894376,2038229,2527734,2405119,2465791,2195596,2361250,2893745,3362782,4155406,4262537,1069204,0.985
14,o,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.92
15,p,23591584,15445265,9360274,5647164,2194944,784974,371226,310169,718488,2036636,5530475,10874419,18099476,25950575,32263757,36826813,44996072,54117411,60472198,65844877,68582362,77894721,63599463,47422918,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,14065218,5050195,2326024,1661836,2051910,3345171,7500405,18486371,44099767,76730843,111963903,145765497,168633883,191198076,193889313,199262010,222851240,244560645,253497484,263965483,246311969,177655101,81024102,29835187,0.98
18,s,412645,148256,49589,25809,17545,14145,21901,48282,148072,378100,778914,1240050,1170098,1214959,1462807,1562438,1703157,1819491,2394207,2123870,3015492,2665479,1607379,671335,0.96
19,t,13178,18048,28563,78912,113453,129290,143283,183001,214271,327659,211247,223884,245225,349498,484466,468900,359738,168822,75527,40268,34395,26166,21734,13684,0.945
20,u,3562,1180,463,2479,1466,1578,2931,6008,10067,20231,26840,37525,34472,40819,33929,40722,39226,44964,50935,61191,122418,76231,66522,8093,0.99
21,v,752,2580,8550,18094,25171,21540,24091,26931,26348,27077,22589,20239,26288,69074,131546,140799,75871,23075,5668,1260,390,226,173,461,0.98
22,w,1085,1704,782,729,764,474,499,592,1009,667,4227,3497,6503,3461,4719,3051,4179,3411,1768,1244,1061,1809,1052,1286,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,268621,649601,1636880,3279813,4791248,5311336,6746510,7497044,7769600,7560326,7253891,6981839,8529474,12623173,16323491,18835238,16232498,8019863,2987784,1036019,425743,243620,177130,248921,0.99
