,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,265302,195484,158941,131559,128723,119411,143748,178976,219553,271268,300433,323056,375175,367369,366365,366975,347632,355959,368263,389047,398663,421453,380507,338099,1.0
1,b,489,437,741,943,1593,3046,6127,12898,13194,23004,18624,16627,13388,12104,18186,19451,15928,15712,24189,13433,12048,8363,3692,1467,0.91
2,c,338939,260856,230759,150918,131785,151570,255528,497998,1039625,1719522,1763851,1735182,1769261,1365939,1170731,1243414,1116082,1093415,1455191,1296189,1392294,1683777,1269500,762442,0.905
3,d,10446913,1892416,730752,1683926,1556846,2149671,10341337,33131821,90483414,133878058,169716030,169292872,147722500,105904647,97851647,76091907,65667384,61484365,67431579,84598453,153015595,213675575,163373880,79805762,0.935
4,e,51104139590,50368777201,51803764519,50638950773,40430396969,27150353919,19836244423,17747610101,15260235098,15108827480,17485925292,18768691210,25035739517,35051710126,47650875153,58512044276,64974552902,65401259481,63494081687,58954139993,59624455788,58535739531,52838364147,46134761845,0.93
5,f,16500411,5020971,2009596,1094272,815657,966725,3045048,11362441,32470985,63699309,77731001,105257601,81467568,103285742,119209480,109604441,100103024,93930375,100027207,93958836,192109600,201374738,135906794,67383052,0.93
6,g,5,9,8,4,8,11,23,33,22,56,42,33,10,29,38,36,25,31,18,9,7,8,14,23,0.96
7,h,47670,37760,38722,46666,67185,135566,332679,582183,817074,1011896,1123005,1036325,999358,945746,1028851,1190761,1138266,1097442,864079,806244,668051,489842,258575,97572,0.905
8,i,11289533,4469355,3429493,2268888,2261157,1465058,2057552,7084009,11930316,23876440,24338644,27594084,29956948,33740707,46297258,47447172,38570220,32372963,23237425,18409938,23208364,32366459,28594971,22616158,0.955
9,j,40173941,44440952,65351491,76480847,134406063,103115709,107256973,108947999,118454879,104943656,96500552,133378685,226014687,259699318,279838636,234305093,88964622,35665706,10402415,3206435,1561505,1577154,4153479,13123276,0.93
10,k,15889,33007,56697,79305,85174,158766,153700,197232,158034,128715,83268,98756,123413,127007,139207,130009,78000,41990,25834,10879,7203,4334,6027,8108,0.935
11,l,56,31,24,23,28,60,210,999,1824,2884,1738,1765,1224,928,1857,650,522,518,625,643,747,444,245,127,0.915
12,m,4520,4941,4260,6301,7912,8043,8363,12439,14452,16899,11707,13396,11534,19670,24704,25273,23512,17813,14585,6594,5021,5081,4723,4160,0.97
13,n,83976,13813,5909,4514,2785,3164,14615,84595,376799,1182796,1091396,1410783,954742,1126088,922768,659999,527290,517560,555697,737677,1324465,1366468,1190376,492343,0.985
14,o,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.92
15,p,29901392,21566433,11118939,5460053,1979850,737770,677954,1160345,2554212,4262422,7007987,11139315,17902156,23640178,27095912,26616908,20567346,24041858,28631899,32176623,37376184,35590008,28741723,24757265,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,3089008,1435477,1217788,1696560,3972180,9961682,26114153,56282884,82266063,101010493,102524466,104596837,106278949,106199258,104274880,98086350,98651431,106821120,117331796,132665725,117024696,81497080,37893968,14103639,0.98
18,s,74617,24603,13073,9317,10959,13163,66897,201661,548671,1022436,1074339,894356,786857,832520,741774,654469,598124,595835,703943,969437,1515782,1748491,849495,373014,0.96
19,t,5874,10897,22208,46458,70322,84112,95784,117804,138563,149117,120593,95653,84210,107097,158052,165992,141629,93333,55566,31711,21492,14747,10208,7307,0.945
20,u,893,241,150,133,316,957,3198,19125,54452,84444,71411,65572,44898,36377,28029,24438,18452,17753,21676,27034,29263,20939,11361,3872,0.99
21,v,1795,11025,36332,60192,65333,41600,39326,42859,58866,52956,57174,24733,27309,65474,140239,158776,84992,24912,5354,1144,328,150,147,534,0.98
22,w,12986,12261,10469,14137,11264,11116,8654,18520,22582,30721,35785,23688,32730,18717,22163,25006,31672,34187,27247,22721,24141,23567,15574,13843,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,504041,1307883,3361857,5067800,6018629,4039218,5262432,6496230,6585662,6356904,5383223,3703437,4520699,6851407,9981839,12762692,11899427,7193282,3287526,1389136,583131,307532,232187,234868,0.99
