,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,273463,215167,192832,145224,138789,133529,142070,170444,190768,230857,250186,282199,298148,320295,318932,314346,326381,349441,382935,406498,415670,419918,400785,333436,1.0
1,b,1484,883,1176,1401,2194,1614,1322,2928,4982,7920,10998,13471,14207,21251,26936,29204,28482,26702,38479,23707,21133,17137,9716,3221,0.91
2,c,465472,262425,224451,164550,167864,150481,113450,186919,402820,507147,1199870,2070464,2163538,2783661,3302736,3166545,3822638,2586821,2364580,3350963,2522204,3364594,4919041,1606729,0.905
3,d,74752757,21311824,5480697,1911132,691810,592444,1206131,4193431,15375244,45178535,91953434,137977470,147182399,183745383,203818143,223526135,189398441,175137759,201184029,217717355,347205632,451368314,438386274,215561616,0.935
4,e,68878780090,69178534972,65157613096,66757937971,60154714344,50500471618,42094923433,32874126276,24939314170,20993283926,21669666398,22216758045,26014391212,33887342216,46639394565,58840312656,70385982025,77301340940,77969383019,79186720040,80222777948,78391518643,77272739551,65715712624,0.93
5,f,51981199,18799306,7218776,3459664,2216944,1992713,2691245,5698028,14759095,30284569,59011428,98163050,99607975,128498204,168812000,180966305,179576726,186489482,192702207,194249805,237350732,321301401,300550108,191111332,0.93
6,g,4,4,9,14,20,8,2,2,2,4,4,16,6,14,26,27,27,21,12,7,7,8,7,8,0.96
7,h,104112,43120,34736,42833,53393,77467,144173,274125,459236,603740,895708,1111586,1244469,2109928,3022712,2659816,2972053,2317211,1600492,1312430,1294761,1487360,690542,292879,0.905
8,i,39512385,11253989,5138523,2687445,1640745,1396718,1250619,2332976,5418543,11673320,23262793,39548318,43396100,50565481,72593970,77686274,66802106,57013270,51218406,41971242,47161135,84177885,94788529,101058065,0.955
9,j,20212827,49278212,80758633,102585007,94561303,119951064,135606036,149921859,176577804,180295258,151103327,234477833,339332798,411342398,335977623,290745311,154045044,65673809,22939691,8027316,2884563,1829472,2547449,7467380,0.93
10,k,13531,31660,46160,52134,46831,71727,76127,104647,127447,114541,84591,109766,129508,157663,163027,139892,106566,49470,25767,16454,8252,3919,3260,12365,0.935
11,l,88,37,30,33,32,57,16,38,109,215,306,710,1154,1321,1312,1048,978,912,1142,1096,1220,1267,613,320,0.915
12,m,5234,10791,18586,17813,32129,33585,37723,31262,11573,9531,9080,11781,17340,25138,64003,58558,32984,18357,9668,7332,4751,3832,3894,5121,0.97
13,n,293228,81943,24844,8186,3649,2313,4062,11933,49819,206891,446536,761988,831581,1085178,1298056,1255105,1153674,927633,1005385,1406231,1997982,2476533,2106553,1033533,0.985
14,o,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.92
15,p,27136846,17059287,9353457,4478429,1786641,686213,363433,450324,1044485,1961264,4147023,8343784,13218627,20071066,26348028,28255498,34199739,41833350,44718324,47867117,48371237,48951275,42224209,35759504,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,12625218,4391200,2066007,1468682,1487326,2319608,4756108,11151352,24656287,46522810,69302990,90767651,101514946,111043940,116296489,123176687,137222526,143412795,159270104,197057153,203560320,163499484,96034754,42565286,0.98
18,s,363482,144818,70197,41198,31110,18751,17522,31699,78080,201154,387628,549494,620173,809668,954929,1028851,1003476,1046527,1038995,1134369,1958682,2503510,1857749,1250925,0.96
19,t,12832,22409,82240,197101,204233,179391,123825,283223,274826,187301,133691,172006,224376,349903,682038,632431,363858,179665,79097,41801,30282,18010,13738,10538,0.945
20,u,2035,540,433,197,149,382,286,923,3526,8290,12937,16603,18502,24102,24471,26869,23346,24863,24951,31098,30991,28834,20618,9503,0.99
21,v,604,3056,12463,24579,34653,23934,25689,25753,33960,32787,25624,18136,21716,62183,128364,98752,51869,15721,3433,855,285,144,140,301,0.98
22,w,1360,3218,1781,1310,1391,897,708,717,1472,998,5612,5151,4538,5568,8090,13416,11675,9133,4321,5427,3556,2384,2021,1694,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,420582,1141856,2981528,5340684,6884496,5494042,7003330,9262706,8793396,9011062,8013187,6533284,8398611,12017916,16006023,16401172,13392844,6682010,2412480,872726,376831,213656,167728,272784,0.99
