,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,321837,266407,217055,188468,161152,157163,165731,181917,210576,244436,270123,308419,335037,340541,335974,335440,315997,326110,353046,350889,363467,370934,369903,352360,1.0
1,b,385,317,399,808,1361,2646,4435,5121,5761,6877,8653,11252,11342,12517,12147,16330,17282,15794,20532,16500,10684,5366,2013,571,0.91
2,c,180813,175563,171121,77245,47539,66570,124826,192541,293309,370207,499074,610482,625771,697128,939783,1094682,993809,1502844,1565038,1651581,1878653,1166293,870805,498489,0.905
3,d,6254033,1801444,813339,371162,341289,814096,3930742,14456328,35267716,55838306,69497499,73605523,82006992,88238327,90872930,99807912,93711943,97571204,112451839,184559141,266793219,294164197,130850469,41889296,0.935
4,e,31252415573,29863489889,33249161091,38283972873,37610332231,33437078771,26990348277,22873219547,20055133011,17229657626,17706906623,19689631463,23619620210,32327310316,42708038590,58981649450,56941116911,61967220260,62886663568,60434594086,61347378712,59783768074,56715415396,46925100534,0.93
5,f,8982679,3291523,1686000,928868,832954,1337616,3740474,10249715,21577241,33750783,56938455,64800270,80267625,82867679,77829302,76294969,70030437,66071708,74090817,93268880,116261172,114402460,70108561,34502019,0.93
6,g,7,3,3,5,5,7,7,3,5,6,8,32,32,12,15,14,25,21,39,18,6,5,6,3,0.96
7,h,19299,12531,14512,22549,41276,82267,167382,280230,393713,521188,602425,674352,699717,729400,803951,999937,1000463,901172,813178,838691,749824,664598,377811,101592,0.905
8,i,4110427,2142943,1780899,1055795,1061070,1348904,2579010,5882584,11440962,15905172,20234705,24782086,31974804,40732663,41325789,42322462,34743365,28761317,22128977,22783604,33238804,41064836,31891808,14535807,0.955
9,j,39543634,61897836,78198306,92978722,107848566,133268798,137973019,137870455,154835899,162622391,169242945,217627207,342631627,490325291,326725248,287937851,168108032,60816934,18388968,6113658,2610897,2680194,6489971,18691228,0.93
10,k,18529,33724,52499,74606,82162,85218,79091,84625,104821,105765,87437,87806,96245,138452,146943,128371,99628,62279,29288,21435,9668,6733,6588,9697,0.935
11,l,53,21,11,19,23,45,76,115,147,194,219,497,384,304,338,348,444,318,480,686,501,304,155,55,0.915
12,m,1063,1543,2099,3603,4566,4891,5790,5993,7293,6114,6929,9446,9660,9210,14604,21533,15905,11079,6360,3598,1646,1216,778,771,0.97
13,n,37312,8849,3064,1418,1279,2967,15523,75178,234938,391418,510591,560435,563147,601943,631113,747813,633006,656157,925048,1278562,1779624,1886852,992473,270973,0.985
14,o,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0.92
15,p,9377973,8264323,6302186,4457584,2069267,1051880,786334,974050,1383312,1878025,2916480,4516887,6465920,9797584,13268564,15748904,15984806,18904190,21661861,24223384,29405982,29549456,24047266,16279445,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,2259994,933150,618942,699351,1258814,2965131,6928844,13586958,21927421,29636151,36204842,40031599,43469478,44064629,47610153,52885266,52405948,61346042,65770096,73526516,77836818,60047484,27853785,9317171,0.98
18,s,40476,15215,7550,7413,6923,12856,39579,104593,225047,462429,372818,448142,446588,485370,544922,637407,603840,618496,759035,1042536,1138831,998964,555845,189382,0.96
19,t,7008,13216,30091,59372,81889,95686,102273,128641,142942,142018,137824,136348,130298,151725,232091,231717,182532,107849,53965,27114,13595,9291,8461,6247,0.945
20,u,304,163,75,120,238,842,1655,2760,4699,6324,7445,8875,10553,8948,8298,8753,9271,10274,11914,14481,15205,9188,3646,1072,0.99
21,v,907,3430,11682,23826,27585,24153,23802,23471,23954,24655,21171,13907,12919,19259,33042,52071,37794,18991,6574,2034,524,185,133,214,0.98
22,w,10038,5599,4704,2976,3923,3061,3031,3106,4893,6368,16030,15111,12173,8476,8901,10391,6828,7499,7760,5039,3606,4508,5198,5048,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,360688,836220,1854397,3241986,4155791,4186135,5079559,5313980,5348487,5266334,4796311,4235750,4961559,7548303,11251831,14567963,13122398,8545890,4040353,1550210,575396,266541,162055,173137,0.99
