,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,297301,243990,202414,175187,151997,155212,174694,198847,227064,262622,275586,305973,330068,333131,334826,331119,326779,325919,335721,355447,368483,382556,375870,355410,1.0
1,b,240,264,378,683,1529,3034,4695,6410,8357,9484,12188,13642,17399,16482,21968,16212,17510,19844,18568,15147,10819,5075,1731,599,0.91
2,c,185258,154641,245328,295230,342220,201193,401081,766380,878064,1302738,1471472,1312399,1497808,1370501,1540571,1275485,1635418,1267249,1125538,1402084,1392174,1109065,840815,367779,0.905
3,d,5195151,1480923,570018,305478,495714,2690600,12941107,39886214,83327379,126210494,152507728,151447011,171855685,181739755,173820016,139701733,110279450,105093224,134227991,217358181,282064005,232936523,88239197,21232088,0.935
4,e,48122450517,48488054279,54560515729,55811386232,48373880769,38575547382,29575614563,25055323259,21966085628,20402734695,21882020348,24820454047,32973130106,41923130549,54468059116,65557775614,70430479685,69319256510,68629463017,69007966669,69442694344,67631716413,61078928924,46201853667,0.93
5,f,10962361,3699155,1595325,882746,890907,1743593,4809121,13446096,30452009,49979281,73055342,76444817,100582255,102223845,102985175,101342668,89489749,79086795,81944254,107674950,192652460,201320496,93303523,28965852,0.93
6,g,2,3,2,1,3,4,5,6,16,23,28,48,78,54,54,74,73,88,47,36,18,7,8,6,0.96
7,h,16866,12309,14959,20759,44469,103489,214748,362933,527599,757219,788361,887339,1031616,1321283,1175346,1335413,1378949,1326592,902859,813805,620141,480720,188556,51582,0.905
8,i,4169116,1958256,1989464,1439712,1616037,1813797,4178757,9442565,17557950,25553485,33998007,37855187,45501437,56764921,60244492,56459050,67580939,53341639,39029566,46567644,71431227,81561404,37108920,13603448,0.955
9,j,45963731,95454433,122321529,141007345,162762514,173967866,171685188,189491322,198110879,193583567,184764804,253116451,327983973,377508975,487736775,260180583,106007178,37449975,10637754,3615842,1779469,2364549,7837899,23185105,0.93
10,k,14924,30220,44407,54995,40581,59522,73226,85059,118093,126704,116418,132757,163008,199700,251862,207360,123129,68861,33412,19559,14365,11512,14776,25970,0.935
11,l,14,7,10,4,13,245,196,157,273,268,788,1102,1173,647,564,370,416,455,516,692,592,373,127,44,0.915
12,m,707,1699,3828,4266,5076,4950,4393,6179,8754,7668,8626,9778,12689,21391,33745,54661,41512,22670,8100,3730,2236,1313,1061,1340,0.97
13,n,30386,7384,2796,1331,1579,4976,25771,110593,305641,455305,632521,705451,848386,813369,897462,923758,860130,825769,1142383,1752950,2137232,2090765,1000762,218316,0.985
14,o,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.92
15,p,15095563,9972733,9222064,5842968,2367493,1382060,1346100,1753907,2521863,3209488,4676523,7090677,11489221,16990784,20020769,21286346,20821047,24398441,28566107,32718028,47881111,39776231,27380763,17969053,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,2547514,1166808,839120,1059374,2192663,5609333,13586609,26980223,42709925,51988530,60205541,62868091,68373576,71966101,69364725,62365012,55728809,58985770,67161489,77155495,74660331,54048789,21718146,6810888,0.98
18,s,40188,14420,8201,5334,12783,20447,53596,146033,315538,517736,593454,673624,744552,731407,778647,753799,698342,744386,788466,1221372,1314398,1036693,492994,144282,0.96
19,t,12872,28041,50257,117823,129726,120638,100312,170780,246289,192769,208713,207806,272695,271557,369678,329012,208617,119850,47516,23981,14317,11819,9560,9290,0.945
20,u,346,614,428,88,156,667,2263,6228,11414,16374,16427,18852,20669,20582,20735,13239,11519,11333,14394,17185,18114,10932,3058,963,0.99
21,v,913,4267,17036,33937,44474,35003,31262,32545,44146,44628,34683,21986,19831,32175,60421,69314,47783,19850,4826,1201,380,173,111,232,0.98
22,w,5813,4663,5373,4387,4745,6410,6776,9948,9343,12076,39737,23549,21976,17240,15554,16494,16025,18499,16221,17043,18338,15618,9221,12849,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,433661,1216568,3367904,5817451,7168598,5824519,7738602,9730702,9736580,9713360,8072239,5132517,6076047,9046130,12510892,14034267,11830931,6450648,2762036,1091434,483752,278722,186847,263613,0.99
