,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,289161,227206,165885,133041,126087,128571,142613,177115,212269,253682,283108,329406,348036,352094,357279,365033,371389,409581,435680,453445,454358,445144,404398,342050,1.0
1,b,960,738,513,787,1129,1284,2770,5114,8636,13008,14368,18994,15693,19464,26120,28281,30020,30052,32634,26701,21704,19645,10258,3922,0.91
2,c,433837,266389,155365,137649,103317,91106,123871,175365,374493,528855,860090,1123764,1303701,1078162,1189204,1832938,2241013,2031974,1948783,1777229,2258755,1922651,1624957,1188909,0.905
3,d,70125416,11099417,1802405,599414,300311,407286,705673,2776792,12321388,35790934,64043132,87534845,91739328,101631626,107617583,114637666,133559444,140677751,151780482,189368066,350131035,563734597,472519687,187892004,0.935
4,e,43083939291,37354164119,36183898079,41859645865,44432885558,39811515969,32452409003,25017028865,19735150322,17986179455,19343625618,20599068605,20748460811,26093103090,36603541795,48251933748,56988233329,64195983891,72167840152,70878215907,70778235266,70297431418,70354418753,67433977061,0.93
5,f,26287103,8547247,2847624,1618007,1161198,1259755,9001114,13026005,14404334,32147968,54976223,77160742,83253766,98042886,124449061,123679452,131094800,140228831,179863629,185681761,220400409,522621241,294426560,231764877,0.93
6,g,13,9,3,4,6,5,7,15,8,12,16,45,13,11,24,28,33,20,19,10,8,4,9,7,0.96
7,h,75824,41589,31571,36218,44540,57918,144161,253359,392781,607608,856984,1041318,1019857,1221513,1717194,1977058,1910565,2045584,1982022,1702431,1448723,1434662,873086,355905,0.905
8,i,19782157,7065841,3637522,2162569,1749751,1551949,1550069,3267938,7788197,14454558,23431975,33623784,34908197,43281916,66625348,63879547,54926394,53445499,49577946,38175723,37194673,58778521,58469285,51872169,0.955
9,j,29901392,61698608,75590534,98237362,128220304,135991911,136649228,138564810,154291959,160059332,175990649,179315510,278980838,461066008,418960191,312020581,144474584,56180012,18956278,6029229,2341210,1827137,3226964,10843276,0.93
10,k,12414,23048,31199,43106,64402,81968,101491,99125,87361,83081,84972,112528,109816,137553,164442,147241,109306,57980,32470,20525,7473,4923,3735,4838,0.935
11,l,202,158,38,32,57,36,65,217,319,483,707,1659,1001,1010,1272,1396,1389,1221,1586,1591,1506,1295,783,340,0.915
12,m,4702,5775,8117,12876,17149,18841,25220,36211,25303,17268,16044,18410,19986,18153,33404,42494,26854,16601,12845,6597,4746,3950,3332,3320,0.97
13,n,228715,52451,10287,3927,2172,1692,3435,12705,63251,273360,561271,809973,773757,871013,943238,1020808,1150541,1018036,1150647,1457163,1826639,2457267,2270509,1227014,0.985
14,o,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.92
15,p,16890626,10866499,6044527,3131530,1211387,525694,305689,322368,790759,1841755,4103206,7677162,14671968,20537991,23398446,25043300,25812803,29699369,36030878,44092541,41853861,44360988,46305062,31050575,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,9798789,4601374,2781977,2587763,3618591,6252068,11256809,24299693,41279566,61918702,87662881,102286186,112437943,124331242,131026221,145829648,173607816,193802344,213562413,213597204,224552212,158612215,84169461,34305581,0.98
18,s,271289,95406,37477,20270,14590,13378,25657,55546,166151,364453,1216358,984101,788278,864851,999630,1118037,1145655,1296220,1645118,1629325,3392799,3065254,2028106,958907,0.96
19,t,9493,14756,28443,57521,94186,116004,111119,146474,217351,167550,159859,167958,146474,213045,313951,317416,218644,116418,68719,132476,20267,16275,29249,49321,0.945
20,u,1589,639,218,185,333,582,1522,2708,6526,13223,20734,28970,27545,28111,30663,28488,28603,33079,40588,44710,43043,37914,20532,7772,0.99
21,v,929,3247,9383,17828,21682,16854,18249,19123,21738,18684,15034,11582,15130,31629,54090,65153,41534,16908,4910,1196,365,193,129,237,0.98
22,w,2094,1234,909,1141,1566,1468,4151,2407,1326,1436,5699,5298,5920,3566,5356,6750,3854,2965,2710,2830,2341,1995,1467,1470,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,273378,796586,1870571,3231372,4165708,3729430,4921984,5227213,5442392,5756969,4479406,3690287,4663362,7535719,10255262,11776088,11213202,7000216,3115167,1234176,544443,255882,162449,189657,0.99
