,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,250991,200353,142393,118778,124534,136646,157915,186035,213184,240801,263390,296108,323674,346825,362060,372357,398604,440047,459325,483494,499199,476771,414232,331805,1.0
1,b,1123,1243,633,914,1481,2173,3048,5623,9937,15542,16972,21248,17755,20540,29198,35812,42521,45832,113177,44064,38293,22695,17924,3208,0.91
2,c,780199,315973,264375,227317,218966,304854,305980,436557,886262,1396520,1728566,2149160,2095459,1941962,1942782,2234574,2996363,2948362,3125956,3150211,3170898,2490013,2130602,1443854,0.905
3,d,26130757,6728017,2546598,1543592,1210968,1777988,6301318,25769156,87452898,143433465,206092335,234093786,233547111,244873641,278353600,288508921,236956164,206626568,254256119,253142075,367829176,426266899,284249562,94922994,0.935
4,e,55601523755,54084246472,56613154132,62442573190,59186697785,47283429130,35599803907,27289723588,22092434871,20622385767,23085720449,23536607491,27441929733,36857465422,52363148062,72672186676,83178492061,89229240081,86781487987,85759589759,86022397472,83958150239,80863734170,69820654291,0.93
5,f,22071018,6895867,2548463,1750809,1720744,1693903,3886925,11135772,30937968,62983415,86059069,120585419,103065950,139598077,159692923,166037024,177746044,181035915,188108200,201817780,248896804,288522326,219603122,87000522,0.93
6,g,8,28,19,5,21,8,4,4,10,10,12,37,14,18,13,15,69,37,19,9,11,8,10,7,0.96
7,h,69145,44796,40109,49470,61903,94825,228446,443474,726369,929202,1116630,1226079,1270704,1553408,2068997,2593240,2636294,2410445,1817309,1588627,1445726,1215498,594706,205614,0.905
8,i,20041409,8291245,4863106,3718808,2417122,2660136,2244981,7106682,16196420,24956825,33907041,47327936,52405211,66352384,86866766,90550791,77932807,64237664,53838643,39116028,43949165,77649068,79167472,54931845,0.955
9,j,30861955,63523321,92707493,128450855,197001313,146596786,168456962,175564546,174707277,152701116,137628062,188281333,261137369,290191286,409270767,215818111,91118365,27018117,8269559,2763470,1352055,1404822,3951205,16005187,0.93
10,k,13562,31177,47204,85432,107579,155268,177191,177625,137065,126374,104095,124766,165667,222587,279933,356076,341619,211799,76126,23041,572283,3489447,4801277,56702,0.935
11,l,67,40,36,31,40,51,112,492,1104,1495,1339,1717,1713,1423,1216,1385,2295,2877,3436,2987,2936,2130,946,322,0.915
12,m,4290,6208,7123,10838,12943,13045,12274,13024,15584,15602,14106,18201,22179,29131,50789,76815,62688,28130,14892,4959,3773,4008,4003,3618,0.97
13,n,110094,31822,6318,3547,2117,2132,6763,39232,243524,1022703,1223980,1661934,1316304,1872542,1690640,1358813,1275640,1023772,1095372,1778593,2024047,2305710,1520777,503641,0.985
14,o,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.92
15,p,20081758,11967039,6191592,2975336,1184278,463836,340096,669238,1735879,3755035,7256587,12479576,18282773,23988847,27972280,28939219,35930875,43382127,47764729,51321430,54166246,53460685,46480272,30480332,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,4903225,2506665,1699731,2102923,4234166,9811126,22732319,52018962,78004370,98055010,111161118,124518388,132041499,140619389,151405891,154653854,160900722,175713109,194351918,197199771,164864805,102545221,43497898,14903390,0.98
18,s,148433,61864,29062,18903,16529,18444,42327,137158,489188,956086,1251801,1319953,1206380,1509310,1543475,1430549,1342200,1432008,1846385,1767644,1931522,1960055,1293979,486905,0.96
19,t,17507,32558,86029,337755,351343,273157,196959,435140,478151,323061,259723,350518,401386,651669,933100,684440,410791,171879,68593,27184,18981,14422,13850,12517,0.945
20,u,1472,836,179,198,407,1330,3363,24431,63851,82914,90680,97756,83353,73799,63528,82832,99362,126560,151608,135545,107040,56990,23444,6130,0.99
21,v,767,2417,7658,13726,17688,17246,20804,20659,22065,20465,14957,11959,12376,32441,64833,93885,42992,15119,3631,804,286,159,167,444,0.98
22,w,2756,2220,2205,1337,1254,1033,1491,1524,2404,3906,11610,9110,5650,7438,6134,6261,6066,6647,6052,4129,2709,2872,4581,1970,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,392423,1042184,2697631,4505224,5610607,4782652,5425961,6477587,6582920,6843246,5842484,4135960,4887368,6944127,9958027,11847062,9140064,5270982,1979740,776770,364757,225168,160149,196855,0.99
