,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,324997,243897,183905,150115,146642,159412,180837,219428,266504,316128,356832,399972,422214,424404,435671,436862,468133,499329,553917,571482,568696,541313,469877,381060,1.0
1,b,2043,2056,1427,1603,2046,3562,7945,9727,10147,15621,16866,28088,22987,27086,47455,44503,46370,44235,43209,42045,34642,24759,12193,5690,0.91
2,c,451113,217129,160783,132937,123788,145778,197464,233548,372083,542999,741235,926282,908295,1016403,1086475,1168841,1243242,1444336,1666776,1759258,1532710,1500704,1296815,800649,0.905
3,d,22647741,5973580,1365172,489673,309743,357374,826255,3387850,11446396,26622460,40771618,50112109,56270646,60080715,62382533,60765669,63340688,72344519,78261524,93691675,151186710,247413157,288179660,132016252,0.935
4,e,44274982105,42317572249,41682166506,44910964506,45191243979,40125003177,32021928239,25490531257,19116486557,15918607450,15769652639,16071133943,18363543688,22866794998,31071898327,41669945439,50453290094,58417023446,63934834218,64857517865,66084840751,69056045364,64740637594,59616838308,0.93
5,f,29504372,8745796,3013607,1624787,1311747,1577962,2872723,7436423,23477761,54972418,83469037,108019782,114968783,144115492,147735492,125802171,123965365,137873264,188082282,182215257,206839108,253201053,230373589,127742898,0.93
6,g,13,7,5,6,5,14,31,19,19,32,26,31,47,37,28,29,32,37,31,17,12,16,11,60,0.96
7,h,71888,52637,56946,80278,65720,104885,227837,350483,496165,705562,971630,1013356,1104017,1259407,1758926,1860985,1919290,1949263,1715811,1535043,1206638,1256749,700374,301288,0.905
8,i,12154571,5289149,3017104,1880095,1425932,1170273,1431050,3290320,7019591,11105616,15440967,20332373,23937736,29184740,37683563,34559319,29756612,29591985,26113999,22461892,22410046,34123639,42525517,33970488,0.955
9,j,25124030,40333434,58955203,67608304,85361111,88799699,88409519,95463778,97063422,105937245,118057347,136537784,200759961,274930232,239280780,204495163,94257932,38866183,11310162,3833006,1622339,1379112,2820623,9347383,0.93
10,k,11666,21174,34075,50189,57066,78282,145312,101313,97775,104107,116508,135067,142422,156763,161412,172919,117991,61849,32737,15966,7319,5587,3469,5057,0.935
11,l,286,150,34,19,19,48,144,108,244,367,703,765,943,734,1306,1160,1631,1688,1649,1783,1590,1276,719,479,0.915
12,m,34080,35677,34551,30234,30482,41718,66886,57259,40193,44029,81489,23309,25902,26392,49032,48602,39495,33126,26216,17675,10402,8646,6263,6440,0.97
13,n,961674,427269,66555,3436,1822,1735,5473,15678,69095,210613,394694,505052,548118,572458,575342,586272,782804,1074624,1550069,1941061,2893531,2502426,2691041,1071149,0.985
14,o,0,0,0,0,0,0,1,1,0,0,1,1,2,1,1,0,1,1,2,1,0,0,0,0,0.92
15,p,12154385,8931188,5651644,3442956,1694863,842926,456193,443336,775792,1445592,3033728,5223410,8851787,11717251,15328970,18114719,20276161,23824980,27418792,29873936,44441283,40144212,37351870,28660643,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,4471640,1827465,1023532,1146924,1798991,3858715,8650152,16751378,28879314,41195488,51643739,58091635,65043423,68205329,75074507,84789282,100745504,122093625,138986870,149480648,137690037,96504981,49336835,19542330,0.98
18,s,180104,60448,22476,11968,8979,10836,25457,57502,117578,258753,615743,484054,509180,502126,629082,628535,712866,856469,962349,1062558,1592021,1654536,1214340,644280,0.96
19,t,13865,20001,29456,53379,68601,84125,101948,119347,132670,130007,141010,115708,146294,207970,270987,267203,207511,131424,77449,45621,30372,29095,25548,29829,0.945
20,u,2299,930,1296,686,353,978,2774,4576,12876,18785,29902,37932,39748,39949,47397,49317,63217,73634,88534,80708,79902,69375,38147,15954,0.99
21,v,1931,6741,20109,36247,41650,33420,34868,34299,36152,36270,29385,21560,38061,66844,86404,95245,66434,26018,8083,2086,568,346,347,447,0.98
22,w,7186,5329,4134,2459,2644,2871,4490,4532,4433,7053,24416,12155,12109,7348,7955,7432,5892,5844,5897,5506,3121,3182,3539,2484,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,285735,717236,1576845,3307543,3738762,3879903,4880904,5338352,5576332,5513867,5082255,4763604,6194018,8732547,11074164,13201470,12646537,7177897,3388384,1344027,496561,242387,160565,168099,0.99
