,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,248795,208975,168460,158516,158142,162959,189125,202697,239223,273022,290691,326184,337108,353874,355844,359661,355915,364443,375567,391809,408138,400991,369923,315177,1.0
1,b,397,511,871,1960,4354,4637,11222,14406,19252,17871,20070,21575,20974,21731,25749,25220,26414,26884,22066,21796,17602,6933,1835,672,0.91
2,c,197080,175318,166959,198158,221076,246106,376355,564572,804581,1016146,1053423,1018942,965490,1133663,1225697,1111464,1000937,921912,1025582,1098712,1180081,942209,488573,240092,0.905
3,d,3692676,1397441,708221,593026,912951,4250372,19512433,60188025,101382715,135237763,147638926,144559134,154283884,167592875,137971146,110650640,86682795,77796206,90236473,153951794,234173094,171670014,57610742,10784851,0.935
4,e,43671918465,47563038848,55720157588,53424765577,42785189213,32085943055,23944191932,20039298898,17863751822,17415176273,18909948364,21214100372,28679600280,40691968403,57338195935,68430178925,70429956074,74451968775,66968312855,66468345394,68419627618,70771856398,60576780189,46832585202,0.93
5,f,5382738,2280723,1418898,829302,931191,2161029,7572936,19793966,38701651,51648970,85646452,89966908,122457542,128928455,127461200,119963439,108629550,103819630,104362550,131411525,193883142,173391697,65641687,18149229,0.93
6,g,4,3,3,11,25,19,40,10,27,19,14,35,24,31,22,33,48,41,22,11,7,8,6,4,0.96
7,h,25764,11991,29086,44409,94677,198638,422619,608786,699254,814976,828404,1006407,1125490,1743276,1555750,2013986,2152083,2972180,1358974,1041841,739382,429443,122131,28190,0.905
8,i,7230972,5557018,5202601,4342454,3615532,5000268,8365527,17728214,31917574,36467366,43757610,49711366,71098300,106706421,122259286,123959477,64449933,37685831,25521155,36023606,74312320,78195098,57615453,23427091,0.955
9,j,42289552,71551958,98041207,116961326,184479817,140105273,168051928,162631016,178429103,145743874,125178388,166800848,247096964,326178766,319178196,214608096,77239627,24223163,7700570,2736609,1655052,2434035,8890431,27161251,0.93
10,k,13183,34618,66616,114066,150988,166096,172479,155760,127891,129268,112095,143189,173932,222819,297406,330750,304131,165125,45720,11893,4368,2409,3424,7382,0.935
11,l,18,10,14,36,59,123,884,989,1202,840,741,1597,1022,965,793,748,1088,1035,985,1089,590,213,68,29,0.915
12,m,1172,3135,6653,8704,14019,11745,19565,14207,14953,12925,12676,15392,24838,29939,38967,37579,35524,19323,9150,4160,3173,1558,1323,1266,0.97
13,n,10047,3798,1551,4579,2722,6543,50149,247507,675068,802352,1027752,963427,1204829,1294292,1214400,1054786,821375,780735,1066793,1283943,1770570,1209444,386254,63847,0.985
14,o,0,0,0,0,0,0,2,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0.92
15,p,20817196,16889125,10473261,5508776,1903388,913388,1344251,1987786,2650280,3752980,5892079,9691811,16955907,24415417,31983553,30835035,27536450,35493665,42852957,54119921,78481129,51954813,35276868,22438436,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,1673741,1007288,972680,1645093,3953398,9957500,21472777,39934056,50947524,61155352,64765745,70580474,81284227,91218938,97185196,96358332,90074388,97661215,110994094,114264217,83932974,41913424,13825442,4245081,0.98
18,s,21634,11634,9564,11535,13448,34192,132746,348863,693060,791517,708311,806532,972784,968647,891241,797250,745150,753290,834827,1006257,1272825,840619,243555,63798,0.96
19,t,19838,24920,88710,324414,282580,296882,164497,323570,323165,235932,185726,228531,282482,452492,602650,494227,279809,124290,52809,23840,15246,9587,10056,7913,0.945
20,u,133,71,172,209,403,5517,20997,24872,30626,35976,31530,32606,41469,54921,83507,90341,92120,102329,114929,99817,46853,13485,2634,490,0.99
21,v,1456,7692,26670,44893,64014,40725,37696,43929,62205,60849,43654,24823,28177,68535,111306,109469,62798,21058,4116,868,300,130,155,343,0.98
22,w,2719,2850,3646,2967,3986,1753,2807,3130,4329,10903,17873,12738,9156,13519,7109,5117,5261,2455,1828,1659,1678,1625,1188,1291,0.92
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
25,z,552938,1824045,4084574,6204586,6808178,5082281,6492413,7565530,7822091,8243364,7038034,5129020,6433216,9118798,12569604,13633313,10736537,5272789,2071262,796556,380431,210644,160498,244466,0.99
