,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,373582,309894,244748,210186,177993,162258,164293,181875,210960,257870,303574,343386,388536,401091,410955,432077,418288,426475,443634,460501,486330,500322,486249,444939,0.965
1,b,5372,3156,2960,3581,4370,6509,9036,20025,50200,95199,114388,105016,73041,67856,76816,69265,58573,50945,51142,42504,40358,36477,21599,9506,0.945
2,c,559321,388856,319399,304365,225671,208487,199030,563871,1058763,1892899,3480615,4503549,3113240,2715690,2991971,2767687,3167245,2804403,3029153,2940595,2978295,2787603,2156253,1133949,0.91
3,d,14339155,3181778,947167,396386,205122,338555,1922055,9997911,34252078,80795351,127652363,145702579,125777947,122568980,115642505,107569759,111856955,109743525,115438574,132475971,228209638,314870968,266388441,115447309,0.96
4,e,61423739048,59054398007,57412824603,54677538300,45425095973,33485018358,24639392863,19633812936,17134759024,17299856701,20177431374,22843312169,25930949785,33941770800,45620856574,59788059983,74038680890,80223871174,81175785235,79435815240,79821079796,83119602001,79114758922,71386037551,0.9
5,f,45434835,14088334,4926529,2213217,1094617,1458945,2881365,8216511,24854334,66243321,115744769,158250585,131026221,138430729,204438535,210952355,184915095,171989940,167771592,153346589,165300105,267937090,279448135,174965921,0.95
6,g,10,6,2,2,3,3,5,3,17,14,16,31,14,8,16,17,20,23,24,15,10,7,3,3,0.91
7,h,165714,68607,53454,54959,61894,95124,178167,415740,926006,1765196,2627515,2850604,2430338,2177419,2272374,2387494,2142680,1859075,1701456,1582723,1556657,1155065,728626,384586,0.96
8,i,50543773,22858838,17301787,13684539,10979599,5410861,4037238,8787007,19853142,37578949,58934211,77635498,76860802,77350093,96889003,106983339,93496380,77029333,61403093,46033102,46761275,83882032,90521431,87910482,0.915
9,j,42218146,65210836,88154031,105287133,124629102,132899745,132928074,139610353,155894575,146324049,133995171,150866539,235011928,305927626,332975760,233381479,104117352,44856279,15327400,5204208,2182862,2059270,4722448,16437780,0.945
10,k,23009,46506,71485,103139,127187,203758,243323,272205,284094,293061,219058,421641,221978,259655,253180,180392,133182,76785,35426,15310,8083,4827,3808,5915,0.96
11,l,48,13,14,4,11,6,29,88,201,298,466,699,589,523,522,501,473,483,428,729,972,540,185,73,0.935
12,m,6775,11032,8245,13546,21478,17891,21612,25391,24817,21447,21260,21062,17948,20028,28842,34982,47648,23523,18548,15016,10024,7602,5409,5238,0.975
13,n,140348,23743,5479,2462,1229,1129,4030,29097,187031,917789,1687654,1928231,1568908,1815742,1725661,1502061,1393695,1319530,1119162,1657372,2980565,3668482,2564224,1218658,0.94
14,o,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
15,p,24086239,16698025,10484140,5613433,2785675,1164350,791532,969609,1778143,3918454,9812131,18767384,28622295,38695428,44829153,49259703,46639440,49135918,53973835,51243211,47895802,47404532,43911705,32577705,0.96
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935
17,r,3765132,1594618,1030828,1219880,2471976,6321930,17424897,34439954,53583024,72701643,85766328,90843500,95044250,92798264,90342225,83893127,83041537,88852438,105706451,111400392,105407468,75931668,39723817,15179033,0.965
18,s,120612,41976,16212,12809,6881,9220,26106,94293,397144,971699,1593373,1779237,1556893,1597050,1371215,1144935,1042770,1004725,1101236,1607680,2000809,2738480,1217188,505403,0.93
19,t,216632,186369,180908,195235,174314,174131,234154,382770,509404,632043,780526,808708,756935,847930,1025065,1030040,971011,842081,790616,675695,692627,519922,418409,250538,0.95
20,u,1703,396,143,114,129,252,1226,6040,24975,69185,135823,174117,166717,167720,144243,118625,111564,92949,102364,95683,72562,45795,21689,6285,0.925
21,v,1492,8778,42765,89895,107614,73402,59616,73798,102377,109368,80471,43430,40590,104758,185132,170063,110006,40268,10645,3069,954,347,265,398,0.945
22,w,3354,2422,1118,1266,15301,20703,10653,9968,11645,19841,52989,30635,7690,5704,4778,1931,3266,2234,1514,1771,1741,3274,1566,1812,0.945
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,582825,1874729,4440854,7438295,10437190,6364222,7935912,10806060,9907239,8495280,7176233,5314568,6254837,9363040,13792069,16034286,14225964,9234492,4880551,2124116,912117,474177,303747,319440,0.955
