,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,316868,233902,175876,149176,132107,133925,152763,192622,232953,279277,315016,354169,380606,397043,377611,380848,396512,422987,450324,469909,485680,489062,452892,381545,0.965
1,b,593,532,598,1263,1899,2942,5024,9818,10503,12661,15800,16906,22992,18854,25453,27040,28779,28832,25634,21510,16291,11960,7035,3310,0.945
2,c,362656,176989,121065,125752,104099,132538,137195,200871,309137,561599,971733,1147289,959556,952405,911507,1190406,1416739,1397156,1603519,1939901,1904318,2144999,1457907,704957,0.91
3,d,24847760,4844773,1236277,412004,233266,246347,950996,5354659,17822853,38961073,59056247,79147742,86690699,112298633,91570814,96263964,120378282,126063335,122788806,134654108,226219477,310629621,262964349,117764787,0.96
4,e,39191067819,36241065539,36929618639,38858161633,37648118152,32889260904,26488631739,19902062421,16268893835,14750429849,15227531859,16998849702,19135821919,24590105808,33827943560,44591770688,53238944183,61201632013,64593149638,64545895265,66723947771,69267623161,71553863238,64346543230,0.9
5,f,33729167,9590247,3583905,1679262,1032162,1038653,1922543,6170586,19589145,40572326,65276801,83655983,87863317,103728778,116049418,120423626,122828902,130648899,142844421,149859730,191667473,247704362,225939509,133767896,0.95
6,g,9,4,8,8,9,10,11,13,14,258,18,50,45,22,18,26,26,21,17,12,12,22,16,12,0.91
7,h,67256,36557,35918,43603,54507,100843,197961,303870,471489,623400,887185,894665,950852,1065237,1111925,1319794,1353911,1360385,1356049,1236085,1087950,976069,719241,366165,0.96
8,i,14323266,6646999,3318968,1852002,1217418,923209,1027921,2340839,5615594,10521288,17920471,26059371,27283339,32996362,44837013,45464440,39724839,38720422,33989722,25880745,27613393,35796459,39557890,34049402,0.915
9,j,31462104,54240247,77987235,97673865,121888430,141429348,145671005,142034078,166511286,152567831,174358253,246709262,377642326,381333103,348605454,273584236,131654737,57232243,19291385,6722766,2930362,2265724,4261061,12728183,0.945
10,k,11044,24401,37514,54483,71560,85465,84383,101498,120037,103738,101083,154674,142102,167571,172419,142966,106282,59159,26761,11605,5807,3663,3443,6627,0.96
11,l,26,9,7,6,75,9,14,329,140,337,393,1047,555,488,476,484,489,481,665,795,595,404,237,102,0.935
12,m,2168,2065,4335,5661,7912,12177,14268,16628,23608,19529,15133,19102,20091,16978,21304,33220,25526,15901,9803,5320,3213,2610,3691,5188,0.975
13,n,135358,24012,6136,2534,1377,1108,2699,20863,106903,272891,426285,490115,456849,496930,632773,670548,773557,883472,758758,1161353,1596882,1988909,2298537,747315,0.94
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
15,p,12987823,8953750,5282255,3037903,1219870,445778,278966,351653,750273,1442734,2712925,5145030,9453189,14817706,19789922,23845323,24910033,28795668,36379172,41431571,43083357,50322849,42444345,35564198,0.96
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935
17,r,3247235,1299696,794297,931166,1533060,3717545,9189544,17578165,28211577,36704701,43637247,47825150,51914151,55793337,58794170,68304075,79637263,93561087,117875890,127350814,121482818,89364849,47803540,18125915,0.965
18,s,141346,52473,29299,18632,14826,17505,27140,99994,234645,511062,744127,624630,654965,660285,880697,989352,834151,1045280,1184376,1100796,3467094,2982855,2376136,818233,0.93
19,t,43697,39118,41525,54340,76049,134608,184327,280421,346235,397850,421725,435558,430492,504052,620230,644326,601918,479365,468831,366529,537176,288664,203221,125548,0.95
20,u,1283,464,357,205,417,1475,2002,5411,8881,13265,15544,18118,18835,17658,17753,21044,20528,24871,30030,34042,37449,32070,17210,6780,0.925
21,v,1055,4519,16579,32940,39647,34606,30475,35605,40006,42216,31291,20606,21447,37681,71169,91013,64677,27973,8419,11449,770,318,171,292,0.945
22,w,370,293,383,621,274,284,328,330,607,692,6246,11203,3178,2177,2042,2586,1226,1266,1441,1046,1256,883,640,1013,0.945
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,387208,1244094,2260190,4253388,5795545,6318841,7462387,8269487,8697367,8916431,8767411,8142156,9637920,13492527,18041909,21647140,18960769,12037533,5959382,2390034,930857,414373,248546,233336,0.955
