,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,450259,372468,314785,272730,237810,225249,239327,257515,295451,342071,381573,421754,449156,474926,492522,515807,516282,563525,602705,611830,632984,636298,602309,543993,0.965
1,b,1103,849,955,1845,3261,6389,23057,60662,83149,108442,109048,106131,83509,75565,90334,90811,94324,82955,70493,70403,49111,24987,9254,3602,0.945
2,c,413618,270995,266389,312809,244741,485576,549824,839752,1691300,2982401,3934064,2911452,2830318,3163387,3141284,3359731,3007315,2696339,3558676,3886144,4858625,3440797,2469042,1347512,0.91
3,d,6759046,1850811,577857,294585,352357,1612766,10286224,37122487,81010635,110537458,128502672,123034933,128493960,131408124,115929454,103969293,97728201,110474837,131363915,212452663,389211084,398561590,198130555,53502772,0.96
4,e,88951686722,91243239581,92190211799,94812493453,80415910661,63850744625,52010992287,45231822692,42734527872,42161440348,43792476098,45870011511,51757139027,66813429567,90582899826,119254190833,135820205084,146732793724,151428917143,153584379715,159829989148,164365325988,148437817028,119533543511,0.9
5,f,46937176,19380868,8614862,4256544,2790071,3450743,9573388,36703151,101561913,166421298,215180878,198609137,225441025,341134349,354700182,306974682,283232548,262359924,268345989,288810070,570383094,566296370,349700673,133236759,0.95
6,g,5,5,3,4,6,7,13,13,17,25,31,53,25,19,26,29,33,37,23,16,15,11,9,11,0.91
7,h,88462,61901,56273,68956,95329,167020,418821,921671,1570780,2082257,2457363,2554655,2481675,2250882,2390457,2805293,2528190,2680719,2909145,2965874,2884794,2071134,1264847,470013,0.96
8,i,35582700,22378126,27880554,23236639,21247629,15454842,14037533,29342179,47785864,60619492,75468277,73073433,84136444,120491450,126848107,112650397,95466160,75963289,55580735,57374360,119049770,199483545,131346915,78429042,0.915
9,j,26235099,41931738,65975842,84592875,125497827,119325530,119321490,139342581,148427390,122378387,107745645,153378508,270306502,316411391,289466348,178428547,78283354,30928287,10710175,4360808,2030947,2149379,5650586,18494345,0.945
10,k,29789,57879,106961,193904,480887,1050538,1679460,1901718,1741282,1572618,1298986,1117055,986150,725739,581052,454755,306757,184080,97963,62532,23186,8374,8269,14457,0.96
11,l,26,14,10,11,45,104,1365,8828,20769,19983,19322,17486,10901,7297,5265,4383,4242,3779,3562,3174,2530,1102,328,94,0.935
12,m,2762,4222,15555,67803,60441,84336,90905,105217,83499,30085,30091,29809,22130,30499,39557,66082,44421,36989,24539,11846,8692,5326,3468,2663,0.975
13,n,40392,10325,3910,1740,1569,3868,31871,209040,1007094,2185638,2061571,1492876,1416308,1371237,1234873,1094785,937992,1006460,1703194,2817717,9799713,4386849,1334371,279307,0.94
14,o,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.91
15,p,22645354,19148634,14858386,8593756,4606277,2523423,2033748,2264075,3540163,5718817,8644941,11718292,16772233,21351565,30600837,35861002,38424801,42975319,50067052,58501666,67283310,57326353,44516275,32207515,0.96
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935
17,r,7142540,2993264,2585432,3843005,7639399,18018084,48322924,115060896,177481066,219369799,247360613,252566122,241368819,242773602,235621785,222076678,214606209,219325770,239434647,252237498,217579604,138832290,66913805,25373772,0.965
18,s,70463,32916,18181,12815,17504,35838,108696,354330,832178,1224392,1474345,1615288,1598668,1464232,1497866,1532675,1706925,1837396,1977071,2609217,2744374,2353916,1125348,328105,0.93
19,t,235835,133413,117303,159472,179430,194275,259195,503441,753530,808624,863721,883577,916671,1166750,1463135,1562143,1636356,1490173,1313419,891184,1003538,804383,621111,372914,0.95
20,u,1196,363,155,135,1023,1898,11389,71749,234855,478017,732696,764376,686834,555874,415828,338615,278434,258094,277124,263418,169192,73764,21866,5007,0.925
21,v,1891,16269,96150,207714,243104,133418,111486,148590,227023,235009,163173,81333,82308,186375,392329,327422,193989,71023,21313,5951,2401,814,410,492,0.945
22,w,1458,1007,725,708,696,650,1393,1194,1729,2565,9361,7260,5738,5269,5152,5806,4671,3308,3252,2777,2976,2352,2113,1585,0.945
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,1195893,2752756,5919508,9070411,10596184,8746131,11152403,12883509,12053021,10420065,8555941,6718018,9010454,15604287,22641773,24640388,20703559,12590244,6597998,3394820,1874155,1174769,939901,963949,0.955
