,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,331687,261013,199185,170414,155040,145983,152855,180576,217370,258836,287392,328669,345107,357606,359473,360638,359027,372134,391058,411817,426267,447384,420824,378405,0.965
1,b,741,628,776,1027,2142,2544,4031,6168,6275,8759,11973,13124,12342,13737,23160,27007,30167,36832,26840,20331,16603,13492,7712,3421,0.945
2,c,467636,245294,150565,155692,117237,86355,115729,228643,474220,887152,1118737,1496075,1467809,1332256,1331343,1818145,2096493,1975124,2431845,2108356,2014490,2019587,2020204,1139529,0.91
3,d,20512279,4279463,1099375,392038,215444,214396,736410,4458201,14242245,29669514,50493185,51524613,50866072,58013120,59310029,66058375,78706782,89539074,94169480,126023641,225034132,314300886,321488672,114882109,0.96
4,e,35865762014,35032397083,35284945379,35967699405,31786468683,26133159665,19251855902,14614585891,12342884915,12746315229,13971099904,16469995627,18889253561,24731462279,33054322818,43519774582,53295921128,61715058821,70454822975,70992006035,66764997256,71374777005,69301480141,63801345926,0.9
5,f,26646322,8950762,2422862,1130167,705749,701004,1505481,5356378,16749138,31938850,48750939,64097348,72506689,86354018,109077315,101193061,104111722,125909458,140210364,141672846,132005108,185591271,183000459,103147347,0.95
6,g,2,3,3,3,4,6,3,3,3,4,4,20,12,9,14,7,12,22,7,3,2,4,2,5,0.91
7,h,83673,46253,42437,49372,64593,94157,178736,294620,443560,578643,816507,906806,884790,882165,983198,1148539,1295438,1212274,1153250,1088256,1043582,736710,673732,348594,0.96
8,i,30384395,11453437,4655140,2173943,1322815,963914,904458,2042519,5936661,14885759,28679296,43707414,43574650,48021437,70482839,85269480,83977881,73720208,57044462,45064354,44558819,80976150,89368706,96763040,0.915
9,j,35098557,64129808,97044156,124609186,134910995,169675161,179497162,182824080,189834754,178612104,159911460,193712758,401395946,347177033,342315596,276663712,139312405,59264015,23132008,6695556,2882964,2332359,4360574,13022606,0.945
10,k,9903,21906,38925,67528,96766,108512,107807,117009,116625,98051,107656,126748,114081,160923,158846,127087,95507,51252,25347,10525,5808,3195,3276,5256,0.96
11,l,20,10,6,6,14,6,10,52,99,167,216,513,419,480,469,425,555,412,516,470,525,423,223,90,0.935
12,m,697,1540,1935,3418,4599,5426,5965,7384,8528,8285,8086,9049,10761,11701,15914,23507,18209,12041,6999,2547,1836,1537,1315,1376,0.975
13,n,140493,26340,5837,2467,1205,867,2299,15874,78425,222052,364453,455419,465293,500538,543800,647642,773151,810377,673846,890339,1317684,1589176,1953715,976440,0.94
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
15,p,13446741,9279856,5057739,2914762,1269644,479182,260248,327776,599976,1261127,2812680,5732237,9499463,14291575,18234053,23067973,24069124,27273165,32479914,36264107,43786918,52177299,41329249,30973513,0.96
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935
17,r,4133090,1857828,1177594,1427622,2306628,5064281,11703725,23842779,36545849,48397794,55624567,62843823,70162715,77388318,83905399,88922673,102976888,118458899,138608034,135047642,137836044,94528898,49767365,19450065,0.965
18,s,98855,30411,12549,6628,5688,6405,14506,50412,139703,264888,716807,519117,445236,504958,577279,678177,753995,805871,899356,1100965,1764171,1842823,1149530,548153,0.93
19,t,41016,38078,41187,54022,83234,100462,140069,236310,274174,354255,405457,472611,374507,429383,528493,564476,537396,437678,356226,355913,335882,337878,208068,117738,0.95
20,u,2683,946,724,803,1367,3063,6606,10056,14251,20136,25080,34203,34360,27996,36755,38512,38683,35653,39949,48671,47039,30854,16759,6053,0.925
21,v,1140,5215,20186,49827,65226,50062,48347,51145,58328,64070,47253,32997,34445,78604,157103,150943,148231,68651,13314,3804,1076,375,269,290,0.945
22,w,2045,942,365,365,585,955,514,429,589,1590,7439,3387,2673,3320,2193,2276,2707,1925,1272,897,1507,1332,641,570,0.945
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,431158,1046925,2513356,4948353,7026990,6981807,8379850,9308512,9423571,9206604,8747100,7921158,10026925,14361430,19343866,23999210,21183764,12837621,6237700,2420173,932489,439015,273072,244106,0.955
