,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,437812,369805,308129,270808,238073,226937,236679,285241,310590,348002,377631,425147,452742,468185,479393,538504,551910,604679,648962,666361,675347,675284,655787,601460,0.965
1,b,1290,1179,1196,1678,2336,5578,15641,56551,82127,108408,94976,94326,75623,71158,84136,80334,95005,64495,57663,56410,44546,24155,9384,3450,0.945
2,c,471101,327905,294224,241944,400537,380606,641111,1561044,4525353,6665374,7770667,6326280,6149568,5479960,4221505,3921420,4452359,4772028,4360902,4157039,4432612,3217989,1765709,1011985,0.91
3,d,6859733,1933019,695646,473527,371362,1634030,11093569,40117581,84193218,121046335,140820401,138971572,146981728,148387556,129236973,124119400,118805809,136814062,149602241,245255982,372354978,319743904,129785090,34774851,0.96
4,e,86218186017,86078494893,88439813311,88679227478,75174304909,60777831503,47513389989,41381112999,39358079320,37407553167,38317901300,40584227476,46182169824,60157879218,78621524016,103837303188,120442451683,123676838473,132907443475,133322589455,142273129033,146332038244,126594043051,96841582559,0.9
5,f,40109254,16582018,6873740,3685409,2593190,3342680,9392453,36451259,101244311,178555077,239862099,211418669,255031083,365384361,352430366,305353279,281609247,259293546,251643686,277776595,488893781,474308424,292378383,114057784,0.95
6,g,8,11,4,6,16,12,19,29,6454,24,20,39,23,22,19,23,39,27,29,23,22,8,11,9,0.91
7,h,99368,51528,39081,43549,100553,277930,451867,1271147,2772306,4075301,4420055,3884648,3606674,3083801,2993884,3429114,3330653,3576720,3016737,2939407,2423162,1490070,783393,263952,0.96
8,i,23882987,16646272,23088167,20008483,22798271,14380615,13440591,34530661,72896947,97415118,111499326,101906204,103163168,156114721,176715335,159628639,134199018,98893789,70166297,85116964,128819684,153243824,171078657,86205518,0.915
9,j,23250428,35107303,54153689,70880830,115867315,104192697,101118979,114074908,120535111,99140865,89056957,127035552,231853590,274640666,240176836,160879963,79500299,27059763,9699868,3699281,1880202,1943642,5220637,14278458,0.945
10,k,24188,60236,109214,211456,595339,1328860,2102189,2460047,1977237,1825997,1514024,1236226,1031634,793425,665701,518466,338534,198208,94458,43797,18489,8459,7552,11822,0.96
11,l,95,39,23,14,15,78,1355,10242,17189,21649,17907,15940,9493,6263,4550,4060,3273,3538,3478,3905,2311,871,230,78,0.935
12,m,3873,6198,6789,12352,16654,23397,27340,31081,41778,33843,33392,36199,31018,36032,46869,54762,50539,31163,22394,14973,8094,5300,3513,2779,0.975
13,n,41946,12338,3918,2190,1649,4500,35079,197860,752086,1514429,1498877,1176822,1233561,1236802,1073916,900738,769204,830022,1104419,2574064,2416190,2060718,874249,190701,0.94
14,o,1,0,1,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,1,0,0.91
15,p,30690091,24001691,18121194,9197128,5037786,2950310,2243357,3992036,10482712,18318959,26841894,33938387,41920304,51575766,60026637,66024838,64922621,72599008,82644622,95022146,108426970,90064870,63285646,38343750,0.96
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935
17,r,6773544,3162386,1989381,2463054,6120025,15474171,41406578,96790406,152067454,204378874,240132777,247628945,241234860,228491477,221980829,210410378,206283683,212552936,226622253,228261400,190889060,121749821,59253615,20993871,0.965
18,s,103064,39046,22684,15344,15324,34424,109210,420198,1034969,1704558,2043239,2387494,2214484,2088442,1998859,1850190,2050677,2122406,2144576,2437942,2600051,2090521,818954,233642,0.93
19,t,211961,148817,120906,146384,149777,169490,221956,410015,637154,884814,870517,892289,933921,1113828,1400480,1430972,1363596,1083724,994002,850148,816254,781360,616575,361427,0.95
20,u,1668,466,187,161,308,1621,16106,75358,218326,482639,744789,803868,753196,625155,463936,362813,354484,327359,306637,272415,160081,72064,20559,4880,0.925
21,v,1547,15763,83786,178353,215899,119541,108952,144992,204832,231896,171778,97863,71806,173874,498042,375036,196439,75948,23068,6254,1992,740,400,479,0.945
22,w,2149,2027,1110,1388,843,1001,1316,1580,2733,3115,10813,8694,8524,11619,6869,5429,5364,4820,4189,3811,2012,2167,1642,1175,0.945
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,1608523,3582262,7948203,12831418,15806901,12852006,15302083,17451737,17503075,16983944,14773192,12934678,13348666,16913736,23120758,26392560,21617243,12081865,5816741,2727403,1357823,833102,652388,627435,0.955
