,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,148846,109440,84598,78662,85889,99634,118853,141237,160927,177810,193892,221683,242852,230249,229428,226498,224817,247804,265539,280034,285036,279037,240687,199167,0.965
1,b,224,138,107,138,276,413,1391,3325,5159,6662,6086,6306,7552,9033,9556,8591,7576,8538,10201,11540,7176,3458,1257,418,0.96
2,c,182337,104406,107599,123105,130668,166406,261380,479445,716716,1016057,1059210,1091424,1144878,1486240,1513642,1688350,1954784,1922421,2049786,2405150,1880403,1478326,753530,322356,0.98
3,d,5196783,2274027,1184524,734744,938908,3101808,15715913,60746689,129575631,186085186,212875209,206556673,230163993,259398071,254907280,218921174,178270400,143977131,172273324,286498224,321796285,282478086,96962855,24937427,0.94
4,e,60889839338,64495800043,64896254204,61843207583,47801576055,31236960834,22085577337,20776060191,20378654077,21956908678,21222363147,23037669026,30286768154,44076569671,66870079140,87592635716,94392586220,92384795398,97427970270,100676215323,92894239185,94705377074,80496671631,64607470273,0.995
5,f,7321023,3266914,1557235,882641,723948,1166167,3370053,10909505,31250231,58417367,80347143,65552228,87071673,113519136,118803901,115860852,105254472,89946831,95352052,116467116,160423711,139550399,81802674,25846222,0.98
6,g,3,1,1,1,1,1,1,2,3,4,5,7,7,3,5,6,7,5,5,4,2,2,2,1,0.965
7,h,6480,2679,1999,2543,5311,14686,41446,101117,156832,198537,199278,198384,238146,281554,306024,281671,289507,306422,347223,441640,413010,538197,388781,217868,0.955
8,i,2945945,2512918,2227625,1814724,1809339,2247915,3405431,8692545,17584926,22876577,29711653,28359381,30589338,56561100,74140036,66072568,52675067,37775235,27295186,28070687,47126907,42826108,22348603,9223415,0.97
9,j,38449278,70527901,102089083,141379587,213880059,168915982,169803705,192240179,192897476,148166877,149002332,183914411,316756516,350078309,401936046,235869505,90551499,29671448,8634636,2808051,1422745,1491627,4693765,15992210,0.97
10,k,18794,36943,55531,81590,87880,124244,147978,159180,152735,141672,110046,135106,199508,238028,244967,367302,197755,86481,34351,15548,5611,2771,2877,6710,0.92
11,l,12,8,4,6,9,26,162,380,542,784,595,651,695,773,740,800,1156,1363,1343,1146,575,223,71,28,0.935
12,m,227,302,411,606,794,750,818,1581,1805,1828,1293,981,1230,1682,1803,2186,1668,1121,880,537,281,244,193,164,0.945
13,n,24846,7455,3311,2105,1989,4309,22862,143098,617090,937026,1292532,1249795,1531241,1454425,1418134,1316862,1033525,883303,1240374,1635991,1963684,1490082,568735,140455,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
15,p,15886927,9323271,6233569,2512189,888044,470517,707921,1745615,2961819,5130221,7827312,13289962,19657495,28601534,31448731,30967976,38760696,54317082,69087574,72413686,64604321,46233045,31484140,21255099,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,2597315,1321927,1182453,1870118,4711912,12391763,33637311,69252089,100345669,119377627,128940769,139664893,160839228,184137198,203955798,218014002,228093038,261554391,290780731,269070332,200890218,92793589,31491050,8617184,0.99
18,s,20630,9724,5123,4355,4883,10846,44142,216556,443912,644555,537849,549647,665180,650720,603214,591690,628941,636751,773321,1065557,941956,585860,217272,65020,0.945
19,t,46335,33374,27199,42015,52361,79980,146002,405448,571817,643116,636310,652725,773661,908072,1167927,1273474,1158177,1562154,1863654,1510580,1087078,575773,519548,95131,0.905
20,u,204,69,40,42,157,569,7967,24089,35841,31463,32249,30215,27517,26886,37955,48360,67585,99457,105560,81232,53327,18802,5007,900,0.94
21,v,1609,4365,10808,21753,31438,19876,17189,19316,28555,30844,23982,13143,19109,48015,76176,72638,42285,14056,2303,1679,1079,854,906,1261,0.985
22,w,356,247,194,249,416,321,239,294,398,660,1019,890,1604,1588,3054,4420,3629,2726,3631,1910,1469,1277,322,120,0.91
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,176704,558565,1682474,2730641,3384210,2483991,3113838,3582960,3494434,3805742,3246485,2437100,3250371,5328846,7468419,8881662,6928844,3333765,1199929,425838,188989,117240,81540,88094,0.96
