,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,213634,210011,203600,183511,155717,139366,152851,123248,124437,133810,144457,165048,184824,179625,186664,193151,177785,177149,203385,200521,183206,196788,214866,219514,0.965
1,b,369,201,157,188,315,655,2069,2491,3197,4401,4331,5063,4970,5552,5113,3832,3219,4451,4752,4893,5070,3389,2075,883,0.96
2,c,2878115,1590778,1824936,1833884,2141150,1554326,2282426,2690074,4227741,4522570,5872556,5659050,5605595,5424093,5847494,6315364,7862222,5257285,4764349,4851910,4941249,4707279,3182366,2041389,0.98
3,d,8661542,3318285,1464108,1622327,1499072,4838672,39283252,67842813,126102595,181995431,217799589,225377669,245006883,284963868,267036864,216120929,160525256,126944022,140890694,248863485,278177125,254145941,116181786,29668757,0.94
4,e,53140224987,51706255857,53962284834,62721786099,52884363656,35130294110,38455334531,23581238045,20595067682,19543271738,20877762164,24304483977,30334557339,39910119734,49907961488,62392951418,68068635191,68634330225,75024422267,77990757961,74266356601,74403403056,66307336105,53508651261,0.995
5,f,14463201,8011536,4031192,2851327,2194173,2639995,12213652,13435236,22025150,36879854,58146652,47982739,63531282,85359920,82195730,75809829,64722606,52284426,52623313,55517902,98890225,107243706,65241396,22992209,0.98
6,g,5,4,3,4,5,5,3,5,13,5,9,7,9,7,12,11,9,14,7,6,4,4,6,6,0.965
7,h,9752,4471,2835,1967,3939,9785,54852,90632,128739,168792,194507,205705,259402,281031,240384,215079,199592,182566,177213,185167,209501,177661,87826,25629,0.955
8,i,5319351,2467840,1484367,1329337,1329804,1905612,4965107,8994397,16638153,26397537,36128957,33813761,31251188,43843937,53748890,54268910,46245815,34146254,24779327,22970016,35741131,42950032,39021593,14618147,0.97
9,j,38209051,72623283,117336841,152790852,217215510,184066511,236230014,277450328,241261376,205203282,179772804,180682154,279658908,519231347,541806844,324749740,118910353,37256579,11219839,3940625,1829013,2136883,6477679,20103801,0.97
10,k,18524,48620,48313,53875,49442,77813,129971,222915,120287,134619,94362,105981,143937,189286,219840,137002,77664,33549,21459,8406,4407,3924,5778,12364,0.92
11,l,21,16,16,16,22,33,89,417,237,231,205,265,267,277,231,252,149,234,230,278,280,276,121,34,0.935
12,m,408,637,956,1165,1325,1476,1147,2047,2109,2090,1480,1995,2108,3096,3666,3650,2477,1850,1014,681,452,412,559,686,0.945
13,n,44625,28223,13675,5702,4639,9130,67518,426722,360066,427578,601800,537280,730182,763804,700485,682112,458479,407807,588912,836750,1207324,1069314,621756,154744,0.9
14,o,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
15,p,12705816,10271378,7818359,4176141,2373107,1077111,1203092,3571122,2712618,3666145,5262671,7019655,11326700,16264293,21818746,23702951,19388464,25618837,31284621,38616803,49803098,43735937,30812182,21286885,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,5474754,2140465,1539928,1813615,3361719,7000248,17142608,43846664,70404437,96921019,105390243,115538220,124348069,124139700,119682011,114254096,96913801,101232497,127187460,140302716,141849091,98103702,43816130,14328906,0.99
18,s,31259,17184,10025,8356,10444,15309,31315,153879,156282,198247,234424,277101,375981,395757,341037,302658,266476,324145,332233,509488,601262,498086,310085,89775,0.945
19,t,264924,301734,205916,157379,132807,136116,182574,601206,895594,1076982,1359146,2076583,2509256,2683259,2635909,1940051,1165632,815887,382165,399490,430372,442632,503358,400251,0.905
20,u,251,204,99,99,161,309,768,3555,5311,6683,9317,10467,11048,10644,9309,9632,9178,10991,12134,15048,18503,11330,3899,1123,0.94
21,v,1244,3969,8919,16624,23773,16219,13324,22260,32663,23340,26666,15852,14004,16645,35174,34066,33898,24100,5434,1921,946,565,505,472,0.985
22,w,196,165,252,944,516,192,611,247,695,421,4437,4574,5785,1439,516,595,673,490,924,842,405,368,332,275,0.91
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,138307,414822,1169085,2197122,2802555,2276349,2811929,3623142,3600118,3740136,3517939,2162569,2406993,3918127,5871443,6149922,4657806,2370112,948420,368902,163609,87695,60306,65132,0.96
