,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,194489,186204,164330,138819,108369,90175,77774,83865,96140,118061,140208,167845,193233,194629,200227,205969,189376,174331,171175,184268,174799,189160,238299,225221,0.965
1,b,237,226,163,165,251,550,772,1379,2237,3035,3311,3399,3266,4427,3872,4215,3806,5665,4178,5151,5339,3883,2072,708,0.96
2,c,1686547,1411843,1815781,1453603,943103,1861450,2102117,2638923,3532161,3025702,2891376,4801552,3792735,4131893,6694154,5559412,5005811,6874533,5982103,6842045,8153735,5748182,3880813,3891416,0.98
3,d,9373682,2841232,1183081,600937,590658,1081043,4226181,14454402,37604149,71176613,100001124,110326863,120354117,125872661,125733910,129328032,135047642,128742283,137876776,204750727,265486255,284802836,171552175,60814356,0.94
4,e,29421612493,26514105667,28740694014,30702844494,28931844476,24251220049,20974284321,19273016440,17433128692,15783695837,16523430795,17969227361,21418397953,26783805411,36506101155,43793010128,49917641301,51725409247,54848997758,57145198122,57715314352,57035947630,55792056661,44981003074,0.995
5,f,8061478,3749909,2073629,1300845,964642,1305869,2571857,6373083,14067519,24504189,32987880,35863864,44244568,52462968,52669274,51737832,54100469,53216937,52225942,62953564,90318030,104488017,71634236,27601214,0.98
6,g,3,3,2,3,1,2,131,3,2,2,4,5,3,5,6,5,6,6,2,2,6,2,3,2,0.965
7,h,6972,2859,2478,1674,3104,7385,20337,78847,191525,293135,148194,157146,168691,176820,192751,197271,200580,182549,176795,185135,239466,206838,114351,40641,0.955
8,i,3903864,1532325,807939,708047,979880,1190120,1916135,4710606,10634020,17396376,23213361,24319126,24625684,35755791,38938092,44548346,40138453,30534032,21253349,16698827,24551435,27252664,24391726,13086414,0.97
9,j,42705102,68314042,98909735,117950349,133279784,149532045,159202585,161952950,169459901,179222080,193817620,204395006,329599902,474960671,540103956,422708494,211924644,88423969,26790654,8778083,3507904,3238548,7121381,20715665,0.97
10,k,13717,26760,32000,43772,53544,70518,98170,101558,85059,82013,86691,90408,127724,136332,115492,95885,72736,43491,22159,7925,3306,2541,3237,8221,0.92
11,l,20,17,24,15,60,372,499,317,246,202,153,165,140,154,252,148,162,189,189,152,155,129,56,19,0.935
12,m,498,274,496,844,1725,3294,2704,2548,2285,1973,1158,1025,1003,1622,1996,2172,1673,1484,687,397,305,245,314,303,0.945
13,n,44025,13845,7398,4278,3484,4989,16759,61209,160213,359982,611164,639951,780400,785885,898433,798027,688317,589596,732953,1120837,1622654,1420616,1326465,331115,0.9
14,o,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9
15,p,15637779,8511543,5584446,3961101,2093104,1153346,863283,1106201,1876076,2526888,3369658,4762983,7337076,10792646,15530618,18324568,17637655,20706535,25404310,27279126,28482495,28335241,23088452,14295863,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,5784005,2066648,1172027,1502211,2291303,4762362,11156694,24717794,42862626,58388449,68477915,75327845,82250633,82631308,87425248,89724601,94161491,109497796,128504906,137944212,148382147,113618087,60494770,23465823,0.99
18,s,81160,16592,9580,5729,5716,6961,16224,46795,122370,541168,367091,320150,344090,357206,331724,409357,454122,374721,410083,581083,724556,594749,366057,149024,0.945
19,t,187700,218800,149510,118234,129879,148679,156134,277198,431839,644522,893167,996476,1154311,1174955,1299967,1804420,1158622,754133,343281,422456,399685,515713,484714,298791,0.905
20,u,383,99,75,53,102,350,1123,4037,7141,9756,12821,12077,12784,12432,10980,13859,20028,15272,13651,13973,15177,9377,3874,1069,0.94
21,v,3135,8268,21307,30913,25279,24338,22359,23641,22344,24996,24018,17088,13725,19799,26089,36435,28683,20677,5555,4494,1937,1810,3756,1686,0.985
22,w,157,128,221,280,414,568,536,566,736,374,3057,4206,3261,1406,517,519,318,385,187,175,231,160,1073,151,0.91
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,11,0.92
25,z,255963,546152,1115082,2032889,3047758,3088729,3891589,4288996,4341660,4312171,4000652,3036339,3517330,5466529,8047203,10782110,9752108,6377245,2441630,792155,267735,120687,70565,101386,0.96
