,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,185440,131770,96938,83715,83911,93834,113754,138580,169989,193968,210403,240006,269595,293405,295607,303035,325421,347833,372315,380602,376899,355897,304469,234153,0.965
1,b,211,79,83,74,68,214,365,1286,2616,3683,4374,3558,4043,5395,6624,6481,6212,7036,8284,8287,8762,5686,3015,1025,0.96
2,c,348159,212723,196659,134435,104175,86283,167590,313444,572506,820230,1002246,1056086,1136555,1434662,1571764,1774939,1772766,1962378,2073344,2315307,2190043,1852041,1239199,680299,0.98
3,d,23293473,5818898,1779147,993512,617408,813507,3416304,17604628,72036394,132414431,205357132,227662027,231924114,246468835,300841460,306275848,278338268,249231553,225048412,261475470,377827054,456699993,332354139,116386173,0.94
4,e,59444220250,56708267863,63063100314,61959541877,55493714306,44207181033,30793123902,21619039869,18354801643,16794768496,18223347650,19050923849,22501455292,29874755085,43177475116,63252218093,77602903647,86589431299,90636696853,86944093327,88022270986,81265776426,78974600529,69601405417,0.995
5,f,19983732,6317402,4073354,1821492,1116186,1090225,2356602,6948917,23038699,48804808,73246364,95361389,71845814,109849927,153630749,166999485,165529546,176501612,178127898,205258830,178698364,223724570,169406182,68858603,0.98
6,g,0,1,1,1,1,1,1,1,1,2,2,978,974,10,7,5,4,6,6,4,4,15,4,5,0.965
7,h,17706,5368,2282,1463,1456,3662,13281,48215,110020,161701,216113,218008,286078,313335,400423,432415,460679,539533,509091,538661,446577,383599,198587,63757,0.955
8,i,11076430,5591545,4067115,3266219,2714785,1895209,1794311,4225860,9772142,17941805,25227411,31735830,38018701,43918038,60691264,69732787,60441930,49253927,41745039,31239702,33307317,47919176,50274560,29861016,0.97
9,j,32132006,65593166,97220060,117082630,178422987,158949170,156306819,182839056,193869331,191430493,155675398,194921404,355150032,507060663,638578786,324254730,113598745,32439211,9477329,3191466,1456430,1344176,3866014,13606547,0.97
10,k,9395,24858,42795,69284,73088,127036,162308,161427,150528,146908,127635,155898,203916,276591,328101,320109,239588,121751,49082,18602,6977,3438,3119,5279,0.92
11,l,11,5,4,4,2,6,19,138,321,459,581,454,751,821,835,876,1020,1532,2106,1975,1875,1336,543,134,0.935
12,m,166,277,531,675,672,865,1724,1143,1232,1086,1034,959,1642,2084,3180,2919,2643,1763,1294,746,638,387,306,255,0.945
13,n,140780,30773,9694,6381,7463,6184,10108,39632,223794,884652,1118113,1498474,1282876,1625757,1785582,1652426,1453783,1185408,1190110,1593996,1985457,2119771,1731258,612878,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
15,p,24777389,13814177,7260336,2966200,1020719,391479,289984,561838,1717886,3325315,6640799,12423356,18531608,25193321,28720246,29683136,37798053,50543893,59164066,72078469,69570478,67083977,55976567,36221452,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,5915433,2415464,1653162,2110664,4288001,10255966,26314643,56306077,86794866,116282487,129940307,150084811,184249085,207300572,223859404,269238911,264852284,290654464,329280643,328771009,260471344,150597220,57820092,17426548,0.99
18,s,82754,27338,13125,8344,6363,7014,16552,52549,246937,532794,780898,676702,696080,908904,848653,798797,771120,832745,931827,1116101,1107243,1273340,843936,324294,0.945
19,t,133345,69206,49357,78646,71098,76192,87639,244041,486064,581345,808168,845285,1313324,1581484,1753435,1816120,1745806,1556693,1839844,2034691,2054389,1733916,1342595,490349,0.905
20,u,1766,480,96,57,49,173,533,7303,25656,38891,35238,37907,35254,34270,36483,58869,85115,102423,125080,123516,90893,60743,23434,5903,0.94
21,v,729,2777,10856,18158,23658,15158,13548,15383,20584,20521,14567,10596,14116,35046,57949,59751,34569,11903,3434,968,441,383,378,605,0.985
22,w,917,850,869,743,686,556,330,287,364,380,14184,5234,525,630,576,831,1131,1336,860,671,744,590,567,347,0.91
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,158501,583015,1832583,2933668,3373386,2417738,3125656,3829183,3699596,3982221,3727026,3020090,4348550,5756659,8071851,8641025,7288758,3405054,1299873,509628,229977,129814,100255,109290,0.96
