,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,186706,154299,125548,110493,97466,94849,95081,108400,126238,142658,151667,177974,208961,213243,202461,206427,199609,193687,201122,209027,219431,233020,241463,221012,0.965
1,b,561,384,262,337,483,1329,7639,4766,3316,4640,4392,6146,6740,5921,4868,3794,4017,4029,4053,5788,5113,3131,1569,701,0.96
2,c,2322115,1782059,1659781,1703532,1365377,1851287,2275741,4013908,4934127,6168520,6266100,6442262,7006285,7048348,6806540,7251361,7101982,7281373,8141162,6030973,6051603,5409239,4297524,2383688,0.98
3,d,6854540,2774592,1385644,861328,880769,2624559,11914247,47817638,94707765,133305191,148543244,132817521,137616136,134024115,102789100,89215718,76941228,67341517,73057181,104998507,155899403,167770258,92219430,29472388,0.94
4,e,46694279199,47036275089,52500164195,50627365172,39568380949,30949406841,22285064291,19193151619,17293479368,16972644220,17898500207,20576104952,26457706034,37484853248,49331701789,62157596661,67422816371,64901807440,65902694843,66929030969,64147826999,62423328691,54689354653,44271513012,0.995
5,f,10792431,4543040,2315829,1804472,1377928,1545221,3906040,10964916,25736109,39847108,56950141,53196958,63368848,78186596,76030807,71709006,59963721,52459280,55762603,61857489,93111831,105865773,67799777,26866437,0.98
6,g,6,4,6,4,3,3,8,4,7,5,5,9,11,14,6,6,18,14,6,55,3,8,5,3,0.965
7,h,11894,5214,4177,2790,3382,9398,21338,51841,85415,115944,137265,202758,215233,211465,205446,216600,197523,176171,166395,190858,196265,158527,120204,53853,0.955
8,i,5521098,3150174,2100519,1607728,1524806,1411633,2090966,7366560,16240597,23735756,31411776,32737055,39966347,58858389,55254573,45471592,32784297,24514403,16793221,16949250,27798125,28834996,23679073,11341218,0.97
9,j,47838443,88118590,133789006,171589011,256535792,231788046,229209574,256727795,260984012,224178113,171606347,175256959,319111831,378018262,435353444,393629388,168725203,70211523,22154085,7952536,3242967,2841971,6420359,17526029,0.97
10,k,20582,53969,70859,88626,77893,99541,104219,127138,121061,118545,81603,72796,86748,94453,100420,93736,74619,32084,12370,5977,3065,2359,2872,6465,0.92
11,l,24,19,27,20,21,32,62,146,224,264,202,258,310,314,236,110,136,199,182,172,191,209,78,27,0.935
12,m,311,432,781,992,846,883,1071,1208,1450,1613,1165,1191,1595,1805,1959,1865,2044,1420,1993,815,530,479,287,236,0.945
13,n,43485,16823,8972,5815,4612,8423,32337,139033,359126,489897,580039,605452,633731,696039,637596,515392,363719,330209,412733,583248,858805,1023006,566401,216290,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9
15,p,17809210,14234618,8615452,4384476,1860508,788084,757292,1257863,2040895,3097202,4187206,6567864,11738306,17198130,21294567,19946289,17447842,21563782,24670929,31034633,33121235,28258997,17943428,13014305,0.91
16,q,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,3522851,1757098,1582377,1767952,3370763,7820156,19394859,43846882,65979280,84428505,91069704,101321123,105552774,105515358,93075614,82209329,72590765,78043612,88386715,104921408,106611131,74382115,34638396,14319076,0.99
18,s,30239,16739,12126,10386,9953,20054,49737,148268,253461,409169,514147,318601,379809,379906,305801,267622,267290,260609,438812,467985,535913,505631,283340,94506,0.945
19,t,56567,35868,39387,83670,77080,91189,138638,356738,547977,615394,518754,514918,712999,838051,891882,701032,516170,370795,293162,323900,373951,642802,264317,109714,0.905
20,u,138,78,73,83,107,209,891,3608,5489,6835,9219,7815,8503,7584,5911,4923,4131,4342,4590,6714,7227,4287,1524,508,0.94
21,v,1486,3481,19587,43258,35267,29062,14611,17331,24817,30709,25894,15277,15229,23275,42150,36640,27101,12203,3851,1394,702,442,374,456,0.985
22,w,238,162,212,172,127,145,203,501,1004,2389,1129,901,1695,2160,2985,1602,2019,1089,467,524,401,304,384,164,0.91
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,174717,544864,1623708,2775164,3577110,3022748,3896626,4815772,4861268,4883226,3438918,2176211,2386867,3722030,5299675,6692783,6656834,4170184,1796060,694194,280895,161266,96373,91451,0.96
