,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,207400,217878,213480,243743,189290,164532,145651,137888,143863,143149,150090,165585,184515,175826,178073,174209,169079,172488,188103,179720,171633,180262,186902,186073,0.965
1,b,194,76,81,95,97,217,493,1223,2131,3336,2945,3787,3846,4525,3861,2569,2487,2685,3351,3163,3699,2569,1239,523,0.96
2,c,3010478,3546442,2889935,1793029,1790234,1634225,2756497,3566861,5601859,7555089,8093331,8087887,8996787,8582205,9820979,9040952,8070474,6625903,6766418,6587481,7622229,6258382,4343341,2988694,0.98
3,d,7710289,2392512,1230395,760817,855607,2893638,14097547,50401685,116475694,181437927,278017913,342882100,351346924,388420410,380561430,310622379,247714050,196340648,221427179,293712800,357123206,279100329,109238602,28317879,0.94
4,e,51653179544,53827799963,55618150720,56232191930,47277178104,36133789271,27096829936,23036177594,20728722224,20555119851,22324023103,23603643035,30627543358,39637675407,55252486273,68892754364,76951209965,74799839686,76881751806,78965542387,85295330449,89686508130,81420644303,64000820037,0.995
5,f,11246722,5738983,2894529,1886035,1474061,1471200,2895420,7462387,17236265,31211693,44004467,44963786,56087289,66321478,70269913,74337596,63181223,52550545,54352695,60577673,82110522,76257578,58210793,33313584,0.98
6,g,1,1,1,1,1,1,1,1,2,4,6,4,4,6,4,4,7,4,4,2,2,1,2,2,0.965
7,h,9906,3608,1975,1845,2747,8180,23828,56366,107942,149584,182970,205113,256884,262173,246330,215905,203473,160835,168693,180084,207308,167603,75098,25964,0.955
8,i,3758703,1523516,824989,667120,669292,1002632,1919859,5602247,12834110,22661437,33499018,33108932,30880515,41460251,48435432,46084049,37711276,26517249,18753325,18034910,28989521,37951495,33399937,12762692,0.97
9,j,38953411,94368620,140566498,181482631,260092289,207734721,217692593,241745120,248370980,232842553,188059246,194267165,298591928,481446542,489755513,348785369,132123629,42241655,12706294,4495205,2088887,2449783,7380052,27053597,0.97
10,k,11717,23238,32122,41190,38307,56499,61176,73331,80386,93667,67065,67714,82502,103825,152105,128212,69091,24975,9809,5066,3147,2606,3546,7252,0.92
11,l,10,7,4,8,6,10,35,81,161,217,209,277,257,342,266,186,280,206,225,202,263,171,73,25,0.935
12,m,274,369,530,504,589,602,601,670,954,1038,780,763,680,1070,1440,1616,1533,1094,609,319,205,197,214,209,0.945
13,n,55296,19021,10143,5330,4136,7480,19752,81250,250058,448841,622715,713566,749875,841659,898605,920808,587428,571129,888651,1118264,1507498,1355587,699925,198068,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
15,p,11022078,8573052,7828315,4799455,2687377,1350833,1143448,1433948,2381889,3543872,5033353,7389699,11906561,16335009,22254638,23712941,20698334,25224091,30929756,37072823,42874123,38553799,28301175,19773561,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,4972974,1950139,1148424,1367645,2769693,6125926,16237110,37232904,59573502,84952425,102776589,116137513,124656681,130774743,127429211,111935785,92351456,97328414,107459878,123190586,125111450,90981307,40505039,13285779,0.99
18,s,32204,13418,6930,4628,4819,7940,19026,57988,137784,208904,221609,243514,278992,304580,313056,263184,262288,254555,298956,451448,499443,455082,279986,99161,0.945
19,t,221943,232118,157535,154032,122416,113339,142068,341037,563979,713671,899013,1245667,1593828,1804667,1788307,1367310,795599,504085,254608,243295,265268,299121,324923,263642,0.905
20,u,196,79,44,35,76,271,1016,4276,10614,15516,15723,16110,17909,20051,18710,15232,12568,13087,13287,17001,15427,8292,2280,577,0.94
21,v,1347,3404,15878,27376,39805,28296,26844,19938,24394,26672,22145,11630,9516,15637,30566,29169,17783,11983,4185,2752,1989,1511,1800,1697,0.985
22,w,57,80,109,114,90,46,78,157,247,387,311,344,346,699,1061,1163,811,250,311,176,224,488,248,172,0.91
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,154413,470299,1366824,2498887,3242044,2692925,3559637,3991749,4233638,4488351,3698400,2253655,2554196,4044093,6124604,7220939,6044731,2962652,1188742,449572,198704,106532,74945,75599,0.96
