,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,201405,151970,130740,108899,113149,109700,128371,155720,166809,183077,271507,223110,235826,235841,237606,233786,228648,245757,254941,264944,271914,266705,240933,207195,0.965
1,b,946,1043,1541,886,4212,9885,10506,17329,14704,34606,27353,23794,23201,20562,22736,24756,24966,20508,27990,33535,31592,22260,9706,7599,0.96
2,c,182092,148691,107024,79457,87759,91759,181104,310696,489799,1151948,1198712,1330101,1259929,1506968,1915242,2126248,2156063,2287052,1833477,1948072,1706023,1226069,644240,342293,0.98
3,d,32480629,11308924,3864999,2148517,1934271,1022000,2975391,12128065,41606485,99094085,146570204,166050274,203317577,186743288,192592482,215730697,240693411,233722140,237950143,351619542,409286725,310909736,104121041,23366957,0.94
4,e,37128520516,36852141751,40812262158,41201829484,38061653133,32589866275,23928199818,18963195540,18011211689,17095469939,17383487518,19527574655,24408152854,33158585800,48391689623,61158225395,72135746370,83492695891,91818431627,96282169405,104088253133,100972711983,90703477243,75996035623,0.995
5,f,11390839,4845803,2278884,1228503,1225346,1188309,2179985,7968204,21357101,48757963,81721042,93680999,124769449,147188513,162853533,172604060,180936838,214236647,205616164,221088310,246144833,202401750,109052084,36951822,0.98
6,g,9,17,36,7,19,28,24,40,4,14,14,32,11,9,8,9,21,8,7,9,12,6,5,5,0.965
7,h,13395,6671,6367,5641,10081,21465,48819,137709,168506,306937,381140,420655,484054,504635,526483,485614,500427,456677,503802,534531,443831,251848,88165,33620,0.955
8,i,3993670,1993199,1330908,1458539,1791747,1923655,2775337,6467625,14739047,25953497,58860247,61498031,78172643,114943066,93732938,64596694,51539676,41152499,35085675,38287720,50182728,47463730,31950773,12415782,0.97
9,j,35925621,66107986,82377616,101127738,105722533,124898503,140657109,142341393,153897122,160171330,151907314,166465359,292316173,400089965,424862864,308509288,165864307,68534900,20514251,8580146,3041419,2615507,6783221,17331614,0.97
10,k,13090,26308,40787,55880,88466,117812,147559,218552,168142,202573,178125,199164,279228,308396,302172,308845,190352,90749,41946,16762,6992,3911,5208,10910,0.92
11,l,52,78,74,45,313,505,824,877,984,1571,1959,1551,1244,1257,1359,1587,1883,2090,2288,3121,3349,574,148,118,0.935
12,m,449,1113,921,1046,9020,8321,5556,9502,4154,12369,5034,5972,4920,4539,5702,4516,4026,2524,2917,1910,1937,1393,879,878,0.945
13,n,63291,23033,14611,5758,10182,21466,17884,81600,219285,780831,847954,1009043,1082401,1130947,1108596,1224181,1378547,1097909,1348786,1991630,2280647,1610137,511118,110910,0.9
14,o,1,0,0,0,3,8,4,75,3,5,7,7,2,1,1,1,0,0,1,1,1,0,0,1,0.9
15,p,9049863,7109147,5882984,5196625,3387869,5224651,5557706,1805877,2013147,3630700,6120142,8872335,12563772,18181174,26567125,33179532,37173662,41656641,54540959,65030939,63310724,49660150,32839229,21393180,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,4181398,1677565,1116082,1349086,3449961,6588868,18164196,42601763,78680364,125943397,142092592,156082169,165844182,177574166,216378499,287826175,291172468,314316296,314206007,291795656,221222084,115777064,38856018,11896821,0.99
18,s,45908,26274,15686,14077,22130,31938,75233,424305,340990,587299,709113,769955,756352,766460,819423,917076,1024744,1080756,1359965,1624205,1323947,786005,327367,107125,0.945
19,t,84666,51836,47945,49677,90048,135182,173970,294783,462738,664144,853767,891427,837170,922960,982444,913884,703214,531153,549318,606087,658484,582599,385329,179316,0.905
20,u,247,266,137,1657,872,3247,5288,12050,21013,85888,74099,60891,53189,52237,44705,45218,53551,63672,77400,73468,46462,20187,6777,2470,0.94
21,v,7261,5530,24466,17028,22062,16179,15860,13795,16407,19085,21977,12915,11947,26950,49459,51819,32221,11182,3431,1059,654,352,362,664,0.985
22,w,188,106,167,252,358,324,386,306,437,492,1742,2684,2025,2397,2407,1971,2251,2660,2234,2509,3028,1791,755,982,0.91
23,x,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,115837,340703,873110,1932066,2978368,2898700,3384606,4428707,4108199,4003703,3568848,3083355,3978762,6209830,9141943,10178440,8089866,3723358,1440540,571841,230976,121805,101946,95604,0.96
