,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,170151,129541,106408,92197,83808,90478,106097,152365,155430,183484,201212,216796,219520,225263,234473,221003,214646,221903,245234,240304,246880,254292,247987,210069,0.965
1,b,327,259,258,294,389,699,1814,4139,5991,7361,7103,6862,7959,9001,8869,7200,5880,6873,7523,12441,8176,4584,1817,476,0.96
2,c,5101806,4520291,10901740,4911179,3652231,9522342,5322960,7082489,19530176,12071661,12027492,22529979,12237022,12781241,25490296,15148346,14100670,25507775,16424003,16222546,31128981,14163276,8133035,12138904,0.98
3,d,9699270,2932913,1404107,903023,1186469,4275395,19434970,83898674,172975248,280181420,302056926,281618669,316495713,370231048,348377391,303590169,230700429,200335287,220521417,327806281,550839353,499269472,318696642,52693313,0.94
4,e,75032411806,78796358457,82144714198,79917748866,65837839379,51378243376,41895803111,37713298158,34944844830,33444290010,35375285944,40200391120,50676637206,67913388071,91801007802,113120399837,120589401141,121216075551,125409674719,123938650836,125641751803,131692357531,111306630028,88454614944,0.995
5,f,11900204,5216810,2832829,1824241,1724072,2800986,6705221,19972236,63101383,82381269,113816985,83990498,109860188,148972009,163188345,160896570,153821560,148364938,191524038,172655733,228859527,195405144,97900831,29009476,0.98
6,g,3,3,2,2,2,1,1,2,36,6,8,8,9,16,8,9,8,7,6,8,5,6,6,6,0.965
7,h,6745,2393,1749,1808,4729,16982,46140,121854,229411,309298,316262,535769,354462,426359,434571,425143,413998,402069,433635,455939,413467,254213,96492,22643,0.955
8,i,4190443,3264481,3253722,2621790,2530552,2912167,3264539,7676786,18474292,31065483,43814822,39646966,36616511,62381292,72911949,62750691,49643916,34980674,25326158,24767996,30341708,36688815,29249730,12478018,0.97
9,j,45218383,86206545,137209224,197137070,287745113,248908606,258336645,275020740,281680482,273904506,217768788,220697566,343094002,568576863,741241001,398123728,151444020,45584221,13641224,4931890,2605827,3338132,10138405,27920821,0.97
10,k,25854,58447,70454,82104,96574,112741,124504,192196,194914,174008,157169,149105,223002,320910,390245,311522,215684,79269,33059,22957,10124,6280,13736,14645,0.92
11,l,35,18,14,14,28,88,103,252,481,504,445,612,544,728,632,454,484,505,782,939,889,442,256,43,0.935
12,m,427,479,791,1292,25976,20403,1327,1997,2948,3322,2958,3120,3794,5165,4800,4500,3483,2908,2490,1602,1272,913,725,651,0.945
13,n,70968,26357,16092,9693,9831,13944,51190,249431,1048834,1826823,1924469,1685342,2221063,2337655,2038356,1873049,1371962,1300971,1872356,2375839,2559609,1724551,725094,149451,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
15,p,21011968,17510763,12488687,7007184,3171314,1587815,1478542,2717039,4092558,5877697,7537978,11057393,20688020,32313212,39701558,40847314,34334485,48890261,74554462,89357134,90972258,75741656,47436826,33250866,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,5435366,2168707,1579282,1998971,3896105,8787343,22223976,49558061,81727649,108490013,141946696,143480581,152495208,149979300,145996675,135958045,118789274,125059671,155061630,157227504,148488138,98555011,39525107,12114688,0.99
18,s,40915,19788,10300,7930,10159,21665,55075,210567,453356,691392,695687,726299,881616,840385,841542,711837,652072,662749,784348,1146655,1159580,891899,379193,94837,0.945
19,t,113743,58938,52460,66288,106400,184080,338193,851456,1363877,1818171,2415227,2897006,2882040,2658554,2696101,1998985,1437141,1011896,841596,816009,830968,756884,496908,187019,0.905
20,u,406,239,134,111,158,389,1067,3604,9350,17647,28589,33615,40401,36103,31887,30232,29193,31818,37431,44808,46923,33440,10714,3815,0.94
21,v,1276,3304,15453,31228,43805,30200,22683,25098,29169,41528,48891,9703,6507,12506,22672,25895,24479,11428,2127,574,467,1166,985,1576,0.985
22,w,1664,1976,1157,1028,975,2398,1542,1471,2041,2102,4876,5392,4340,4468,4690,4650,3443,1415,1619,1201,1140,1118,876,729,0.91
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,371588,1201912,3392660,4359263,5493386,4016058,4329834,5022514,4852312,5396167,5122657,3870013,4824558,7406885,10825752,13075408,9375047,4681087,1675708,603370,285598,167376,129764,158345,0.96
