,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,158361,122041,95730,85186,82646,88616,102542,120135,137140,156484,178686,200025,214792,223157,231232,234643,223829,242875,278074,259251,280546,246600,227170,191697,0.965
1,b,263,287,104,129,235,450,927,2074,3079,4135,8235,6604,4164,4627,5165,7163,10905,12961,11679,11006,28896,4821,1361,452,0.96
2,c,2550559,1910173,1534086,1983130,1935361,1871476,2367337,3444136,5602994,7488446,8527643,8254538,7536832,7270109,8030763,8625704,8889941,8826811,7374434,6725329,7404619,14641444,11684653,5314300,0.98
3,d,12537811,3742186,1421092,718685,577024,1104270,4063227,15772505,44492480,99201571,144707781,151980500,177011351,163294198,175480123,206863346,222308375,223959999,221279202,301343893,372437161,308347911,115692067,25346817,0.94
4,e,42404971569,41101547373,41486768820,43118813312,42296132543,37583170767,29004349358,24988931634,22976757403,22204025519,23996158949,24435273888,27183577490,39015225028,51422348423,67758391764,83287338000,92169608626,90340582108,96754608962,100284213719,102980973682,93658383259,73403573131,0.995
5,f,9757554,4212942,2233810,1451027,1399558,1511481,2660793,9139412,22747316,42664175,65612857,87432506,103234577,131578928,146326972,147441023,150349799,169069353,171373759,171620976,208549613,182584566,98295269,33684041,0.98
6,g,1,1,1,1,1,2,2,3,5,13,10,9,4,4,4,8,6,5,3,3,3,4,2,2,0.965
7,h,9469,3007,2113,2414,3690,9815,31013,77150,127498,192199,266222,247666,308036,343849,353373,366223,332338,362077,380670,423687,373373,184484,58526,16142,0.955
8,i,5830939,2780346,1458629,1229630,1174242,1357500,1906812,4580414,10868048,20145532,29600546,33627074,42065813,63744512,70460988,58948692,44181610,36093881,27078981,28543570,49626974,49433894,37063948,16846719,0.97
9,j,57445377,110546752,154347482,193210707,200846893,236194483,245607412,261380428,307384024,352901075,284000861,310778915,471906364,637420304,793747168,484460121,201819289,66190342,19004902,6079524,2667739,2655390,7673100,24562996,0.97
10,k,10771,24252,34793,50514,62127,77831,94819,116887,135527,131839,126041,147131,210663,254301,251289,227572,137504,69004,25935,8582,3420,2626,3118,7728,0.92
11,l,26,4,3,6,7,17,40,201,241,413,761,1088,374,475,445,673,578,758,894,770,459,192,60,17,0.935
12,m,177,214,302,524,687,871,968,1268,1872,2486,3706,1843,1592,2309,2669,3413,4028,3259,1400,685,358,310,218,176,0.945
13,n,49539,15213,6789,3186,2559,3426,9775,55945,211254,449433,767423,856106,959223,975965,1007526,1098777,1428045,1223729,1451600,1707188,2119771,1793806,603727,97608,0.9
14,o,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.9
15,p,7522644,5715816,4742451,3850478,2065125,967102,658132,884401,1747650,3212390,4933593,7534168,10161187,12566712,17571346,23543344,26421419,29168778,34671870,39993219,36464858,30348535,20052478,13468379,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,3691880,1556540,876585,1094095,1636137,4075189,12083389,30618004,63613301,99197623,123124358,136871599,150632233,159969099,172945021,185032424,201561345,226455349,242848371,241042848,176514033,100960463,35052687,10285062,0.99
18,s,606816,424469,379538,369096,406732,451170,555560,959530,981170,386794,512836,492184,486172,530388,539574,615578,665648,768218,3470933,12655205,15913218,816423,258372,69120,0.945
19,t,100178,57897,45967,54671,79829,107464,147789,256048,471669,740926,1059438,1063957,1073272,1129101,1254483,1303178,907299,668635,599944,606030,774659,646133,342263,157281,0.905
20,u,100,261,36,43,59,200,706,3011,10734,23484,29928,37478,32320,32804,32247,33664,42999,51419,41996,37956,20685,8628,2032,523,0.94
21,v,936,2316,6241,13715,17759,14275,14441,15534,16758,20530,24166,16650,14842,26527,58784,65357,39569,15550,4580,926,423,373,333,566,0.985
22,w,261,273,168,175,131,143,150,147,246,231,1166,1039,855,946,983,1192,975,1151,456,286,309,402,302,189,0.91
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,135095,382059,956742,1878933,2849669,2868931,4126745,4902770,4325804,4308501,3788960,3004228,3712326,6237432,9879790,10796459,8152349,3836552,1390272,691680,233153,124674,82862,99161,0.96
