,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,185291,147033,115757,98018,87780,84341,91416,112342,135407,160948,181199,205452,220949,220913,220783,222690,219298,211102,223070,213417,227716,230793,247741,216300,0.965
1,b,5522,4627,4648,5166,5695,7817,9672,13281,17390,19024,20646,21522,22335,21920,21652,24457,26038,21945,23745,24875,28163,23245,15395,7930,0.96
2,c,6296710,5451164,10579604,5106356,4406554,10702632,6798194,6930566,17476241,9513595,11325240,20575710,10338256,10747042,22723099,12419357,12974015,20970382,11230614,10252530,22149934,11289357,9675113,16001010,0.98
3,d,1295077397,3651981,1498796,838402,808411,1407310,4083834,12917333,33409855,56048224,90782888,106591015,107988548,110644575,108316506,111578801,113660688,109486352,113422093,168461778,282668465,277040431,193712758,70467573,0.94
4,e,37917446963,34251439404,37436455834,38173386337,37311364100,33850629869,27975117109,27254784926,24586226505,21471380726,22526592366,24859944856,28634510081,36617449770,49471748835,62980013053,75210700918,74108459123,74375288368,70314227002,75012189384,73545253630,74406863577,65262239064,0.995
5,f,11875120,4781656,2416174,1402590,1254972,1737907,4080428,11512820,23732568,34839189,49296608,49781490,62476958,77609958,88876894,80938557,91661019,69330226,71485003,77813632,120148954,124171137,89462899,38351830,0.98
6,g,2,1,2,1,4,3,2,6,6,5,9,6,7,5,9,7,9,7,7,5,4,4,4,4,0.965
7,h,6033,2442,1741,1310,3281,10224,24468,58521,127983,157156,214060,247272,276375,380385,250528,294449,270936,241583,247947,289093,356266,295635,140956,40023,0.955
8,i,4193841,3150456,2267556,2031692,2025620,2089317,2851768,6034723,14263078,16946761,25919908,24394677,26316816,42755279,44690370,40188451,35734088,25993349,17102456,13266843,17006906,19719152,23315946,9461820,0.97
9,j,50776528,84298411,121070592,145767440,174788710,187083679,188438138,202484618,217887878,246888045,240729731,275610270,456417051,614788738,705116881,554923725,310070298,97823522,29376574,9659309,4730205,4783424,10378898,24064225,0.97
10,k,12144,37874,69673,72158,89986,107896,110700,151244,188951,132851,165542,127660,141655,184765,247535,160242,118298,73320,27498,17219,11116,3788,5130,5819,0.92
11,l,18,10,8,10,25,27,38,88,167,140,211,234,187,264,235,222,217,198,252,221,321,408,113,50,0.935
12,m,536,348,515,726,1077,1442,1319,2025,2860,2298,2442,2831,2542,3335,3531,4265,4303,3586,2737,1922,1791,1491,1091,1286,0.945
13,n,43613,13241,7378,5274,4527,6819,19997,87748,258002,386147,578131,648799,563691,578095,599689,626099,665688,555305,673739,1201327,2249375,2320715,1186636,340814,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
15,p,11946399,8953145,6467107,4481624,2514783,1422423,919148,1197979,2225725,2534006,3820001,5587373,7943802,11529466,17572354,21373244,24508778,22492423,26239049,26310841,33993220,37698946,33412494,19275993,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,5071968,2320700,1486868,1714202,3081980,6088967,13445302,26314178,43119482,56195969,70757404,74733457,81341358,87131484,90573788,99976369,106107612,105299064,117871883,139428656,174455736,120536181,62859770,22274563,0.99
18,s,81282,43899,30798,25748,28642,38457,72148,175945,348920,600231,573559,582128,561850,598118,623585,615857,611758,597782,694490,961785,1369830,1156581,666296,267822,0.945
19,t,112477,64938,50199,65976,95382,126374,183086,373778,688836,1275217,1443686,1383649,1271383,1357532,1536620,1445368,1101432,879762,801140,799832,1174037,1182551,739648,350841,0.905
20,u,498,234,143,136,252,651,1994,5471,9775,12517,17125,18290,20959,19942,21852,20553,20640,17930,19824,18019,19205,13385,6198,1571,0.94
21,v,2445,4034,14644,26160,23269,19949,14358,16447,16641,17531,13207,8563,6618,14111,32157,39952,28209,15011,6479,2840,1961,1170,1149,299,0.985
22,w,260,212,143,130,1182,1028,516,601,654,423,1669,1798,1899,2798,2295,1869,961,507,836,732,416,378,293,295,0.91
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,210055,485592,1060103,2098290,2855933,2859908,3360321,3680994,3911285,4006513,3785571,3099924,3900885,6386511,8908475,11116536,9996690,5679522,2607339,972551,396533,181985,137780,129472,0.96
