,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,218259,233868,239834,231313,202818,177801,151930,138627,139444,148456,153710,176621,180393,183773,182055,187881,181034,191060,199956,198749,182570,191993,204437,205688,0.965
1,b,231,98,74,74,99,197,394,929,1413,2009,2138,2574,2346,2495,2445,3616,3018,3071,3480,3734,4896,3333,1299,541,0.96
2,c,2497821,2240427,2730812,1371107,1231997,1234943,1445166,2272920,2910236,3529273,3885516,4786388,4956636,4604675,5303942,5961170,6339191,6534143,6841128,6503379,6649046,5900353,4553732,2977115,0.98
3,d,12149656,3802771,1530857,751585,548118,758210,2573108,9827296,32973897,74532865,117964063,140130831,153088132,158232107,165870133,179234350,195628837,193961904,239780495,369009404,374222742,312346353,132442008,31502861,0.94
4,e,39332172584,36725603188,39690788887,42836792679,40201523481,35811220099,27039567131,21744390905,18863128129,17775061182,17879929743,19541451540,21867454141,28551985266,40412915509,54923415640,71899995045,83831160766,80038198022,78671006240,75777685260,78831237076,74392106679,61233229466,0.995
5,f,9549876,4788357,2474799,1502947,1073787,1297201,1940542,4291428,10674157,20037267,39040770,46573322,53013906,56825579,56661979,56675180,62267117,63057041,67063559,71781858,99858316,108195959,74415166,28605226,0.98
6,g,1,1,1,1,1,2,2,3,5,5,4,13,18,3,53,5,7,8,4,3,2,2,3,2,0.965
7,h,13754,5921,2451,2152,6055,9128,26760,56224,100517,144584,175200,204096,227991,232552,227154,231972,211802,212051,186461,229852,270940,187011,93328,31114,0.955
8,i,3949189,1637867,805074,516458,477026,612454,1009997,2406521,5740445,10527565,15913662,16656969,18331153,27529332,32151870,32588354,30205972,27906856,19903093,18411222,28181022,34216471,28234101,12046520,0.97
9,j,45256583,81428670,114182233,146859362,149308257,176154061,181954586,208840963,221914908,227253773,223229672,226817621,390897876,594905506,676029898,514235690,201259635,63914317,17095761,5910872,2241328,2511281,7688945,21297330,0.97
10,k,9129,19287,31741,57120,54491,74069,82054,105309,104171,84497,73357,89819,132433,162214,226205,132572,73539,27747,11393,4940,2821,1996,2639,5481,0.92
11,l,14,8,5,8,8,9,17,46,94,117,159,146,447,152,192,361,293,210,309,323,353,217,89,28,0.935
12,m,246,241,375,606,417,668,617,697,1250,1445,914,945,865,1634,1439,1800,1514,1341,1396,1026,326,259,300,245,0.945
13,n,60701,20370,10465,5695,3782,5169,11908,45987,160384,419799,672748,729898,788533,1046355,876055,955559,1065530,993399,1021146,1380210,1773203,1377559,797423,240408,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
15,p,8336857,6411908,5079041,4335756,2688377,1565736,971054,927941,1365150,2147320,2916194,5156149,6490856,7296114,11229866,13954035,16695217,20459016,25697666,32873424,33199372,35639100,26154942,17427137,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,5804862,1900601,1287656,795117,1266089,2790662,7738980,17496275,34565741,53881429,66801384,76721656,86999316,90313439,95642537,103883200,119679242,124920422,130210770,149232231,144720838,101376612,50872576,15498588,0.99
18,s,44492,16409,9770,6194,4686,7726,14793,44173,119873,191927,234388,257096,278270,274255,351194,386170,370166,387931,415047,438949,545930,653630,380380,114081,0.945
19,t,194286,207763,155646,113430,113568,124285,158473,227330,470894,976751,1011958,1030201,1241934,1274021,1472255,1332458,1097153,831472,463132,472877,510462,506027,444459,337147,0.905
20,u,222,111,95,58,87,225,537,1372,2946,4458,5743,7374,6881,6824,6923,7090,7852,6934,8458,9818,10885,7400,2644,675,0.94
21,v,1195,2804,10194,20997,18500,16767,16091,18123,18257,17749,17453,14168,9669,14058,23201,28235,23320,14256,4228,1803,908,503,1014,1177,0.985
22,w,304,1919,269,81,91,128,94,238,183,180,278,261,212,165,324,385,424,268,501,291,220,139,122,83,0.91
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,112700,264028,640238,1382528,2080069,2169310,2839437,3340170,3347232,3416045,2987183,2593256,2940235,4898594,9536181,17974409,10425506,4790052,1891396,680862,295491,133996,90305,92365,0.96
