,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,165735,120387,92139,79109,83497,96540,116553,138524,161189,186146,193621,221674,236854,239478,242105,237370,243864,262103,295317,309497,320854,309207,274307,227652,0.965
1,b,310,114,60,70,104,219,547,1474,3727,4850,6481,4132,4212,5333,7234,6636,6098,7702,8012,8645,8752,5201,2810,695,0.96
2,c,360244,187217,104035,100371,96304,93906,397386,221243,518703,879199,1162322,1611258,1611620,1545432,2105242,2452765,2730829,3433844,2931709,2965982,2888191,2120422,2379668,1114648,0.98
3,d,24834168,6020632,2278383,1492704,1037619,1399174,4968044,22750626,82651779,147245742,221280486,239535118,220619729,244768250,287585328,283845117,244550354,218635164,195407212,231627217,495470443,367870608,289366174,97596862,0.94
4,e,62956229735,58873933024,60532912226,61026850548,54453804553,42849401949,31425007962,23581418383,19266314242,18966539281,21446107384,21610177623,23364003330,31343916827,48074709400,68249650326,80714635864,86994356018,85906484256,87463613845,84861781259,81754084560,84219238447,70360114695,0.995
5,f,17673520,5789688,2581601,1489967,1158312,1082290,2067872,6138357,20133195,52705273,66826805,87643321,62263810,81470701,111714870,117516903,134623230,136671570,150377580,152782829,151783727,209287773,149022550,64245825,0.98
6,g,1,3,1,0,0,1,1,1,2,5,4,8,5,8,20,5,4,4,2,3,2,2,3,1,0.965
7,h,16229,4683,2501,2192,2560,5769,21524,53805,122998,178328,228053,233509,239852,307328,735466,410514,394826,453071,436537,467308,429637,394260,178442,53099,0.955
8,i,10902948,5556522,3719334,2626496,2127321,1969137,2140494,4969678,11186065,20194346,28009479,37444477,40400841,43482277,63506564,74031102,63710922,54627423,43920113,31039484,31168928,48020162,52731913,31906895,0.97
9,j,35723050,63978703,92759791,125138881,190035910,163590777,176490020,188730938,197969312,190493530,162700808,189769569,312652552,397269826,301961764,283391096,111349829,33980058,9714997,3298905,1658614,1587684,4189782,14657830,0.97
10,k,13511,31890,53641,80083,76770,135661,151264,163289,148600,157624,147150,174939,251205,400466,490333,589017,397708,164813,55877,21070,7884,3492,3767,9222,0.92
11,l,16,6,4,2,2,7,154,136,406,586,749,637,686,703,770,1206,962,1109,1390,1412,983,560,258,51,0.935
12,m,335,430,474,650,925,1059,983,1239,2007,2443,2202,2825,1318,2388,2481,2950,2107,1660,817,673,569,507,349,184,0.945
13,n,95732,21643,5641,3674,2594,3140,11456,36833,201260,877220,1165147,1639806,1261925,1560643,1737019,1481379,1322149,1044620,1044973,1358221,1692221,1833713,1226441,453263,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
15,p,29827762,16272628,8396799,3835864,1013055,366529,308973,671220,2039004,4008327,7799128,15055467,23367961,32366904,36128286,32665382,43683364,64123484,70306815,74555705,71207051,60090808,52496413,37342951,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,5848604,2410761,1744572,2403954,4865851,13034700,29224671,66394662,96599876,128757492,145465160,159375803,172953190,196160535,226983724,243358510,258329173,295281097,311520858,308160575,246040800,145333210,56690195,17055392,0.99
18,s,65459,21134,8894,6214,5440,6294,14514,47516,242967,503463,776570,656024,594724,783095,702687,646697,605151,636466,763899,814845,1072390,964180,643135,236935,0.945
19,t,126885,55471,44456,79738,78274,93283,105915,318409,634449,756840,875188,776221,1034646,1300156,1487406,1540770,1453445,1327249,1491627,3167680,4103273,4786937,5671372,768026,0.905
20,u,1745,483,148,246,278,346,1345,12779,28800,37359,34134,34098,27022,26465,29372,43910,60306,72888,83791,88583,65488,40416,15425,3603,0.94
21,v,856,3875,12219,20107,24331,17658,15629,18364,22511,23505,17502,9514,6452,13984,24014,23229,16678,7320,2057,455,200,98,105,152,0.985
22,w,480,342,493,684,311,311,453,605,816,875,18137,17018,319,372,305,368,301,475,421,354,2483,3809,399,92,0.91
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,223374,705652,1891946,2967939,3777182,2684292,3223613,3732384,3553464,3884497,3394146,2647727,3441117,5258823,7215860,9680013,6958825,3393690,1240434,491310,209770,115598,115914,129746,0.96
