,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,,222120,188135,170438,160891,162120,174781,200232,233333,260161,288029,309598,305548,306784,301077,293925,324773,347060,314448,283831,321630,310318,306214,256393,0.965
1,b,,228,283,281,302,589,938,1707,2633,5831,5580,4710,5260,4047,3261,3199,3685,4349,4916,7455,7955,5245,1994,663,0.96
2,c,,3018349,8591659,5065626,2992372,8676756,4722818,5730664,17040575,12969608,13816147,21182891,14273192,16518725,16693555,18089440,19445181,17989823,18859964,17276567,16262941,14730717,9935064,6247157,0.98
3,d,,4726869,2128148,1169133,1249561,2131692,7461684,26795445,73310726,144622689,199287747,194245098,211835167,208813483,218962599,225172739,238046829,225527142,238847265,309569449,405736565,434535651,224963390,65354765,0.94
4,e,,50597178878,56178132931,54030319525,43499384548,33437424741,25224958900,23131346044,19652473386,20626317655,22478572638,25804575129,31427436477,45106046560,67845147767,93632099306,106581766244,105541039143,108711551715,106196365900,104116129036,90593356725,75771669146,58559123708,0.995
5,f,,4791822,2341102,1569701,1202983,1540279,3172792,11944015,31891455,71585830,104929214,107667604,120512851,177227422,216018274,225034457,205664756,183893702,183759843,172523307,192287810,191074953,110907202,43368049,0.98
6,g,,4,3,3,3,4,2,2,5,7,6,4,4,15,4,6,7,6,9,12,15,11,7,4,0.965
7,h,,3040,1894,1855,3624,11108,30999,75297,131281,174317,209463,229175,246399,283802,286390,372946,362656,282320,264787,308048,323574,201145,85611,28655,0.955
8,i,,1878653,1135133,1116837,1131795,1242218,2076384,5939279,13886016,23642418,31801206,30261308,37535859,52427940,56734996,49632897,44441943,42932606,33406943,40330030,46951217,47598515,30836156,12779899,0.97
9,j,,80131895,112606003,142944881,191172166,166846305,174295566,192579025,215849358,204383744,163924496,190095066,349969390,525251695,576862973,433474656,168861306,61050023,19745351,7248568,3474534,3974160,10107413,25934278,0.97
10,k,,48655,49243,61790,78430,81132,90475,126713,107382,107523,118143,93742,113790,265294,298176,180765,128317,53463,24087,15051,6700,4586,8421,8671,0.92
11,l,,29,67,17,18,34,80,144,299,378,344,372,435,610,396,435,547,473,512,822,767,350,130,37,0.935
12,m,,1350,1800,1779,1918,2171,2054,2310,2999,3066,2091,2109,3135,4134,3203,2943,3767,3273,2545,2696,2265,1933,1219,769,0.945
13,n,,28945,11893,9133,8171,14902,48519,178686,595078,1110062,1180806,961947,1089714,1150811,1092727,1110918,997851,930514,1147472,1434964,1549657,1637757,965250,366502,0.9
14,o,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,3,2,1,1,0.9
15,p,,9127377,6797816,4779391,2801857,1624399,1419618,1706762,2960137,5169355,7412620,10581591,13485816,19557290,26050197,32767946,33605968,35509015,43975499,56147978,60866056,53383540,34387703,23803996,0.91
16,q,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,,1548706,1045036,951802,1985790,5525867,14181924,28290504,45460641,60927564,71227247,75443058,79752440,79206295,85804207,98687581,107258756,123307683,144289413,160836634,157772426,108702860,45718566,15387777,0.99
18,s,,25926,20413,12609,10761,26346,45235,124734,299580,442194,473409,449315,524301,587465,580515,619720,699655,769845,1033507,1426321,1426977,1002457,585971,210909,0.945
19,t,,63418,44715,59697,70207,90355,163126,343918,661676,1123451,1182865,1020488,1221653,1366306,1549528,1568659,1535032,1435198,1381733,1316335,1383323,2129832,1398483,440212,0.905
20,u,,129,90,77,160,438,1238,3043,5817,8102,8488,8610,9349,9831,8904,9149,8493,9359,11658,16322,15742,8651,2839,1518,0.94
21,v,,4172,11930,20904,24723,19101,25639,22450,27381,39491,23429,16562,15777,28962,48920,54499,66640,22355,6117,2925,1615,1063,823,886,0.985
22,w,,868,857,503,505,626,1069,655,844,494,1294,1139,1356,1601,1441,2360,4113,1679,2349,4010,2184,1780,1306,1155,0.91
23,x,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,,6075083,11462844,17192286,20075407,18571627,21696575,21203649,21978383,22166958,21014640,19044036,23560354,30754712,43179483,45157619,42352405,21168254,9781407,4779964,2718714,1615301,1254911,1656083,0.96
