,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,195442,143992,108245,85988,79232,87086,105088,128226,155226,184711,198987,221056,238562,245961,251615,248612,252230,265273,289875,310760,331285,333786,305626,256283,0.965
1,b,319,87,58,48,42,65,145,412,899,2328,2974,2626,3112,3871,3714,4104,4239,4490,4654,5581,5629,4691,2602,1089,0.96
2,c,350186,167824,121643,92057,50256,41517,41842,79660,132096,242581,432456,587613,583542,755559,772190,822114,785900,992081,1035804,961058,1064313,1303649,1085021,760576,0.98
3,d,97337323,25786762,6348720,2219286,1030192,777763,1384674,4426933,16717861,52273756,95332097,134637516,135555336,158092801,163404554,161542022,153895107,161524069,158150002,202706114,398164082,541040568,415646320,191297952,0.94
4,e,50837645148,48419104462,47216485800,51334527047,48503767755,42412663003,34434318020,25727981455,18843138351,16150675530,16729701546,16635591856,18671439717,21992757312,28693467893,39512191495,50363800351,59889180397,61573175434,60047578178,63512861382,63985999794,69687454371,62077122183,0.995
5,f,53038421,19559200,7774659,4588572,2858530,2110275,2509434,4406272,10429316,23641190,51448615,88404992,79292072,99390235,130385498,140363596,126201886,127632126,140940340,161543583,150145515,230233185,228772235,132459331,0.98
6,g,1,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,3,2,2,1,1,1,2,1,0.965
7,h,40014,10692,3881,2624,2183,3930,11922,31024,75690,126145,170494,206921,239358,301923,371711,380882,383506,380592,366668,409062,375889,332650,212967,98309,0.955
8,i,22270743,8503427,3449821,1834160,1198771,1021564,930196,1701956,4539047,10600375,21499895,33022269,36125219,38483764,55597090,61255350,55646428,52380155,40149560,29880017,31657373,49580551,56021121,48817813,0.97
9,j,21930995,39853351,66835617,95277738,134597655,128088972,133171324,147683282,142713582,130529907,120797938,143339503,238903664,375718885,703630773,421713216,149949339,47487307,15438085,5009996,2192974,1590682,3189070,8784803,0.97
10,k,3815,8329,15001,25803,26114,40524,49343,52332,47407,55953,41191,40930,48547,57366,60108,65484,35429,16658,7027,3376,2205,1227,1600,2073,0.92
11,l,25,4,2,2,1,1,3,10,27,83,121,146,196,249,206,166,160,140,170,177,267,285,179,63,0.935
12,m,239,170,212,362,440,482,541,746,859,1005,839,711,784,1228,1756,1861,1630,1196,809,356,268,227,206,166,0.945
13,n,397926,98981,24128,8868,4042,3283,5989,15980,64935,263757,578807,804641,846281,943044,948699,944243,937555,829434,844932,1561493,1871450,2181873,2207606,1132109,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
15,p,19670085,13785763,8028618,4359193,1843521,734137,388926,408512,761578,1601140,3621528,7106326,12817816,17652815,22612019,22479705,28956752,29427632,31224303,35418116,37819002,37497716,38007693,29494238,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,9109803,3248736,1651997,1567297,2651053,5425284,13403830,30249043,51375116,71384271,87062540,96488003,102953185,109632168,108843580,110943452,103855676,114184091,124707473,138868748,134115340,104309475,55733160,23141054,0.99
18,s,241685,65307,25416,13328,7288,7161,10620,21969,52624,123666,223219,262673,311909,357767,370225,432430,446162,421700,463368,550189,710474,1056478,1159115,668346,0.945
19,t,215495,80166,44635,52436,51241,50063,62681,174832,377312,513635,604379,547772,702868,967334,1180482,1445794,1545128,1610836,1938523,2077455,1782872,1473731,888587,467171,0.905
20,u,500,125,42,26,28,45,146,966,5407,9081,9167,9193,8213,7868,7555,6983,7109,6421,7744,8725,8502,7656,4576,1622,0.94
21,v,209,859,4052,9522,12579,7102,6540,8822,11596,12016,9357,5797,8308,20547,38605,33829,18821,6073,1488,364,152,238,75,126,0.985
22,w,77,46,54,70,55,40,48,46,57,102,14383,1850,183,226,249,199,231,180,140,185,180,178,223,200,0.91
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,324414,939901,2470372,3708059,5287924,4379026,5777224,5437753,5212115,5167388,4336176,2812051,3981560,5971212,8935531,9955389,8219225,4243908,1598992,547819,247379,138412,102763,107702,0.96
