,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,171169,144592,121949,113960,101492,97764,107159,119899,146495,166398,176196,197519,210039,213669,206935,203006,204052,190367,188981,193105,208150,215376,218058,201864,0.965
1,b,131,103,96,119,154,288,555,1501,3133,4263,6141,8146,10838,8373,8283,9435,5554,2657,3486,3732,4854,2587,1402,402,0.96
2,c,2570079,1976602,2171177,2356695,2305159,2172648,2255027,3458982,4974431,6845555,7253267,6927027,6286127,6755503,6493604,6491589,6778601,7030209,8633159,9391906,10142844,10645562,8119349,4058628,0.98
3,d,7246137,2376636,1162943,706188,736896,2216153,12128436,44449758,101648629,150961026,192515260,195704228,234066798,260521436,244612792,199260813,142896204,125031813,143085220,200530869,252901345,225237355,100132340,32343746,0.94
4,e,43298624958,43640378380,48780410082,52337442683,43019212381,33693228130,26339741588,22112497677,20840206243,23985906911,26721339109,26471985434,30595971137,39000938252,53547137540,65188184933,70558827592,72843903266,86699067143,85829721813,85964496185,82754201048,72506261559,55408836977,0.995
5,f,9063622,3722157,2022728,1272022,1001754,1298401,2886270,8408908,22268383,38242397,55472978,57134202,74050591,84635649,89336973,92191322,79355717,63261131,68782883,87657168,126657306,126390241,76606726,30279541,0.98
6,g,2,1,2,2,1,1,1,2,3,7,12,29,14,15,29,19,13,5,9,5,16,11,6,4,0.965
7,h,7541,3131,2093,2673,4158,10642,30977,72646,127758,167715,209736,267229,292690,262364,288526,243980,208102,164110,216936,178865,202192,184720,77409,26207,0.955
8,i,3010698,1624702,996012,783639,787425,1058827,1813784,5540906,12945895,20212566,28608097,30558547,33639687,48396862,51161929,43330271,31156941,20630032,15392064,14739522,23029680,28251022,21895481,11310117,0.97
9,j,49051002,85467614,129823545,168958338,251144028,199738214,211938676,237993598,249777726,219062041,185745436,192583705,330680551,378800730,443677167,330504822,138848048,45415403,15095938,4975428,2349913,2763452,8536544,26691502,0.97
10,k,14227,27938,45849,54947,51158,64358,84058,122450,109969,116939,81950,69535,88396,113005,190077,144600,70040,22962,10777,7586,7699,2516,5443,14622,0.92
11,l,16,15,8,12,9,19,45,127,243,243,386,374,382,620,333,365,256,225,307,265,426,212,74,38,0.935
12,m,175,303,595,560,725,687,556,1286,1775,2224,2181,2153,2106,2859,3435,3336,2658,1345,1060,558,625,291,312,210,0.945
13,n,47262,18312,7601,4871,3577,5940,18589,87953,250744,438741,631358,642247,741479,753988,842105,824140,611366,481954,900738,1080405,1384881,1241153,650180,234618,0.9
14,o,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9
15,p,12976194,10420944,7719742,4600573,2115850,1124921,1017752,1507533,2412559,3344936,4470426,6410062,10487881,14811145,19555507,20302067,17510586,21397033,30767028,37001282,48728466,43962822,26563455,17152582,0.91
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
17,r,3066438,1202289,744523,858576,1907622,4781383,14661193,36305256,58637800,79326724,97459883,104779996,112472890,113080210,106579183,92807794,81422737,83052056,93670324,114199783,120050089,79568437,32528785,10015753,0.99
18,s,29928,13331,6392,4601,4211,7409,19782,73047,160426,336153,464804,317106,379207,370736,372532,377491,291323,262921,343161,838597,1253187,591430,356663,119882,0.945
19,t,81438,54709,51010,82969,81861,92163,124296,334016,590047,769182,935951,1264252,1438829,1572808,1503097,1220000,699627,410069,300001,322896,406299,468477,276725,145540,0.905
20,u,139,69,41,46,81,228,1168,5708,10359,12535,14300,13943,18762,19098,17208,12178,8916,6973,9033,10895,14258,7667,3301,679,0.94
21,v,445,1774,8686,14201,17815,12674,10934,13767,20131,20679,15550,7725,7030,12934,32217,34157,27894,9665,4074,1410,773,699,148,158,0.985
22,w,94,72,67,80,63,63,251,642,1063,1540,35009,10088,10139,4421,3472,2218,1712,859,686,430,491,581,1174,1025,0.91
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
25,z,149817,450530,1292292,2330231,3151927,2749260,3396702,4229163,4556383,4966639,4485154,2963267,3159570,4525113,6817099,7959668,6239573,3494090,1658687,565207,232190,129733,89339,91474,0.96
