,G1,G2,G3,G4,G5,D1,D2,D3,D1A1,D1A2,D1A3,D1A4,D1A5,D2A1,D2A2,D2A3,D2A4,D2A5,D3A1,D3A2,D3A3,D3A4,D3A5,R1,R2,R3,S1,S2,S3,A1,A2,A3
10,73929.25323999999,12327034.62,1756682.7756,27707.51944,93952.5931,78004.0,229326.0,2074157.0,634047.5625,1268419.75,0.0,1262972.375,578462.9375,0.0,663960.9375,0.0,1258215.75,5049050.0,0.0,0.0,0.0,850096.4375,155526.875,-100.0,-100.0,0.4586633776345252,100.0,100.0,0.4586633776345252,1362126.8146967685,756329.8400295886,9513.398553642939
11,1510887.5016,1386467.6088,4877665.152,16781333.98,2873764.208,188706.0,383740.0,2712396.0,0.0,2185372.0,0.0,0.0,2347069.5,0.0,0.0,439734.90625,0.0,4222602.5,2613081.5,507585.03125,3198417.75,196581.609375,0.0,-100.0,-11.497300418251939,85.97819090344846,100.0,100.0,100.0,2151813.6663543424,2286823.151920609,5167216.765750049
12,14497726.252,8688607.512,3413047.166,86258092.42,231541.0286,541346.0,1701394.0,256398.0,4055340.5,0.0,2847748.75,2964785.5,106091.15625,3585.83154296875,902800.375,0.0,0.0,833966.0625,874886.3125,80277.3671875,970794.125,0.0,259059.59375,-74.24382753821033,62.50894060080394,24.780247956789836,100.0,62.73791912690059,100.0,9585954.305667734,1067419.191749939,1872890.5834127958
13,3454620.416,12446548.48,984857.1206,21481904.94,8599707.62,1353473.0,8891278.0,155509.0,293959.21875,0.0,0.0,1668330.625,65925.515625,498216.59375,22293.44921875,1944351.375,0.0,0.0,255624.0,0.0,263.005126953125,73532.828125,0.0,95.01473350872163,16.929331909909646,88.81667085172221,100.0,16.929331909909646,100.0,2028215.359375,1505233.9636527763,329290.0280409737
14,8002445.7,561357.4932,12848647.312,3397428.94,82960.997,1965162.0,4800401.0,11676344.0,427974.4375,556113.4375,2224971.0,1373286.25,62423.5,0.0,20949.97265625,0.0,0.0,0.0,9407248.0,1076235.0,12388321.0,0.0,584132.75,86.36444921589161,0.14818157923630837,89.91157441918463,100.0,0.14818157923630837,100.0,3874631.7742424435,7113.310011475539,18986952.667946085
15,449811.5718,797660.858,1101480.2796,8052077.754,4574793.906,6311463.0,10293458.0,10550883.0,0.0,872298.75,11958043.0,0.0,0.0,307301.84375,0.0,808610.5625,0.0,527349.8125,720323.25,3195373.25,0.0,13965375.0,0.0,8.728291539431273,7.107689815581204,78.29641930366904,19.056924932354594,7.107689815581204,85.24388379550352,1202770.7660433352,731627.0659371286,8993982.443919536
16,146300.58528,2281547.21,44848745.2,451004.0728,381404.0568,64755.0,390639.0,707239.0,375483.53125,0.0,130298.8125,0.0,0.0,1891.8624267578125,0.0,0.0,0.0,2992955.5,0.0,0.0,389136.71875,0.0,86068.7421875,31.892928152266236,28.429105216456662,56.52943384989408,100.0,95.0944500086243,56.52943384989408,275865.9620951578,371476.0085691899,399798.2026656524
17,2223656.88,2115175.004,8323306.936000002,19468687.608,1591927.6504,4213733.0,7078009.0,13776536.0,0.0,300822.5625,1278491.625,0.0,72842.96875,26628.794921875,0.0,8053033.0,0.0,743956.9375,1287536.0,2290549.0,9126703.0,0.0,0.0,21.237501883514913,59.725157657802995,52.79006281698762,21.237501883514913,62.19140167136935,52.79006281698762,894891.6252412894,4401913.007525673,7272642.008404914
18,128637.23192,6060739.31,792088.1074,426285.9422,52784.40172,1127457.0,4852229.0,1918138.0,0.0,252408.796875,0.0,176496.53125,218395.0625,85210.9453125,0.0,0.0,0.0,91659.0546875,0.0,0.0,0.0,0.0,0.0,41.33953305401524,2.0777093573426026,0.0,41.33953305401524,2.0777093573426026,0.0,466085.4591848086,100815.2159726914,0.0
19,2148793.056,136062606.68,3577089.0760000013,534.9888,74179.77978,173055.0,3512181.0,526621.0,3302571.25,0.0,295175.1875,3123643.5,0.0,240661.203125,0.0,158235.75,180160.796875,501264.875,0.0,340212.625,87823.8515625,182773.15625,0.0,-100.0,10.77370849358266,79.6864649211409,100.0,10.77370849358266,81.28512188340598,2298498.5742218923,378392.1427069964,428064.5217136114
20,574580.1054,2408337.944,3424.100566,133221027.26,44707990.5,501634.0,680824.0,5297329.0,66990.3984375,0.0,0.0,1155759.75,70222.859375,0.0,191997.40625,215163.0,109270.703125,0.0,318703.0,0.0,0.0,0.0,3671361.25,84.22477328465574,44.753447284613934,75.32219067382826,100.0,44.753447284613934,75.32219067382826,1292973.0078125,304692.209941,3990064.25
21,10073808.014,6815289.444,9201888.338,200447.151,58870146.74,1432783.0,3331806.0,110748.0,0.0,697866.1875,3672572.0,0.0,487703.3125,151193.46875,2905068.0,0.0,6827753.0,0.0,242163.125,190773.078125,0.0,41278.2578125,0.0,76.09297081274694,78.04425648781447,67.18076525648318,100.0,97.70989268857166,100.0,4858141.5,3255504.0671913917,434140.7556836084
22,3746794.346,1033240.7564,20811485.22,3484.388097999999,24256.48186,570687.0,901851.0,5226421.0,3483078.0,0.0,0.0,20773.646484375,70261.96875,0.0,0.0,0.0,246334.1875,205884.78125,2514346.5,0.0,0.0,0.0,423206.1875,47.37173590366742,1.148121243932347,30.335788715754273,100.0,1.148121243932347,30.335788715754273,2178704.841082572,10354.342919616309,1585476.0319558117
23,826453.0608,161259327.26,7287591.982000002,4110.9864579999985,457721.0452,1514165.0,3868217.0,5263228.0,0.0,0.0,0.0,825027.8125,1923094.125,16836.623046875,0.0,330927.65625,0.0,106099.1015625,0.0,0.0,2158379.0,402384.78125,462807.4375,15.36121050628242,9.494093841627166,42.6493663615684,23.510632382365937,9.494093841627166,42.6493663615684,355989.7668124512,367252.1519777751,2244733.392164649
24,542513.6502,18590699.466,7816343.61,29473872.98,93283.09972,2122128.0,6730066.0,271480.0,16682.38671875,2872336.25,0.0,0.0,587066.625,8418353.0,39033.7109375,0.0,444783.1875,72219.796875,0.0,24141.013671875,237887.75,0.0,266660.9375,93.61981340560631,12.007324921356666,90.52564825505101,100.0,15.342097114248237,100.0,2932552.3031132715,1032533.2615730017,288893.09734310163
25,15266296.112,608614.3448,718400.2892,347625386.0,40501252.9,1464570.0,2856336.0,6045226.0,0.0,0.0,1032965.9375,0.0,333197.28125,0.0,0.0,440308.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14261849830243,7.516760027861292,0.0,57.14261849830243,7.516760027861292,0.0,836893.6477405879,214703.9227094121,0.0
26,2790887.97,5050698.528,2500279.566,181932.78096,3675768.514,60970.0,148879.0,4103273.0,0.0,528191.125,0.0,0.0,202380.125,595155.5625,1838316.375,0.0,0.0,0.0,0.0,0.0,553834.375,0.0,0.0,-9.824708873216338,-53.45300126277044,13.497380627611177,100.0,100.0,13.497380627611177,730571.25,2433471.9375,553834.375
27,748604.8828,3945553.298,3585640.26,89332.8223,29514557.78,448251.0,1333606.0,247417.0,2453918.75,0.0,0.0,3094998.5,2550211.0,0.0,16709361.0,0.0,0.0,848905.75,0.0,178007.390625,173595.46875,0.0,468906.65625,-70.68288191214296,-21.660076139429492,76.83697904246677,100.0,100.0,100.0,3388148.7051,4752869.521976588,684091.6510234119
28,113309.31842000005,2217094.028,12806386.935999995,54627435.68,34656114.68,3870164.0,7821123.0,865576.0,0.0,122620.4453125,0.0,0.0,76020.4765625,4417262.5,3971632.0,9048787.0,0.0,2858216.0,0.0,24889.232421875,342669.9375,0.0,0.0,3.669609859400331,84.04989347437701,41.1363486894621,3.669609859400331,100.0,41.1363486894621,142019.91971896222,14158010.479231238,356066.3615322985
29,15031459.654,15588263.848,8435499.696,182337085.54,4116196.834,773660.0,1562225.0,8238461.0,0.0,0.0,0.0,469747.4375,118225.8203125,31125.361328125,0.0,438533.5625,921483.5,0.0,0.0,0.0,1205023.875,0.0,940875.0,75.99892172433627,89.04878771163725,26.047326982551716,75.99892172433627,89.04878771163725,26.047326982551716,587973.2578125,1391142.423828125,2145898.875
30,15036404.62,11373695.076,157749618.54,99119.64166,1012023.1504,153020.0,229616.0,5831820.0,12636.7431640625,62069.8125,148215.109375,93099.4765625,42591.85546875,2216450.5,1334120.25,2215890.25,1182937.75,2640584.25,635118.875,0.0,0.0,293088.1875,0.0,86.56430551102389,-100.0,11.20804277615357,100.0,100.0,11.20804277615357,244867.16248298698,6837144.289387796,653632.8802282792
31,9612.450028,84007.6889,10002976.812,633280.9644,31859254.44,4516191.0,8896109.0,255882.0,43009.3125,0.0,320816.03125,0.0,0.0,0.0,0.0,0.0,1110857.5,1724026.75,51362.16796875,0.0,0.0,81475.3671875,0.0,7.200688710202912,26.011752928906763,18.956177786464842,7.200688710202912,26.011752928906763,18.956177786464842,325196.8554682,2314033.893366238,48505.44684356197
32,1363131.6848,13001778.784000002,308116.2964,1152688.5702,212208.8414,926795.0,2807700.0,7345260.0,429665.96875,312620.28125,0.0,0.0,21505.6953125,0.0,3623298.75,4469080.5,317127.53125,352838.875,800079.375,0.0,0.0,0.0,212763.5,80.93045747606179,78.79173110998326,11.939430944238122,80.93045747606179,100.0,11.939430944238122,750059.4333652669,4376075.365309987,876982.2453747451
33,3055076.5719999988,2177305.974,14611449.205999998,7996.763298000002,534453.9896,41442.0,240090.0,1540712.0,0.0,6163658.0,0.0,809477.8125,2442447.25,0.0,1154753.125,410207.34375,479910.65625,0.0,0.0,0.0,0.0,0.0,104814.1953125,-100.0,24.828975592486145,1.42736630503988,100.0,100.0,1.42736630503988,2351237.2590640206,756735.2076382735,21991.603945706036
34,0.0,1958364.4278,8023575.33,301407.032,2383989.458,2662700.0,5366355.0,354651.0,0.0,3985373.75,3998263.75,0.0,1618850.5,0.0,104542.0234375,2448753.5,4866296.0,873024.6875,49177.796875,0.0,380220.96875,0.0,210080.890625,73.93702632666091,61.08203832157613,91.96876207172686,100.0,66.53501564219226,100.0,7334914.491061972,3570505.138665566,565579.5068224613
35,4730900.244,4357411.942,13762386.478,4623624.7239999985,213656.2084,387473.0,489644.0,6885830.0,119337.6328125,173803.203125,0.0,333341.84375,0.0,82789.1640625,263292.15625,0.0,1180445.0,0.0,0.0,0.0,2595033.25,0.0,496460.0625,93.83157846643508,78.82375112709438,40.78941040368408,100.0,100.0,40.78941040368408,626482.6796875,1526526.3203125,2808689.4584
36,395120.7818,1313106.8054,1075495.9642,1359641.5908,97090.68824,4182081.0,7927122.0,16610212.0,0.0,4266451.0,3292742.0,2230912.0,2778441.25,0.0,7889688.5,492411.3125,905942.8125,0.0,0.0,1835363.25,0.0,0.0,0.0,37.33560360753734,14.342429383479429,1.037009048659971,57.388934114526556,16.059219695272283,1.037009048659971,2400051.709706133,1273033.937492262,172249.40144160436
37,2109828.874,412189.995,628205.9842,1542639.868,98296.05702,390311.0,2033097.0,123533.0,115484.078125,382307.46875,218697.984375,0.0,0.0,733437.375,0.0,446139.9375,0.0,19482.939453125,0.0,837622.75,278861.75,44897.79296875,0.0,91.62541206962044,51.64085298196217,15.986069069094896,99.98230007047104,51.64085298196217,100.0,390241.91522805626,1049908.6327506835,513547.6167681353
38,815952.7068,11744074.138,7472991.362000002,4968109.64,11372668.692,109266.0,463213.0,2307210.0,120865.0234375,0.0,27722.4609375,60932.484375,435665.1875,67850.890625,0.0,0.0,0.0,354239.78125,0.0,0.0,0.0,1151786.75,0.0,50.952798102795015,91.12237175446285,49.92119269594012,100.0,91.12237175446285,49.92119269594012,645185.15625,422090.671875,1151786.75
39,10099388.866,17764.37239,15213900.392,1578958.2918,145008.3833,792022.0,1695352.0,6091570.0,0.0,2983188.25,1929578.875,395341.59375,0.0,0.0,0.0,0.0,33853.23046875,0.0,10349740.0,0.0,0.0,3140108.75,0.0,42.980286927004556,0.8833390021561723,87.85489003655871,100.0,0.8833390021561723,100.0,2122231.1140466267,14975.70543983471,11488483.585703539
40,78973.1871,1624240.6512,1194916.5712,19122665.808,66673.17976,3194656.0,8059747.0,186160.0,0.0,0.0,9465628.0,0.0,0.0,0.0,8497289.0,1127039.25,0.0,0.0,43100.09375,622941.5,62094.48046875,26460.72265625,64406.95703125,13.599576686890163,18.403027539747303,66.00538494272399,33.22914556691981,20.34425627806874,100.0,1061556.8926023378,1639695.585043957,251872.51819120525
41,1070603.486,9568476.756,77757893.4,1066361.237,5655875.79,59939.0,269874.0,354022.0,20388.82421875,403239.375,0.0,33807.765625,1304525.375,3983249.0,0.0,4873521.5,0.0,0.0,0.0,0.0,0.0,5491.3505859375,0.0,-100.0,-100.0,1.5511325810083836,100.0,100.0,1.5511325810083836,1747024.6437250972,5938672.857899902,5491.3505859375
42,39199037.8,28770787.14,5457870.517999998,15109468.886,13867549.445999995,1079843.0,3871622.0,152976.0,0.0,9691.986328125,0.0,245827.15625,139585.84375,138443.828125,1727438.875,0.0,0.0,0.0,162485.015625,0.0,164982.046875,0.0,58311.1875,36.589114003436144,48.19382427119693,84.78177949482271,36.589114003436144,48.19382427119693,100.0,395104.986328125,1865882.703125,385778.25
43,213004.0816,23026232.38,1118013.087,3200911.338,26934331.56,169382.0,367384.0,2801142.0,3552322.75,0.0,0.0,61319.19140625,520873.75,2599377.25,2711316.75,0.0,0.0,0.0,0.0,0.0,867417.1875,496533.375,2277178.25,-100.0,-34.554308298673874,97.00127015160245,100.0,100.0,100.0,705192.9649624274,2801320.8080438226,3641128.8125
44,1937472.5704,1732858.025,35876080.28,4205448.0260000015,624936.6644,967735.0,3476438.0,304512.0,0.0,0.0,124762.6484375,4777288.0,0.0,21643.30859375,0.0,0.0,0.0,539286.6875,0.0,40007.33984375,118533.2265625,0.0,147519.1875,59.345113606126674,14.737777204022876,96.09344687020092,100.0,14.737777204022876,96.1442742236796,4330210.6744375015,512349.6870759888,292770.8523240112
45,24834115.6,111569474.66,23105168.12,183304620.22,790178.4862,713799.0,1390646.0,6933149.0,51410.29296875,0.0,108622.40625,0.0,81936.4921875,0.0,298964.5,0.0,0.0,10204.693359375,69781.1484375,137673.890625,38327.85546875,0.0,92192.8359375,33.8987854292665,22.232055703563308,4.874779562198216,33.8987854292665,22.232055703563308,4.874779562198216,241969.19140625,309169.193359375,337975.73046875
46,1980045.896,71766421.02,11072573.702,25909979.82,57396.1274,54659.0,115580.0,3577910.0,118534.40625,330792.03125,0.0,1110107.375,103804.78125,808511.125,0.0,0.0,0.0,128765.640625,0.0,1141959.0,2446184.0,664021.0,0.0,-100.0,28.90666502638865,98.11550877467572,100.0,100.0,100.0,1585051.8270408018,840289.2378591984,4252164.0
47,3196505.4039999987,5890328.732000003,2131267.566,3537363.274,18714884.472,1322805.0,1740698.0,7762995.0,1732901.5,5532783.5,0.0,8330608.5,1323463.25,0.0,283125.625,729645.8125,750841.6875,101558.7578125,1062139.5,0.0,1675759.25,382389.75,6254920.5,-17.90817051644045,74.64673435583461,97.92320618524165,100.0,75.3618146443884,100.0,11702935.967521003,1311821.6002785761,8944765.905012922
48,0.0,85298.88852000001,1724380.833,33008869.36,893421.5158,2070154.0,5295890.0,5325608.0,575618.875,0.0,229230.328125,0.0,223503.734375,1964202.0,0.0,0.0,0.0,0.0,0.0,2436188.5,0.0,0.0,10643836.0,11.960701009519651,0.0,3.4719820172342484,11.960701009519651,0.0,18.032604015699025,247604.93037661142,0.0,960345.8020683887
49,1480364.5602,631636.0796,75731.1554,276576.38800000004,569545.274,2752564.0,5796839.0,6752995.0,4657.40087890625,0.0,0.0,220261.359375,171884.75,6815.73388671875,0.0,0.0,0.0,163756.640625,1134045.375,0.0,0.0,1285521.375,1698257.375,3.3876205095080736,0.9086315899778853,27.331899976086625,3.3876205095080736,0.9086315899778853,27.331899976086625,93246.42260133581,52671.91037415815,1845721.838790131
50,6502136.0660000015,16914712.618,4789478.286,3971962.99,29140129.6,2800557.0,4438667.0,23608328.0,383210.0625,4070866.25,0.0,4858226.5,0.0,11271.1455078125,1164102.875,0.0,927175.4375,0.0,773105.125,0.0,1676895.875,628734.375,0.0,76.74839036484528,39.415633623599966,12.026881580182783,100.0,39.415633623599966,12.026881580182783,7462539.948895043,1749528.722491636,2839345.6516211345
51,1860298.2978,6750567.052,363441.7618,13658916.15,693302.8352,227587.0,555719.0,870517.0,0.0,0.0,33635.75,70336.953125,84815.6640625,1024436.375,2570326.5,0.0,1089164.625,6953868.5,0.0,0.0,0.0,1426540.25,813681.8125,48.97523431186144,-99.41871701345465,84.26561385360654,48.97523431186144,100.0,100.0,111461.2665133361,5297899.997085331,1498382.024726333
52,107885.63078,1124365.004,62834984.88,650039.4294,43507.12688,3211355.0,6055538.0,910765.0,767457.1875,0.0,0.0,699421.875,271920.5,2153728.5,0.0,0.0,0.0,0.0,150250.890625,418256.625,193433.15625,70291.875,106286.65625,20.206865199371087,1.2492814010285564,75.29732281192405,20.206865199371087,1.2492814010285564,75.6020578766773,648914.1759232634,75650.70996621663,688557.08242052
53,6215176.05,2318678.36,19100904.734,60537998.54,6668264.52,2142354.0,5125968.0,4983639.0,0.0,0.0,0.0,82524.3125,239824.78125,4648059.5,0.0,3428427.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.046490624331927,94.24397694250139,0.0,15.046490624331927,100.0,0.0,322349.09375,8076487.0,0.0
54,3906158.664,7838746.11,77451421.12,9778.549522,558187.0278,202916.0,379797.0,6482130.0,0.0,0.0,1280079.875,32709.71484375,319596.15625,0.0,0.0,7567033.0,371338.34375,8363234.5,2378538.75,1460672.75,0.0,99548.390625,1432142.5,29.553620902553277,-100.0,60.47666674960436,100.0,100.0,60.47666674960436,1298351.6821560378,8035762.111789832,3920176.1583761293
55,566066.2239999999,1056857.1824,204294.625,3067913.61,762240.0342,2824565.0,8221647.0,10872181.0,47007.72265625,0.0,0.0,512492.09375,0.0,0.0,0.0,0.0,20008.833984375,0.0,0.0,0.0,2809383.5,2668406.25,923326.8125,19.054489113834425,0.2332560948041233,32.41366261927843,19.054489113834425,0.2332560948041233,32.41366261927843,538206.4304381773,19177.49272078036,3524072.0686972924
56,2374946.416,301498.2752,24336498.74,1672667.3522,20719.4896,3448393.0,8293801.0,603063.0,0.0,1029223.75,0.0,0.0,0.0,0.0,2683573.25,4630297.0,238586.3125,0.0,0.0,69424.96875,0.0,617306.625,444079.28125,2.379199520023589,61.28436473270954,91.2488765684514,2.379199520023589,61.28436473270954,100.0,82044.14970452704,5082803.255045111,643560.2975503615
57,760378.712,12543809.468,4978753.4739999985,479389.38700000005,1126780.6312,1184570.0,1893030.0,8928016.0,432876.3125,160184.390625,0.0,39626.3203125,0.0,0.0,4545102.5,0.0,240078.984375,0.0,252199.8125,20433660.0,0.0,1242275.125,0.0,44.34405496921011,84.72210432811418,85.43896097688445,44.34405496921011,100.0,100.0,525286.3719487722,2343530.668553189,10839457.939498039
58,4223451.682,1254144.6716,584312.9676,4934504.266,6492949.264,77792.0,219452.0,1867297.0,2047770.75,0.0,312004.96875,247991.875,0.0,0.0,0.0,633264.6875,1001599.1875,1641828.75,23998.0078125,0.0,0.0,0.0,0.0,-100.0,-39.312497721597424,1.2851735858034368,100.0,100.0,1.2851735858034368,2488626.6908153547,3034876.8392846454,23998.0078125
59,7327332.67,103078917.84,41883373.16,14519457.142,40050563.08,101129.0,168375.0,6166721.0,382014.0,1103548.5,0.0,0.0,0.0,170739.546875,379577.78125,160374.765625,1459136.0,0.0,239489.671875,1452227.875,0.0,578703.5625,279265.0,-36.8977741300715,-18.868780623608018,41.34589694223234,100.0,100.0,41.34589694223234,1485562.5,2169828.09375,2549686.109375
60,64723.66806,3444427.068,3718470.088,15438041.908,11963531.326,258464.0,478568.0,4129048.0,0.0,337307.40625,0.0,7599.6201171875,345643.0,2416828.25,0.0,8834146.0,0.0,404941.6875,0.0,4280340.5,0.0,8327373.0,7133840.5,83.28254509845907,-100.0,62.18860618718891,100.0,100.0,100.0,604849.2354140859,4188135.44356,18654033.952703103
61,207834.7726,2159964.682,317751.0648,201073.40300000002,967085.3952,1708843.0,4488260.0,1157471.0,170006.9375,178323.0625,262973.71875,0.0,637903.1875,661248.3125,417483.46875,0.0,0.0,804055.5,494213.9375,0.0,14465.2724609375,0.0,8023137.5,31.19836364532069,13.442208281125586,15.056861778721817,31.19836364532069,13.442208281125586,78.76770818403942,533131.0532676075,603321.2573984473,911713.3795948828
62,5093835.936000002,922151.4202,10942021.988,251349658.2,28212300.0,150996.0,449754.0,5184686.0,1596568.125,9968347.0,0.0,1051615.875,0.0,0.0,0.0,265319.125,843909.125,485564.65625,0.0,244712.5625,0.0,0.0,0.0,-100.0,74.54077326160524,0.42616735600142397,100.0,100.0,0.42616735600142397,3548239.980956824,1594792.90625,22095.439243175988
63,1322131.8424,3721880.932,21288018.58,4187495.606,30446817.24,2922211.0,6592480.0,4960181.0,0.0,0.0,4855231.5,0.0,0.0,183871.15625,0.0,990141.6875,0.0,0.0,951325.5,2124883.75,2649991.5,0.0,3042963.75,93.3850755472483,17.808364132314395,92.32087800828236,100.0,17.808364132314395,100.0,4855231.5,1174012.84375,8769164.5
64,299222.7118,201980.2898,21275550.0,35132887.86,184223.00026,1026237.0,2160528.0,5833639.0,1574278.125,2520389.5,8235904.5,338158.59375,143994.953125,0.0,0.0,0.0,1191226.625,0.0,108994.515625,0.0,0.0,2850258.5,1404236.625,-14.851527199613741,55.13590312182948,52.05537702487394,100.0,55.13590312182948,52.05537702487394,9073024.819889914,1191226.625,3036722.775720086
65,2651271.23,401161.7204,3028235.452,99572387.84,2602587.466,475184.0,603950.0,9589851.0,0.0,27218.71484375,548632.9375,0.0,0.0,1013963.0,0.0,0.0,369572.375,0.0,690408.3125,0.0,425258.53125,11421448.0,0.0,97.88150164265316,87.09188881529928,96.9266844252846,100.0,100.0,100.0,575851.65234375,1383535.375,12537114.84375
66,12572318.115999995,107927030.3,396652.6802,396.5431278,1776256.2146,1381688.0,4433432.0,185572.0,0.0,0.0,4646274.5,0.0,97828.3125,380631.5,0.0,0.0,7607269.0,0.0,377743.71875,334958.09375,0.0,127790.3828125,0.0,11.45262254937439,0.5768587826794924,64.70802732564718,35.78818030553931,8.594278470181184,100.0,494480.9927,381021.4918661231,712708.3637616769
67,3421795.81,854649.8558,1489874.9336,75582309.44,706581.8936,1585090.0,4400300.0,7284834.0,0.0,0.0,0.0,420562.28125,753194.5625,10936598.0,0.0,0.0,845860.5625,0.0,0.0,94183.203125,0.0,20767634.0,0.0,71.10915940735228,80.20908838601915,81.36267318771436,71.10915940735228,96.98557763107063,100.0,1127144.17485,4267656.3725000005,20861817.203125
68,2192341.464,5248588.786,36077349.18,5079.42962,1456244.3338,587589.0,1990270.0,179015.0,111315.7890625,299185.375,0.0,0.0,111441.078125,0.0,0.0,166638.28125,0.0,0.0,164858.390625,0.0,0.0,75505.875,0.0,88.82777624964048,8.37264699010687,91.50232867776444,88.82777624964048,8.37264699010687,94.92937477027066,521942.2421875,166638.28125,169937.820245
69,167599.9089,695530.9090000001,818613.8056,10921029.625999998,4618557.2239999985,261124.0,446090.0,5782394.0,0.0,1565515.5,0.0,720141.4375,0.0,286277.90625,0.0,696627.8125,697543.4375,0.0,0.0,0.0,1225735.875,15586435.0,0.0,22.46852309630674,72.32936949382412,80.92524156084832,100.0,100.0,100.0,1158047.4068641816,912252.6411828487,10532474.201452967
70,379.2733128,1406243.8092,157625.2228,7522748.944,149478.86644,1677572.0,3757060.0,4323033.0,69532.375,71096.8125,0.0,0.0,45367.7734375,323912.6875,0.0,1561657.5,2348453.5,302246.28125,2742055.5,0.0,613878.875,0.0,2062025.875,4.406341652609666,63.94544371350863,1.4626701162479003,4.406341652609666,66.01943233426529,3.9954457161565755,73919.55378851703,2480389.6844577477,172724.4368065351
