,G1,G2,G3,G4,G5,D1,D2,D3,D1A1,D1A2,D1A3,D1A4,D1A5,D2A1,D2A2,D2A3,D2A4,D2A5,D3A1,D3A2,D3A3,D3A4,D3A5,R1,R2,R3,S1,S2,S3,A1,A2,A3
10,268814.50515,1710358.7958,532548.1539,236971.21926,54322361.55,29654.0,175050.0,867377.0,0.0,1604230.25,0.0,0.0,5725933.0,1725991.625,3739856.5,1054172.875,225814.96875,0.0,0.0,216557.484375,0.0,87067.546875,0.0,-100.0,-100.0,15.282012192952255,100.0,100.0,15.282012192952255,6219366.7107226085,2122706.3044885285,132552.65889886348
11,27522322.737,166853791.92000002,9903502.227,223361.96081999998,1890436.9047,1619004.0,4609344.0,5218763.0,346356.0,0.0,331949.9375,0.0,702651.6875,9481878.0,0.0,0.0,10165032.0,0.0,4131728.0,6157078.5,0.0,262894.8125,534815.25,85.29673953862992,67.3759085891615,88.75642836722035,85.29673953862992,100.0,100.0,1380957.625,9699608.86061521,10829252.85020479
12,113869.40877,2050691.5068,1658397.1404,8225557.959,732216.0018,1955421.0,3979053.0,6182753.0,162385.625,0.0,0.0,0.0,93583.6171875,933258.375,59758.01953125,0.0,0.0,6598155.0,367130.84375,3496001.25,304967.0,0.0,0.0,1.1701254393406215,11.758510070252974,38.00530041623793,1.1701254393406215,20.836344405536394,38.00530041623793,22880.878567208772,829089.187158828,2349773.8516439633
13,2135455.9191,2140468.1211,15356262.87,174538047.39000002,88752844.44,3670772.0,7813485.0,12173547.0,0.0,68662.9609375,0.0,0.0,0.0,0.0,0.0,419295.25,0.0,0.0,318635.65625,1748254.0,0.0,0.0,265389.03125,1.8705318918608946,5.366302616566103,19.158579561897614,1.8705318918608946,5.366302616566103,19.158579561897614,68662.9609375,419295.25,2332278.6875
14,406521.3327,962775.3186,11842409.313,248909.55636000005,189639.2916,1749580.0,4960352.0,104852.0,43208.578125,0.0,40489.48046875,13518.5341796875,42370.79296875,0.0,3474852.5,0.0,9370867.0,3298532.75,0.0,0.0,1230373.125,459267.09375,0.0,4.940898978687164,5.414415230083883,-51.14525414393623,4.940898978687164,27.96100113769689,100.0,86444.98035131488,1386964.0791537706,1241986.2906486646
15,237505.40589,391165.1418,12735424.191,2579573.4279,55815.35382,47758.0,181013.0,306937.0,275743.28125,761709.8125,783261.25,34772.8125,0.0,0.0,0.0,3331548.25,4023653.25,0.0,0.0,0.0,0.0,0.0,337669.78125,-100.0,-100.0,17.183355442647837,100.0,100.0,18.18462870882298,1434033.721380854,5889019.754209146,55815.35382
16,14783670.110999998,56952874.26000001,3048513.402,151970001.48,9045646.77,91760.0,304656.0,3619708.0,1542310.0,0.0,0.0,0.0,2528584.0,333850.3125,0.0,343130.40625,0.0,0.0,0.0,288794.21875,196149.375,1965030.375,161508.890625,-100.0,87.77884831580536,72.1462300101279,100.0,100.0,72.1462300101279,4070894.0,676980.71875,2611482.859375
17,4470729.885,3067602.2430000002,15399362.094,24245760.735,3186325.596000001,4522419.0,7862008.0,21515228.0,8907.3876953125,0.0,0.0,0.0,653280.0625,0.0,0.0,0.0,6308771.0,1293838.5,0.0,220207.234375,18199306.0,0.0,176329.90625,14.642328589971706,96.70060752927242,73.41729882957783,14.642328589971706,96.70060752927242,73.41729882957783,662187.4501953125,7602609.5,15795899.234625
18,78791.69721,7103215.863,1166632.3308,17605103.43,1520798.1378,2505993.0,6264317.0,670709.0,1291102.75,0.0,2778954.0,39434.28515625,1650946.25,0.0,0.0,0.0,1517574.25,1587694.875,847635.6875,2755432.5,1668777.375,1545025.375,3549512.0,34.331401467501124,29.903927353178528,-44.55857812404486,47.31804702140431,29.903927353178528,100.0,1185786.9460931006,1873276.8048528126,5564624.825020337
19,11042760.063,21083739.176999994,982846.7538,327608.364,49491379.35,228369.0,325725.0,4648638.0,114142.84375,0.0,200167.546875,0.0,0.0,0.0,0.0,9166667.0,12799966.0,1498696.875,0.0,0.0,0.0,105503.359375,8162204.0,55.41556019528164,-100.0,92.21477482356123,59.17882887995425,100.0,100.0,135146.09972486272,2785470.509323381,8164882.227501756
20,1980631.8621,20297624.616,8002302.932999998,6122834.390999999,3125346.5519999997,435388.0,4236728.0,175676.0,0.0,540211.9375,0.0,0.0,281850.34375,2628076.0,0.0,0.0,1311342.5,4284006.0,0.0,13505.79296875,0.0,0.0,465142.21875,91.11885763388058,90.59015235341991,82.75393271028769,100.0,100.0,100.0,715302.4268086177,5953275.734882357,302460.4828777758
21,46563508.38,44260208.1,493985.49299999996,67157900.01,263012126.34,467008.0,856897.0,6070937.0,1107475.25,0.0,0.0,963651.625,0.0,135742.75,0.0,234463.90625,517381.53125,688195.875,0.0,190315.140625,168873.984375,272787.96875,0.0,65.65114783900918,91.61057790492906,10.409877317949437,100.0,100.0,10.409877317949437,2071126.875,1575784.0625,631977.09375
22,4194785.937,2955691.3845,1335055.6644,117064.39953000005,1758990.1296,109711.0,164785.0,9567497.0,1340013.0,0.0,0.0,0.0,3937385.5,1014384.75,0.0,307582.375,0.0,218071.875,966563.0625,1084912.125,4606296.5,175317.984375,0.0,-100.0,16.542525108474678,35.74631850987586,100.0,100.0,35.74631850987586,3006694.0908943955,1190261.089092787,3420027.951042818
23,17688562.191000003,1732716.8730000001,75786384.06,4228715.672999999,488.48931629999987,6369747.0,10824934.0,27216296.0,0.0,0.0,0.0,0.0,0.0,444527.25,1063693.5,3406926.5,0.0,0.0,0.0,1039483.0,0.0,2988988.5,1253803.125,0.0,43.67495619418988,14.130734137247527,0.0,43.67495619418988,14.130734137247527,0.0,4727785.1825499665,3845862.429766333
24,9492553.38,14389792.773,2782167.1926,159357.47655,4246358.112000002,39159.0,242794.0,491015.0,1501797.875,709308.625,0.0,0.0,0.0,0.0,0.0,0.0,520154.8125,561443.9375,214832.5625,183209.484375,0.0,45513.15234375,127255.890625,-100.0,65.45199840193744,98.37487470151116,100.0,100.0,100.0,2211106.5,707979.6501211568,538119.7014288432
25,1424587.2528,23704911.446999997,4218396.308999999,3639374.424,82213.18869000001,3157119.0,7020775.0,1428345.0,0.0,0.0,0.0,271607.8125,1850.5504150390625,0.0,0.0,0.0,190239.4375,123411.1796875,0.0,0.0,793387.9375,0.0,157039.25,8.620097614527507,3.221580178759786,58.74783338674361,8.620097614527507,3.221580178759786,58.74783338674361,272146.73960679467,226179.89579532237,839121.7407878829
26,5676189.170999999,5998502.342999999,5970933.63,331376.48850000004,310152.7041,3171218.0,6156342.0,6320490.0,84210.7734375,0.0,0.0,143303.046875,416806.71875,6232365.5,0.0,0.0,0.0,0.0,6180333.0,0.0,1818478.5,0.0,0.0,15.505238391430101,45.858148067417176,70.52933524562914,15.505238391430101,45.981636171229475,73.18470136439525,491704.91081194184,2830786.779896592,4625631.731266465
27,3983908.7819999997,12043905.639,6383821.524,188644.14663,22751762.555999998,4121357.0,9686832.0,907719.0,0.0,0.0,1338674.625,0.0,0.0,0.0,670960.875,0.0,0.0,3981501.5,44743.046875,0.0,0.0,0.0,78159.2109375,32.48140418313677,48.02872987783829,13.539681092111104,32.48140418313677,48.02872987783829,13.539681092111104,1338674.625,4652462.375,122902.2578125
28,549826.9998,6201701.721,29297867.856,1309030.6545,3893522.5200000005,1216463.0,2079299.0,3755735.0,0.0,0.0,0.0,0.0,0.0,1210668.375,0.0,0.0,0.0,1528855.25,0.0,0.0,0.0,0.0,0.0,0.0,96.79511158808809,0.0,0.0,99.97033855159839,0.0,0.0,2078682.2497999999,0.0
29,767884.0722,76911078.27,3280299.0479999995,30463.295070000004,406011.5883,1039194.0,2480007.0,11933751.0,972976.5,0.0,0.0,1031072.5,12036135.0,1291390.125,0.0,3066037.75,4859466.0,5038243.5,0.0,0.0,0.0,1104213.5,744768.0625,-66.53341121811106,52.51976960145677,0.18249642717516895,58.57306553213962,100.0,0.18249642717516895,608687.782626063,3639930.2537409565,21778.669202980996
30,5404890.711,71497251.42,521031.8184,1163288.5641,94473979.62,5272906.0,10882591.0,1870451.0,83050.8984375,0.0,238028.703125,0.0,0.0,0.0,106820.0,0.0,401754.375,1522433.625,0.0,0.0,186538.59375,2229.709716796875,0.0,6.089234315242866,18.662908493023398,10.092127698977245,6.089234315242866,18.662908493023398,10.092127698977245,321079.6015625,2031008.0,188768.30346679688
31,0.0,22213.24906800001,1827568.0803,75093.70077000001,955544.931,297563.0,548270.0,7136100.0,3209611.75,0.0,0.0,675584.375,16099232.0,0.0,0.0,0.0,147778.171875,0.0,0.0,0.0,0.0,465818.0625,0.0,-100.0,1.5700213196993509,0.38022891520292423,100.0,1.5700213196993509,0.38022891520292423,994897.1602626885,8607.955889515631,27133.515617795874
32,350304.5991,671505.5562,5225882.502,27063.229104000002,64137.46749,1380437.0,3299219.0,6362083.0,0.0,0.0,0.0,30150.66015625,0.0,0.0,349097.25,0.0,0.0,72585.015625,48382.18359375,2095539.125,13110666.0,0.0,0.0,1.9604827387269397,4.850521690726722,77.97175775928729,1.9604827387269397,4.850521690726722,91.94910497181776,27063.229104000002,160029.33321957724,5849878.376064173
33,287521.07028000004,2864772.9354,8728693.047,4985500.17,4057334.937,2049988.0,5045652.0,6365939.0,0.0,0.0,282079.34375,211103.328125,87011.6015625,0.0,166699.15625,0.0,977269.6875,15234.91015625,0.0,1298109.75,0.0,6832174.5,0.0,24.405551381315178,15.645076415700998,84.33152471297022,24.405551381315178,15.645076415700998,87.10306438685022,500310.87465079536,789396.1110703459,5544927.945997609
34,2657246.7852,5746707.72,18768093.362999998,16855063.872,51680.587289999996,99807.0,333454.0,3554159.0,0.0,228182.8125,49639.06640625,75021.5625,136212.8125,130403.8203125,51706.41015625,0.0,70541.28125,24220.560546875,698708.0,846805.125,0.0,0.0,629460.125,60.99980423154187,76.24325911367109,44.64338799171822,100.0,76.24325911367109,44.64338799171822,361755.4759575268,254236.1972449008,1586696.9922125724
35,475493.45850000007,1333084.8951,5039253.567,340469.6625,2127760.1277,3142348.0,6718263.0,9912258.0,483076.8125,2057997.375,1609088.625,11579.033203125,0.0,0.0,0.0,49212.69921875,256442.859375,136565.71875,227373.90625,0.0,22540776.0,0.0,1157557.25,60.49996232390258,6.002395370492015,46.430555160664994,63.7440137329226,6.002395370492015,60.568049519921985,2003058.740656219,403256.707289478,6003661.333982429
36,9293979.555,7173842.694,19106452.356000006,2500859.565,2608520.991,914754.0,3949834.0,216164.0,837501.875,631926.5,10762.6513671875,1342769.625,824508.6875,0.0,0.0,1503140.125,2362097.5,3250655.25,0.0,83755.0546875,24499.06640625,0.0,0.0,70.126226954272,91.98432421463788,50.07962523535371,100.0,100.0,50.07962523535371,2914357.1776834996,5178354.529683688,108254.12109375
37,1143614.0937,2366786.6712,3069564.567,82538663.16,28369499.853,756850.0,1157467.0,7594709.0,0.0,0.0,128130.3984375,126832.265625,851189.5,0.0,1061431.0,592484.5,0.0,28422.8125,1038517.875,17208.91015625,142763.375,0.0,0.0,95.3847900632556,95.46534534029912,15.780593570553526,100.0,100.0,15.780593570553526,1106152.1640625,1682338.3125,1198490.16015625
38,85768465.5,553687230.3,4880479.6170000015,161828.44616999998,40895.86782,233744.0,383603.0,5571589.0,11570.701171875,0.0,24127.10546875,68321.5859375,75.402099609375,0.0,0.0,0.0,1717841.625,0.0,921100.8125,0.0,368206.125,692005.1875,67694.8125,17.20036414739186,-5.538537795525677,24.68499334027897,17.20036414739186,29.24321899469755,24.68499334027897,40204.81917267962,112177.86536022964,1375346.3735977157
39,1638944.0010000004,351309948.0,5793043.880999999,4119108.648,1255564.6731,446978.0,590461.0,5894083.0,0.0,1051731.625,10342839.0,16966910.0,34826.62109375,0.0,0.0,0.0,310573.46875,355447.125,0.0,4443443.5,0.0,369612.625,1083789.375,-100.0,62.27276918414188,92.50940850355259,100.0,63.55244038596554,92.51409540735087,10834782.382064175,375252.37502737594,5452857.570008448
40,14852346.513,9411545.156999998,829667.7003000001,4825209.33,10946270.475,1058831.0,2228053.0,5469306.0,2347638.25,0.0,1914778.625,728874.875,0.0,905814.0625,5957897.5,2575262.0,0.0,0.0,5901307.0,0.0,284131.90625,114885.0859375,13105174.0,62.86035495749558,67.63577633700814,74.51926808961228,100.0,100.0,100.0,3409268.166421053,7311247.0646680705,17011839.717648376
41,2536554.876,1232455.0575,3763332.459,26156320.455,24061.346214,194047.0,664270.0,315083.0,117319.09375,0.0,0.0,0.0,0.0,116552.15625,0.0,111734.4140625,121630.9140625,207254.34375,31604.8515625,77711.53125,0.0,0.0,78464.8984375,60.459112354223464,55.30447655535246,36.79162855097234,60.459112354223464,55.30447655535246,36.79162855097234,117319.09375,367371.0464142398,115924.16698726019
42,6078621.705,10767436.986,18601237.767,1785185.7387,141811531.5,814789.0,1966935.0,2910361.0,1259098.875,443761.1875,0.0,3733163.25,2046063.0,159591.0625,157488.0625,0.0,253436.9375,99478.8984375,5465.20703125,97416.6171875,879006.8125,0.0,187246.9375,18.171485961396144,26.94782517712438,40.171496739364976,100.0,26.94782517712438,40.171496739364976,5420620.619489829,530046.2051476714,1169135.57421875
43,10817357.937,16402532.322,343651.2474,8803758.345,31411104.0,775806.0,1911577.0,3804310.0,125734.140625,63472.16015625,130443.796875,167524.25,0.0,0.0,0.0,0.0,934733.875,0.0,0.0,0.0,2155706.5,9872816.0,0.0,44.23729548587173,39.22444762542295,78.38185505387311,44.23729548587173,39.22444762542295,100.0,343195.5926171221,749805.5191846313,8243614.781379497
44,700597.9614,77037194.16,3063190.0739999996,129988320.0,48092.40279000001,2676070.0,5161536.0,6120700.0,11299720.0,505747.34375,148605.109375,2456874.25,0.0,1345294.0,1500663.875,0.0,1836742.375,2905688.0,0.0,863208.875,0.0,0.0,399180.03125,56.14884250738957,62.220638986178216,14.198012292217461,100.0,66.92244141475761,14.198012292217461,3737288.5482436223,3454225.9057016238,869017.7383697542
45,12507479.115,13470008.994,4666445.0490000015,2382085.5594,27349031.94,1791284.0,3633177.0,8282839.0,0.0,0.0,0.0,649696.375,3257059.0,0.0,0.0,0.0,0.0,0.0,2371185.25,162761.171875,0.0,416874.75,268707.65625,88.19019555246405,0.0,38.86987092378592,100.0,0.0,38.86987092378592,3906755.375,0.0,3219528.828125
46,310578.6891,398164.95,2385402.072000001,1483925.1573,73574.07537,1402471.0,2904030.0,9930849.0,0.0,7538.0654296875,722778.5625,751386.6875,371453.53125,12479.416015625,77970.84375,0.0,87149.8828125,0.0,1038576.0,0.0,0.0,0.0,252359.953125,96.78648723089684,5.812897828085771,3.3899927772669276,100.0,5.812897828085771,3.3899927772669276,1525513.4458439434,168808.2967969592,336655.0638212849
47,520280.0412,2172654.1047,615086.973,1497567.8055,1819592.4927,1583306.0,3237157.0,9438960.0,0.0,0.0,174421.734375,0.0,24468.62109375,0.0,79871.2421875,0.0,0.0,93183.6015625,2878602.5,3812463.0,0.0,0.0,768198.875,12.56171298970319,4.255795044454315,36.19625313885527,12.56171298970319,4.255795044454315,36.19625313885527,198890.35546875,137766.76718720596,3416549.855275294
48,48591841.26,243797013.87,7554560.550000002,3655338.18,986295.6048,7652830.0,13721035.0,1514197.0,2174162.5,1882029.0,12216914.0,0.0,0.0,1963174.5,0.0,2655327.75,0.0,0.0,1540932.0,905620.125,800786.3125,283164.21875,183269.234375,88.73583301863493,23.635751648466552,85.47365441468317,100.0,23.635751648466552,100.0,9944869.563938912,3243069.7561991727,3298972.807986918
49,14587232.022,6076300.635,14288324.61,1855490.7195,4110160.5510000004,161757.0,253134.0,6290790.0,0.0,0.0,561157.875,0.0,0.0,673033.0625,0.0,0.0,0.0,264568.3125,0.0,0.0,1439439.5,977685.625,5342571.0,75.30858788182273,72.96027499269162,97.66498941309437,100.0,100.0,100.0,561157.875,866967.6484764814,6333351.0900235195
50,4353863.586,1617721.9191,4026681.045,8691.320942999999,45688037.97,2817788.0,5754927.0,16444530.0,0.0,120061.0234375,0.0,0.0,0.0,252821.765625,234045.03125,193774.34375,4207.34033203125,0.0,0.0,863085.0,6463664.0,0.0,0.0,4.26082527988266,10.569664844346246,29.022195746976294,4.26082527988266,10.569664844346246,29.022195746976294,120061.0234375,608276.4959367901,4772563.686270241
51,42245140.38,111312671.07,1577402.4549000002,9739423.896,17796027.101999998,406585.0,642551.0,7664845.0,1023063.5,0.0,0.0,7902985.0,3807215.0,600870.5625,2846082.75,0.0,2894650.5,0.0,0.0,1774488.5,640300.75,0.0,209506.078125,-100.0,11.305829226006963,34.23807432668241,100.0,100.0,34.23807432668241,11958739.259647753,6057916.448852245,2624295.328125
52,6202485.9509999985,43999103.73,4664499.074999998,4318650.651000001,18756.610728,58367.0,242920.0,685278.0,0.0,88555.9765625,0.0,291068.96875,0.0,0.0,0.0,1977332.875,1435427.625,0.0,0.0,0.0,0.0,0.0,0.0,44.958975908904,-30.489070475876844,0.0,100.0,100.0,0.0,379624.9453125,3412760.5,0.0
53,220551.51684,274171.80693,3558627.7020000005,245979.44346,120999.32832,2078014.0,4528542.0,5447198.0,0.0,240964.265625,100374.2890625,17223.984375,614206.25,0.0,0.0,0.0,941025.8125,1300632.625,0.0,0.0,0.0,0.0,383905.375,18.194774161605103,6.845905155501961,0.37097388187269265,18.194774161605103,6.845905155501961,0.37097388187269265,378089.9543465367,310019.6902470716,20207.681873891677
54,2569100.3784000003,3605947.335,1048083.2172,1137021.2127,59755693.74,1841250.0,4192131.0,3442096.0,367703.28125,2273799.0,0.0,1291803.75,69161.78125,0.0,0.0,0.0,443619.78125,0.0,2591612.25,0.0,2600666.0,0.0,1292518.25,88.2622250509165,6.933286442942006,91.16032644063385,100.0,6.933286442942006,100.0,3508547.494234302,290652.4502933691,4590483.895022329
55,103247.61255,38907634.53,1855139.9430000002,1832434.1778,2079322.9188,1997981.0,3695704.0,6388353.0,24975.046875,0.0,822293.625,1184609.375,0.0,508508.65625,0.0,3582767.0,330368.0,3057985.0,0.0,0.0,4299459.0,0.0,1671909.75,68.13395708432262,58.40002727175825,25.848759736055907,68.303613586937,68.63873864109411,25.848759736055907,1364693.2217804198,2536684.609508461,1651310.0180611196
56,2021581.1817,5229381.351,3376102.2569999998,207096.27471000003,472527.5178,705406.0,1186947.0,4774266.0,126176.4765625,0.0,784632.6875,1948196.0,0.0,0.0,54279.8671875,672145.125,0.0,0.0,2111473.75,1115049.0,9093317.0,0.0,1869612.625,50.58320401688387,22.6944327766885,80.27930078675968,81.113128118217,22.6944327766885,100.0,572176.8725335898,269370.8890099209,6405088.3368539885
57,1413439.3803,27191172.549,1128941.7438,47969.61372,1557340.3443,3121087.0,6256947.0,110613.0,0.0,1378479.125,0.0,0.0,314858.78125,806116.1875,73512.8828125,0.0,1213202.0,408045.46875,81672.8359375,0.0,0.0,20078.49609375,600874.5,54.25474862603958,21.334097614184977,46.478910071035955,54.25474862603958,21.334097614184977,100.0,1693337.90625,1334863.1806478184,683328.3080721818
58,28527544.833,19296360.492,5860748.238,76211548.23,1543336.5021,1466192.0,5330747.0,284223.0,2266081.75,1016167.4375,0.0,71783.625,0.0,0.0,265042.1875,0.0,0.0,477003.15625,0.0,0.0,296845.09375,422571.53125,134346.96875,87.12419101659265,13.920100574084644,79.96148820644353,100.0,13.920100574084644,100.0,3354032.8125,742045.34375,853763.59375
59,10586081.085,3938542.794,7003248.2639999995,1487555.0604,1090594.2633,1249500.0,3196569.0,8409053.0,0.0,0.0,13015.6591796875,0.0,346858.5625,0.0,0.0,0.0,6715258.0,287668.71875,0.0,0.0,0.0,2988778.5,0.0,28.80145831770208,29.294877511746662,5.448378481459624,28.80145831770208,41.20251260033696,5.448378481459624,359874.2216796875,1317066.745003465,458157.0341465349
60,7103215.863,17709073.41,13056083.934,64959.89253,1252862.7918,5786820.0,11903665.0,9569790.0,0.0,1266038.5,1051906.75,0.0,0.0,0.0,0.0,2147497.25,0.0,50511.65234375,3759200.0,0.0,9187507.0,0.0,741488.3125,40.055596165078576,18.46497614258928,95.69645173770793,40.055596165078576,18.46497614258928,100.0,2317945.25,2198008.90234375,13688195.3125
61,13488430.416,21108571.398,4205066.775,4007307.921,5310993.699,56503.0,165010.0,1734891.0,0.0,0.0,458758.15625,0.0,3974498.5,0.0,473081.40625,69995.703125,0.0,108300.1484375,0.0,330346.28125,924681.1875,20407.5859375,351008.375,-100.0,70.52498286088722,93.74902686609707,100.0,100.0,93.74902686609707,4433256.65625,651377.2578125,1626443.4296875
62,2147034.3645,26378.029404000004,22301484.31199999,219636881.88,25313940.492,2331188.0,5218413.0,11107756.0,447572.09375,16866.662109375,0.0,0.0,0.0,0.0,728202.5625,0.0,0.0,0.0,309615.625,503129.71875,0.0,2408394.75,7422474.5,19.214603660178106,0.29489831622104745,91.38765247733122,19.214603660178106,0.29489831622104745,91.38765247733122,447928.5347736328,15389.012070460249,10151117.451309906
63,53023282.08,29815321.380000006,13497647.424,8459677.215,173264.15775,291163.0,3358114.0,90813.0,0.0,50335.85546875,0.0,540750.8125,0.0,832341.5625,418841.90625,0.0,0.0,1340041.875,0.0,0.0,189005.421875,0.0,25906.4375,89.69911465506435,42.32022843814973,86.33468122680674,100.0,42.32022843814973,100.0,591086.66796875,1421161.5160134872,192291.53236151265
64,10172.679024,61385.957310000005,44306734.53,309620.7705,18010664.637000002,77571.0,155507.0,3237454.0,372579.75,4121793.0,7942.1494140625,0.0,0.0,488966.96875,1829943.5,0.0,0.0,55596.796875,463195.125,0.0,3246107.0,0.0,6072417.5,-131.26918137542276,-92.39101639565769,79.78576490970991,68.73081862457722,50.303541767318904,100.0,53315.1833152708,78225.52869610461,9322081.370611686
65,482.74807109999983,6026925.15,6469748.199,1295179.5708,730330.3059,2952370.0,5113909.0,970452.0,0.0,0.0,712858.125,2672146.25,0.0,8430500.0,0.0,374205.90625,0.0,328107.875,0.0,0.0,0.0,0.0,1321610.875,66.54905239858148,2.308439507217856,56.670613165507454,68.01443233063607,10.16721208461413,60.289121602812955,2008037.6958,519941.9738441696,585076.9863769304
66,1766787.7613999997,6782800.386,524348.2419,47541.49818,2064974.1309,3992917.0,9329312.0,5753251.0,1026912.375,0.0,0.0,1517616.0,796062.25,252966.890625,13945.3349609375,0.0,232590.09375,0.0,0.0,0.0,0.0,0.0,2369286.5,39.75694854679522,2.9287278278427555,26.865647192681568,39.75694854679522,2.9287278278427555,26.865647192681568,1587461.9572062395,273230.15669027355,1545648.1157694242
67,4389267.410999998,3388665.7830000003,1399441.1832,103554.69381,10943979.980999999,5043865.0,7620130.0,12207001.0,85041.171875,229537.703125,0.0,109873.5234375,0.0,1743862.75,284160.28125,0.0,0.0,1222431.125,3198191.0,0.0,0.0,152379.140625,0.0,6.883101707017885,39.752555678603485,23.36839683422942,6.883101707017885,39.752555678603485,23.36839683422942,347174.35791467765,3029196.4210319677,2852580.4352383534
68,543923.2851,1276772.7849,15308946.686999995,9075938.016,258310.17642,3618493.0,5961673.0,13237762.0,566001.8125,0.0,0.0,0.0,0.0,0.0,0.0,33340.48046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.031762811203448,0.5592470514358973,0.0,15.031762811203448,0.5592470514358973,0.0,543923.2851,33340.48046875,0.0
69,1050242.0694,31913.325,913796.3121,1421060.5635000004,2225691.2679,1367554.0,4059290.0,170419.0,0.0,0.0,244756.40625,341275.46875,207911.609375,0.0,47539.5703125,3166112.0,0.0,0.0,463041.75,9883.46875,0.0,0.0,0.0,44.9531857127346,21.546743569717677,82.24926688045348,44.9531857127346,21.546743569717677,100.0,614759.0893419306,874644.8070511926,468534.56883187674
