,G1,G2,G3,G4,G5,D1,D2,D3,S1,S2,S3,A1,A2,A3
296,1970779.9226,1887443.5034,10406842.118,1093059.9834,20011210.6,1839969.0,4486012.0,100881.0,100.0,100.0,100.0,5308878.834832154,26311958.9417134,1334198.6424544437
297,2486472.082,8551241.912,917927.8324,89454.54756,340282.8362,1364417.0,5133316.0,5566242.0,0.0,83.29159856903414,80.74538152486902,0.0,4275620.956,4494483.3394975
298,57166929.18,49603500.74,7904599.586,5202752.512,598612.7072,2087387.0,5259724.0,8466206.0,78.24992667267738,63.28302587740345,100.0,1633378.796875,3328512.5,24061195.375
299,1262423.6084,18211607.544,20793064.36,24336498.74,6375.702714,2292765.0,4241169.0,15015389.0,0.2780792062858601,100.0,97.10258588705227,6375.702714,5133133.724609375,14580331.0
300,216497.4736,6311718.976,165817.16416,8158534.8,27328307.54,1179725.0,10561799.0,5833809.0,55.07043752012253,100.0,100.0,649679.7190342655,28397509.78323394,11668566.837731792
301,6870884.378,17710539.602,25369997.8,49215455.66,8593745.854,1396535.0,2682860.0,6367476.0,100.0,41.69900253367675,96.12874473339201,1511088.421875,1118725.859375,6120974.75
302,1978446.2468,1634920.2476,17218747.802,41383605.96,19878370.158,397986.0,593723.0,1625478.0,100.0,100.0,100.0,2368607.75,2436879.21875,2227987.09375
303,1682696.4526,1357152.3172,71144364.2,7379518.904,16393265.508,1136730.0,2894028.0,8470214.0,100.0,100.0,100.0,3017447.256876195,6175217.8171999995,15945078.704248805
304,10998133.1,19623313.262,14221959.574000005,11087703.84,109317.72234,84824.0,361623.0,329455.0,100.0,92.33131011854887,100.0,1130152.53125,333891.25359,438297.90625
305,78080.00216,2648550.782,201352.1554,1476150.7516,5815846.37,1986844.0,4563425.0,8076652.0,56.79326289552023,33.694153290463554,75.25182908116872,1128393.53624387,1537607.4147953363,6077828.358520795
306,3827164.614,3962807.88,8239404.384,8021135.4,8611639.426,2330336.0,5073311.0,3743392.0,100.0,100.0,100.0,6906095.596881892,14710514.546681931,7247960.634436177
307,0.0,2946987.314,1719133.0592,38200611.58,975045.998,1485592.0,3709443.0,226280.0,0.0,0.0,100.0,0.0,0.0,281637.6640625
308,2753641.024,467554.168,7200971.5320000015,273315.515,22832946.7,9620669.0,15551689.0,9793167.0,15.925613754735895,2.124738609836521,100.0,1532150.5855616122,330432.7406646992,30074978.32377369
309,1174014.7186,3903642.35,592006.1968,223897.6234,59858433.16,313875.0,790776.0,114887.0,100.0,100.0,100.0,1098259.2557510512,1328760.9269065706,2696316.731142378
310,4618557.2239999985,4388890.26,125971748.84,764274.0292,679720.407,1725082.0,2794781.0,5994773.0,100.0,100.0,42.58925672093425,4418686.6578437295,4614825.608549018,2553129.262807252
311,2555641.268,45180037.32,1645646.555,2195082.6040000003,428012.5708,1489592.0,3632056.0,248678.0,100.0,100.0,100.0,2835979.0718448125,13008359.93263909,1329241.2745660967
312,3569025.45,2287531.824,1480628.1892,37210.23588,1477203.4530000002,1541373.0,3371076.0,9373409.0,19.695722101453136,100.0,39.77467569561618,303584.5426268312,4782561.342199469,3728243.0313737
313,874541.7788,1917982.7282,130299.2807,136713.27122,185672.35804,2545697.0,6292480.0,15693523.0,0.0,46.70680170746528,1.1208062088932402,0.0,2939016.156081911,175893.9801780887
314,1633512.371,49349.12898,24326274.04,135307002.76,2449409.116,665545.0,2123416.0,198459.0,100.0,29.652521172488104,100.0,4247148.7109375,629646.37898,4015787.125
315,16515367.66,12665820.844,17941820.724,1490934.149,252199331.2,141171.0,235302.0,3841046.0,100.0,100.0,100.0,520497.28125,264411.5,4509530.640625
316,18623476.398,5857293.99,19297349.696,1136919.8329999999,10060560.89,2103279.0,4546003.0,7333698.0,100.0,100.0,100.0,4908620.752724664,15047018.330946561,10221060.239328776
317,2381455.096,41124338.26,13318522.884000005,34036389.54,7099.285686,2099220.0,3586732.0,3038142.0,100.0,75.6563635086201,100.0,10772472.83959635,2713591.0,4375043.756403651
318,130.0907463,9617038.31,4179065.116,3260342.026,164595.0797,55532.0,154105.0,3261703.0,100.0,100.0,100.0,2198609.570320391,164595.0797,11340478.04392591
319,290501.9336,2895973.336,3936944.82,607740.2478,256001.554,3210728.0,7666346.0,410427.0,72.68913841077118,19.04903584428116,100.0,2333850.519913385,1460364.9974866149,1422743.804
320,903626.19,502756.867,1607751.4978,10811508.178,15573071.432,66780.0,216607.0,2010407.0,100.0,100.0,100.0,3195873.6907295263,5235584.124077684,15423535.16436779
321,28287.5997,578093.9174,953062.2514,3462975.37,17961300.52,68519.0,198399.0,2920242.0,100.0,4.996498800896821,100.0,744553.6044010805,9913.003655991284,21276190.79904293
322,2683670.094,2446091.634,22806822.04,1054122.1188,4713192.232,172628.0,235087.0,5940027.0,100.0,100.0,100.0,2463863.5625,3642536.6297732443,15338366.276726756
323,1547793.751,4119325.17,6603049.097999998,19598223.288,126221.81422,3134440.0,9404549.0,277351.0,90.61726592653856,71.2607459855714,100.0,2840343.8301077955,6701751.773978596,2296727.0406336077
324,13730941.586,7428861.162,133740496.44,32731893.7,8103552.068,427152.0,595775.0,6106153.0,100.0,100.0,0.0,7302197.8125,5627653.234375,0.0
325,5154155.466,5962774.516,201073.40300000002,242026.3994,1634920.2476,1829682.0,4100018.0,13982781.0,100.0,100.0,5.411361659455228,6841035.91364041,5508151.9982125,756658.8499595904
326,144113.9625,537668.2048,1627327.3156,6045235.832,65941.73187999999,248806.0,393012.0,6673860.0,100.0,100.0,1.6277547518589526,3131977.696176614,4119437.9006772223,108634.07328241388
327,56125234.14,46387765.12,6246787.897999999,2484610.114,258958.5482,2251870.0,4699075.0,7769497.0,100.0,100.0,100.0,3494397.1283830917,14281419.0,33616329.79481691
328,9200997.17,6968901.534,8989654.372000003,109484846.4,40019686.76,1678519.0,3098394.0,4355097.0,100.0,100.0,100.0,4060578.5625,10335707.125,7486332.3671875
329,11060479.504,36473213.5,2178328.93,46555655.98,2195082.6040000003,3398385.0,6059377.0,7861494.0,100.0,100.0,100.0,10966134.823081216,11392673.668466093,14443799.661202691
330,1454419.9018,2223656.88,205281.78100000002,6065463.016,786022.6984,1162308.0,4314145.0,237701.0,68.79763107791975,100.0,100.0,799640.3698291475,6649506.131682255,1063039.947288597
331,2003821.616,236939.23899999997,14226725.38,422160.9928,417268.9496,70570.0,288085.0,1785143.0,100.0,74.54601850700129,53.6241530925056,1089244.956643958,214755.89741589467,957267.8152401473
332,2524283.286,45855307.68,1817651.2172,47683512.76,5104056.872,5481721.0,8319620.0,11071244.0,100.0,100.0,58.75117144076938,17802207.832134105,27948133.0,6504485.543065893
333,11288715.23,1480364.5602,20679709.16,25920643.58,151079367.32,52382.0,426600.0,1280847.0,100.0,100.0,100.0,1893255.875,551636.625,3595824.828125
334,7379518.904,6246099.546,1897379.5752,65281.4391,59316605.1,1036061.0,2162945.0,7364933.0,75.29996267962899,100.0,100.0,780153.5463381909,3941433.9816734153,10108603.390288394
335,926773.7246,14092500.674,7727953.702,9408388.978,2220891.998,1144625.0,2371933.0,7401753.0,100.0,100.0,100.0,4307740.806331098,7519664.002463969,16098612.289804932
336,16606350.32,8375929.547999999,1035108.6836,882.7335732,535122.5584,2721204.0,5854719.0,12551166.0,100.0,96.2601751868457,4.265530003319273,3775907.00597925,5635762.766097541,535373.7514964074
337,852458.4468,5348512.252,3974508.576,38122.39766,656303.4770000001,1804608.0,5188604.0,308048.0,100.0,81.07601403002967,100.0,5348512.252,4206713.30700268,462221.1436573197
338,41262.31762,37838051.64,2373501.654,14148225.624000002,461710.3162,2258026.0,5767578.0,7583936.0,100.0,43.27418498633421,100.0,5761086.309657774,2495872.372951115,11826214.979211114
339,32411.06272,752292.0346,1081044.5136,117056635.32,79835.52324,1167234.0,4151357.0,178472.0,100.0,1.9429023253462696,100.0,1920578.2241485126,80656.81168642514,1810761.348325062
340,714987.0809999999,847359.7344,4484785.992,2234392.474,802733.686,346800.0,515353.0,5013233.0,100.0,100.0,89.67365467301934,1007499.7965587268,3581209.9224674245,4495549.248373847
341,1104730.334,3025687.3860000004,7232804.01,300859.9588,12940157.312,3445771.0,7201708.0,19571875.0,5.283936859475922,0.0,100.0,182072.36396213208,0.0,24422166.63683787
342,994936.0882,594298.5706,1558135.9294,8483527.496,176322.35222,1529193.0,3293398.0,3739185.0,100.0,100.0,100.0,1793797.3951075443,5771659.2933124555,4241763.748
343,918694.7962,1662393.3622,2256665.472,1196059.5946,1652161.529,540678.0,4833021.0,82208.0,100.0,69.03049234592011,100.0,1662393.3622,3336258.1914817113,1723685.375118289
344,18098.054022,66406.57622,330777.5562,9130776.688,2633815.1,2875199.0,5663744.0,7326780.0,100.0,4.244610960256366,20.023518249379467,10472390.945465252,240403.89858486233,1467079.130391885
345,3341779.3660000013,798883.3712,16053809.386,163257.73858,5899600.668,69628.0,183550.0,2820045.0,100.0,100.0,100.0,2229680.75,2615012.4606947643,2970740.4339427357
346,2754438.526,5950770.2760000015,771421.5024,7533662.7760000015,889473.8742,165641.0,280710.0,4758018.0,100.0,100.0,100.0,1050003.1917605917,3190203.151304182,5745056.560335228
347,10629949.71,3142642.702,2469747.824,2245858.596,1410068.355,2033152.0,4125785.0,13837775.0,100.0,100.0,90.97289484939844,2472959.1813663607,4836683.505387293,12588624.500246346
348,587296.8086,92488065.76,1156485.694,1582814.1102,198852.64008,2596329.0,5117199.0,4886408.0,49.9808960115392,100.0,100.0,1297668.4976074356,13366544.497503698,7408027.382768866
349,10202.145336,84827.8419,5311974.8780000005,1167476.9828,473323.851,2740078.0,6939583.0,1979933.0,41.64485878728757,83.83919630762195,4.47557927334441,1141101.6137615333,5818090.614300361,88613.47097410618
350,1620877.8352,1050342.9034,1318956.1868,1346483.0598,304335.9594,1365969.0,4259657.0,1464730.0,100.0,24.657922067434065,29.478341816680526,2535582.7789085354,1050342.9034,431778.1160914647
351,4160662.886,14131611.37,27306217.62,649126.0964,188060.39788,253498.0,361825.0,537756.0,100.0,100.0,100.0,2043036.279985156,3149160.5210438827,3342768.1078509614
352,22660.24212,757170.8420000002,1139796.2424,9125.458132,136175.38356,2430820.0,86499784.0,678029.0,13.568186283674288,1.3248035096424888,66.80870944546871,329818.1858208113,1145952.174265172,452982.424566017
353,1389245.2568,2484982.434,1392279.6466,6250230.414,7295986.654,2269127.0,5695929.0,9228238.0,100.0,100.0,57.163879955634535,4175413.7436385546,9362091.769421197,5275218.892340249
354,2227116.208,11006164.598,4923336.244,25979346.58,244002.223,1798930.0,11849470.0,3836552.0,100.0,100.0,36.428905259390135,5335901.0,17003005.37969276,1397613.8933072372
355,15358904.826,4293299.056,8026829.34,45549185.8,3600399.23,2672982.0,4465853.0,8450292.0,100.0,97.03369809529201,100.0,3340150.5112699606,4333382.317399541,16224697.741330499
356,1615004.0818,130508.03786,3710195.286,27832213.32,8162647.932,642830.0,2386043.0,233542.0,10.247297385517507,100.0,100.0,65872.70178332219,8488038.92881684,1352904.8182598366
357,2270660.98,1988057.0769999998,3005776.966,1078694.7274,4961022.186000002,49563.0,155633.0,3152059.0,100.0,100.0,100.0,288584.6206040506,355772.5625,7778669.468895951
358,594729.0486,1471157.2488,28978993.48,2770420.916,151027.5608,479549.0,1600605.0,114896.0,100.0,0.0,100.0,735558.103115164,0.0,1044972.081484836
359,6892177.668,399618.227,3419952.75,90616457.0,9277847.994,110662.0,456706.0,209395.0,100.0,100.0,100.0,6177661.0,14909313.69575,682592.40625
360,2966218.5519999987,1970460.9230000002,30446817.24,2233352.038,133613.15485999998,87795.0,229297.0,1848181.0,100.0,100.0,100.0,2400117.6340743853,1826366.296139984,4045701.3106456315
361,0.0,275286.1208,218331.98100000003,20714896.94,37936494.78,276511.0,734938.0,5571479.0,100.0,100.0,0.0,1963231.1796875,6368486.981,0.0
362,3273747.4080000008,369365.068,4080334.72,10649585.104,11881974.112,2083008.0,4655907.0,4578068.0,100.0,100.0,100.0,5280471.169477707,11800543.972467408,9253239.392054886
363,3111395.8860000004,2876226.262,339590.8698,2896798.086,102860.4485,830902.0,2134366.0,4436874.0,100.0,0.0,70.12585631234964,4231070.2845,0.0,3111395.8860000004
364,1345493.4232,2648550.782,834701.9892,141287.5554,491169.939,1764970.0,4472980.0,2826266.0,47.34248521048889,37.92930439790998,9.924828226458537,835580.6612195658,1696570.1998576336,280502.04572280066
365,11895717.424,23743158.2,1226964.8128,54838081.08,65832478.28,120775.0,184903.0,5320073.0,100.0,100.0,0.0,5852332.1875,3390101.9375,0.0
366,405704.8034,8008943.168,863637.087,90350.5798,3527477.994,2194804.0,4762135.0,211624.0,100.0,67.80130397456898,100.0,8835666.338567805,3228789.6270293407,831657.6666028529
367,786368.4562,26247295.56,11424063.537999995,98902.4646,313985.9094,298022.0,497010.0,3384606.0,46.74203298022481,100.0,100.0,139301.5415283256,2090651.0955350879,12532554.66863658
368,6580217.656,9837133.254,2394871.372,65756403.24,1187618.4626,2575288.0,5127500.0,6461750.0,100.0,70.58526629948382,100.0,2965584.0962959877,3619259.5295060333,14255493.906197978
369,22177782.36,34451576.02,7918298.13,41267164.6,33770.64754,1107016.0,1239617.0,4753850.0,100.0,76.10588750648385,100.0,4615363.71004,943421.51953125,12898106.5
370,677526.2456,1542910.8392,64234.1634,1686144.2074,816661.7684,1869006.0,4150387.0,502204.0,0.0,0.0,12.7904523659708,0.0,0.0,64234.1634
371,1303638.489,1566059.5656,9855780.074,180762.38068,647453.8756,72176.0,301158.0,1348294.0,100.0,100.0,100.0,73985.5649151772,3219192.055364823,2158614.75
372,870094.9648,285633.2882,798359.2840000001,6452770.82,26745123.64,1176084.0,2037669.0,5605817.0,100.0,100.0,100.0,2227428.2174879923,5075027.858839085,26979430.955872923
373,53185.22172,1253436.7376,5736139.576,5043532.7239999985,2844736.506,478772.0,1279963.0,3869451.0,28.81081424925924,100.0,30.202833624783892,137938.11159746346,5724925.5,1168683.8477225367
374,6943.017772,117981787.5,3093264.588,202120.0526,602658.0248,740745.0,1211625.0,6219289.0,100.0,78.0922139848739,100.0,1952941.979831006,946184.7876942282,50806401.20264676
375,2179693.372,844818.02,35825.3289,20994748.04,70966.7993,1969187.0,4481990.0,228332.0,95.91517831637188,100.0,100.0,1888749.2224328138,21390710.727074664,775624.8113925256
376,84628173.36,4973429.66,518968.023,139042.33038,286161.7494,2011655.0,4029600.0,6447761.0,44.87274148544405,100.0,3.4189716110184265,902684.7477290096,9017088.299414672,220447.1181363178
377,8315807.46,31710595.34,25508679.32,28127747.7,3657912.516,1608657.0,5067566.0,256823.0,100.0,100.0,100.0,3255010.0,13526069.9375,455898.1640625
378,713689.6602,876770.8562,2220546.548,1429810.2238,671905.8092,305472.0,422427.0,5428020.0,100.0,100.0,11.876884385368756,977747.4807886665,1983714.8767966402,644679.6598146932
379,1952968.9046,28133379.26,903246.8604,1813422.7182,2530308.126,3266961.0,6286359.0,5764862.0,94.19509861685113,100.0,91.13567828163308,3077317.135724066,27002162.647775818,5253846.085700118
380,19737224.256,7542245.33,1022080.3652,92982868.26,2031040.04,246574.0,585193.0,4400498.0,0.0,100.0,100.0,0.0,1735822.28125,12630568.165
381,49663802.28,942097.8688,1695361.2378,305715.401,279689.4648,1417027.0,3063433.0,8013187.0,100.0,5.7505159448566365,11.756843672810831,5196439.7378,176163.203125,942097.8688
382,5811909.208,9596860.787999997,19521610.264,131292.86294000002,332820.1878,2418603.0,21016988.0,603370.0,100.0,74.30685468802689,100.0,11097320.846720627,15617062.732960047,2048673.8802593236
383,1092629.334,241239.0662,2190629.41,42207294.46,92160.55484,1122090.0,7770729.0,317701.0,100.0,100.0,100.0,8402649.052937075,36739398.33709086,681905.4350120643
384,71489.89402,5906229.432,705133.8704,65680386.84,12482552.674,1153128.0,2248548.0,3594351.0,49.51334275869959,100.0,100.0,570952.2190865374,12217181.38222257,16716259.375090893
385,13115.447108,3367247.362,1799875.5404,815066.957,11983713.076,2115059.0,17049734.0,402964.0,89.6653855771538,13.483811293324031,0.0,1896475.8075342933,2298953.958573707,0.0
386,1186025.9726,932379.5854,15503565.82,84319.50184,2213300.392,3145678.0,7195187.0,9727224.0,7.917446714485421,100.0,39.066283919555055,249057.37945929068,15870468.94704961,3800064.9453311004
387,2447934.31,21725913.8,84867.02937999999,67457089.18,985258.9664,89877.0,410711.0,220774.0,83.48339092708082,100.0,100.0,75032.36726353243,1851125.0371164675,912157.0
388,1577857.7808,321260.5226,6132532.76,29151662.14,933348.392,951868.0,2653943.0,4946519.0,100.0,76.49307558602426,100.0,1311713.3855648695,2030082.625,6719937.67783513
389,3656467.272,425711.43299999996,551745.4178,29394548.56,749776.7574,84102.0,236371.0,1917881.0,100.0,100.0,100.0,1519268.75,328380.86607317766,6869774.7421268225
390,28329071.58,1024347.2272,1199263.937,1128759.6248,28761.2604,56624.0,177710.0,863204.0,100.0,100.0,100.0,2618820.0452988213,1047140.6480866537,1333274.6687145247
391,6243346.647999999,25974006.28,12851987.61,4990005.114,28419696.34,1401431.0,3457514.0,6862330.0,69.36599870953333,100.0,48.29208883863061,972116.609375,6196847.03125,3313962.5
392,1698248.4328,10304635.377999997,1160291.1474,1084896.9752,6771611.158,158898.0,906559.0,352191.0,100.0,100.0,100.0,1992937.78125,2583051.359552093,2805623.0107479077
393,503013.5502,7578206.636,2303069.99,519623.6168,1347225.6056,2474174.0,5607311.0,14265554.0,73.78712754193958,99.45991874386804,30.344891565336457,1825621.9249895085,5577026.964315975,4328866.892494517
394,10226030.48,4791785.264,287839.5088,2921613.47,53952360.0,50854.0,244297.0,1462514.0,100.0,100.0,100.0,1827991.03125,962340.1875,3714752.0
395,959168.2394,1031375.0776,2383265.17,1644515.2672,590862.2238,122438.0,447192.0,213721.0,100.0,100.0,100.0,188150.97292383545,2911823.7597846906,292277.6015164736
396,394465.4632,4429271.872,18022614.516,605268.1858,930057.1852,163111.0,520308.0,185449.0,0.0,100.0,100.0,0.0,3157595.227945689,4145389.9174543107
397,5913526.806,10093700.494,217156.7076,348157.445,124898.70966,135155.0,350631.0,1513122.0,100.0,100.0,14.312218743843323,3494017.8091481137,5521444.68907942,216561.33050121696
398,14573879.35,24345021.52,16619563.87,125874873.64,4511330.754,1382854.0,3196802.0,5473528.0,100.0,100.0,96.85596063453042,1689377.625,3370700.5,5301438.125
399,2139344.364,5610898.006,2733753.474,6350614.3560000025,34729514.22,3614916.0,7333497.0,355777.0,75.904249114362,100.0,100.0,2743874.84591493,11030255.071915995,524909.4271690781
400,6992622.91,198880298.2,948744.7270000001,39565.51332,1578683.116,1630998.0,3260225.0,21797040.0,100.0,100.0,24.26663411579587,2165211.451502031,5153493.902381796,5289407.944873672
401,32322430.98,3683507.99,7148125.194,196771849.36,26947098.68,782813.0,1063511.0,4022843.0,100.0,100.0,66.9913261591367,4849688.90625,1356858.03125,2694955.875
402,638533.683,1301943.8802,89507329.5,1621998.2576,1226732.2274,38898.0,173089.0,1318296.0,100.0,100.0,72.80885395087509,638533.683,5258595.9686322715,959836.2092802282
403,1272644.65,167353.25712,328936.6778,2636912.796,18393.430988,2884590.0,6441582.0,9216511.0,7.247165223968628,52.442157942583584,7.0670833466687,209051.00333407667,3378104.6064410345,651338.5140248889
404,129103.24586,2268207.6,18864059.696,3435639.876,13136904.022,1180986.0,2486717.0,14244461.0,78.38161266372046,18.84008003254228,100.0,925675.8721327658,468499.4729828344,23302835.0727444
405,70273.3176,539414.6062,65373613.5,2554503.35,80905156.7,272605.0,403979.0,10060655.0,54.90437665295819,100.0,48.040450508880845,149672.07597479667,465748.8050403319,4833183.9861442465
406,3265253.074,5454725.498,3384602.704,3438413.162,8716084.066,1481194.0,4384575.0,195962.0,100.0,100.0,100.0,7940205.385828798,12596849.45522428,3722023.6629469213
407,2224002.652,6315185.304,1268121.6,58897792.52,8399388.392,197378.0,643632.0,1859062.0,100.0,100.0,9.292871889157006,702340.545502396,2001698.7888726043,172760.25
408,5742645.347999998,14514626.18,7991083.586,2081578.55,10184017.522,1862604.0,12214388.0,1361419.0,0.0,64.558196237247,100.0,0.0,7885388.57421875,7634693.625
409,7480.751478,2784054.458,714987.0809999999,2276626.55,57004.44914,182607.0,495084.0,3419070.0,100.0,100.0,100.0,567269.734610937,561755.1345487587,4703647.668980304
410,2399233.394,2455683.656,1545893.6186,6080.324924000001,2131603.692,825603.0,1475912.0,1459927.0,100.0,100.0,100.0,2323240.6248752763,2721946.01526553,3493308.0453831935
411,0.7449297979999999,1861526.4876,5293460.536,157885936.6,132028.1993,1842523.0,4336129.0,9292607.0,100.0,1.4107613416953773,0.583835757898387,9563552.325064788,61172.43165804234,54253.56250696856
412,3478327.754,3051659.418,22937644.8,7998386.5660000015,1755501.1506,2253144.0,4457571.0,6591612.0,100.0,34.00988070400573,100.0,4398274.317730235,1516014.5793963554,25308844.22547341
413,6644565.584,3119188.08,7707346.54,1234423.0728,8434658.724,1975598.0,5076227.0,6489360.0,100.0,4.7941083188409195,100.0,6644565.584,243359.8208902488,9425721.97590975
414,6720166.746,5333009.926,1158499.3076,200447.151,2282602.56,1023376.0,23093178.0,560877.0,100.0,23.09344311986856,54.098773205367905,9857841.03740893,5333009.926,303427.57619107136
415,2182082.512,3522777.1980000013,21831958.02,843367.8964,1235824.8526,1626497.0,3270994.0,5062729.0,56.06525837411869,6.339660082002921,67.51116570924495,911899.7454972893,207369.90090271062,3417907.3646
416,676743.7624,1871679.6868,943268.5806,12039063.374000002,87520.17246,319848.0,451110.0,5273082.0,3.897711467214723,100.0,49.75224867518357,12466.752173656947,1467167.125,2623476.869486343
417,17819.698712,1270024.7336,686331.3044,189744151.88,2643503.458,1751644.0,4408358.0,583695.0,100.0,43.31588659785118,100.0,3441542.7964565526,1909519.3521073004,3763095.0854981467
418,3419492.088,15804552.398,459048.2382,10423.296386,55096271.08,2016568.0,5924538.0,1421480.0,100.0,100.0,100.0,7173673.0651477575,7951173.245862875,4109621.4713753685
419,12946870.172,1048666.1558,12252458.714000005,3010852.148,531385.7446,62651.0,1897220.0,482062.0,100.0,100.0,100.0,1026615.848330563,3671225.494006641,3774822.7895877957
420,1080.8307558,1790582.3972,3532182.97,43056.79794,3110098.45,2160489.0,4967380.0,4814871.0,22.154397135780453,46.4851852891511,100.0,478643.31313485175,2309095.7970162337,5689262.335744714
421,29549460.24,2380007.696,278649.191,122750894.6,6686255.726,1960561.0,3696100.0,10248680.0,0.0,100.0,100.0,0.0,4693926.22225,19333851.0
422,4736621.954,8573326.428,98382.5345,1549695.4398,1240739.4388,192907.0,402995.0,6914062.0,100.0,100.0,22.413675778435312,1883744.5607551555,5377990.991544845,1549695.4398
423,0.0,74574.60682,10729355.716,1348463.7884,480509.0678,135102.0,460593.0,445098.0,74.54976236729733,100.0,100.0,100718.21995346605,1283999.625,1802829.243066534
424,332722.7296,16900006.498,4818368.7760000015,77846662.34,251851.1388,190206.0,1648419.0,2150840.0,100.0,79.54245477029808,100.0,2294705.70703125,1311192.9375,3855747.9513
425,2834968.7139999988,8070028.0660000015,10592708.986,5972122.3,33029757.54,2696598.0,6622769.0,11164186.0,100.0,45.961536432733055,100.0,9163934.952830661,3043926.3867907505,20374675.440378588
426,1379413.9444,1092198.7978,3466228.1539999987,8962481.19,5289762.838,69311.0,253112.0,1177154.0,100.0,100.0,75.43237492090674,6516796.234152561,1558105.6519198166,887955.2186764505
427,2048012.432,132713.46542,203907681.2,31124599.48,10149729.0,950052.0,3119398.0,248921.0,100.0,100.0,100.0,6719939.71875,11100881.607681258,9694365.045238743
428,35320.4451,3342233.022,584171.1326,11575022.192,7061.868586,1760763.0,4729804.0,268888.0,100.0,100.0,100.0,2261488.2142520887,12435269.474774957,847050.9712589545
429,231074536.0,335890068.6,14182682.28,3061918.526,753299.7184,2534167.0,4990985.0,5627298.0,100.0,40.585339116426915,6.813112727458187,7060902.6875,2025608.1875,383394.15625
430,1728469.8104,38816.21614,3482056.364,589862.4572,3466228.1539999987,100453.0,225343.0,987811.0,100.0,100.0,100.0,122027.3125,253347.796875,5233514.180539999
431,1811310.9302,837764.3414,2247251.088,1817348.9638,6943017.772000001,1564072.0,2372145.0,2986019.0,100.0,100.0,100.0,2005904.0985908879,3579693.955863947,8071095.040945166
432,156090.49795999998,6148866.21,9569391.496,6553173.75,3689804.308,255453.0,390083.0,4744110.0,100.0,100.0,100.0,2002181.0,997157.6267939771,16460716.617166024
433,2333285.848,2119860.27,6123697.5660000015,1824612.2984,212642.363,734178.0,2628138.0,162170.0,9.786173056254999,100.0,100.0,71847.92962095182,7691256.772630989,397847.5251480618
434,1890234.5088,5218001.494,12384522.604,4494175.32,1895513.912,2354056.0,4755734.0,16425760.0,100.0,44.372940118181546,11.539885594334752,2514658.53125,2110259.0,1895513.912
435,2168113.774,5216170.044,2069030.998,762240.0342,77894.7737,1285638.0,2483279.0,10332929.0,64.05603788827052,33.831672071482906,33.03628629998325,823528.7643860034,840134.8079,3413616.007613997
436,34132.39686,289168.6784,71025954.74,610219.0318,16642042.988,3150131.0,8625444.0,3461350.0,87.22898369968043,15.440849523350593,4.786597622041916,2747827.25650858,1331841.8287608724,165680.89679054785
437,1984529.5006,138216037.1,1503151.2319999996,31883735.92,41010797.46,98485.0,3117213.0,161225.0,100.0,29.333239238864973,100.0,2004267.5625,914379.546875,1949353.59375
438,18977903.758,22852553.28,1655851.5,17721573.346,1969823.0268,1888567.0,12309807.0,6381680.0,100.0,52.46692137309383,21.71053577965241,11533351.166387478,6458576.759869601,1385496.9197429218
439,4201747.754,1377151.7864,206243772.4,4726897.79,448264.4658,3325881.0,6726122.0,14212475.0,100.0,18.450919853012415,27.821080584234373,3620259.75,1241031.3794358356,3954064.122764164
440,674087.8259999999,1420813.9612,26383756.82,79760.28952,341570.4094,1548275.0,2873442.0,9210843.0,80.09045233755877,13.391677088085904,100.0,1240020.450929338,384802.0739534374,25854352.820037227
441,753467.753,4775076.448,4673936.3780000005,13081.61536,234384.034,120994.0,483253.0,190149.0,49.89029204232747,100.0,100.0,60364.25995369369,2218172.1996877138,1226553.7209685924
442,3554352.4039999987,2407973.32,4906908.84,284402.7434,479140.8056,79339.0,319826.0,739569.0,28.256803259564727,100.0,100.0,22418.66513810606,1684485.9521621508,2040489.7510997432
443,708031.8978,279863.095,1030546.6086,7513402.626,975644.798,117.0,2668.0,214.0,0.0,0.0,100.0,0.0,0.0,1080003.24155
444,1933375.1026,4465496.222,16705622.836,1061285.3492,1558135.9294,100453.0,225343.0,987811.0,100.0,100.0,66.68654298672683,3123559.891007384,1134290.875,658737.0071426162
445,4860.757172,2906293.972,16207993.318,0.0,800631.9844,6801950.0,11316558.0,13814177.0,3.178767591030308,100.0,11.671969994137976,216218.18215808604,18091175.255036805,1612386.5943771098
446,1063609.7936,10418455.096,4508560.802,10914038.142,2678.96969,883673.0,10055042.0,122260.0,100.0,10.390961415545236,100.0,4365266.585888733,1044815.534536868,386325.34598939854
447,4578150.4580000015,2915396.39,4110465.662,1043020.3082,2119525.38,619652.0,2187901.0,245259.0,100.0,100.0,100.0,2685272.4873309783,2546837.555137519,706016.949325253
448,2552986.648,1396078.843,29350111.88,4429271.872,11691.723216,193212.0,412438.0,4652817.0,100.0,100.0,100.0,2896691.5743095465,1396078.843,23618885.32369045
449,1119981.8046,1647344.4592,1205459.8922,2732166.618,507132.3716,1260079.0,2477181.0,10413161.0,100.0,78.44134625840955,29.56624677835176,2190170.1412553852,1943134.1256575324,3078780.878687082
450,2495795.878,14581145.904,1167927.08,16826603.746,1468795.8412,2245474.0,5005097.0,10638984.0,100.0,100.0,22.108913415561215,4051838.0242166193,30136266.66412797,2352163.760855411
451,4058091.566,1083611.8062,13913285.935999995,30393419.14,11227548.334,96431.0,1550119.0,2617222.0,100.0,77.23643483559268,90.36570217212598,3943940.8125,1197256.651309141,2365071.037703359
