,G1,G2,G3,G4,G5,D1,D2,D3,D1A1,D1A2,D1A3,D1A4,D1A5,D2A1,D2A2,D2A3,D2A4,D2A5,D3A1,D3A2,D3A3,D3A4,D3A5,R1,R2,R3,S1,S2,S3,A1,A2,A3
0,5487532.155,21161516.01,900688.7196,31991922.91,126980.6928,238979.0,1487822.0,351509.0,205536.265625,55340.45703125,0.0,396009.5625,0.0,0.0,0.0,345289.46875,0.0,0.0,0.0,0.0,268547.6875,61115.0,130914.7109375,82.51280300125742,23.207713607541763,96.89713781332767,100.0,23.207713607541763,100.0,656886.28515625,345289.46875,456643.3803
1,3397077.4480000013,38771823.57,5409227.905,9446.418907,123273.4648,2480575.0,6315270.0,2603519.0,115524.9140625,0.0,0.0,316345.3125,261485.1875,0.0,818333.0,0.0,5778472.0,291028.96875,3860330.5,1538010.625,957530.6875,91802.0,0.0,6.350605657821896,13.219266326203329,85.234773349071,6.350605657821896,14.125900514052779,100.0,157531.5362965155,892088.7573938209,5794051.350516665
2,427507.7276,1059930.135,2357166.674,6341184.649,125804.2018,269816.0,447164.0,7088378.0,0.0,1053768.875,0.0,0.0,0.0,0.0,13431152.0,0.0,0.0,0.0,0.0,319138.9375,0.0,18337996.0,579617.0,-1.0927158767200922,-100.0,74.41760203631222,27.962376297205843,100.0,91.55604179996477,75446.96523006892,961633.6959504243,6489838.3246195065
3,301473.8357,9856759.127,104302388.4,113678.7854,163503.1516,145941.0,269896.0,3965737.0,450359.90625,0.0,6709584.0,0.0,609381.5625,0.0,0.0,797325.875,0.0,0.0,200084.40625,0.0,0.0,132742.171875,104028.5234375,-100.0,80.45803290897234,5.806172670956641,100.0,100.0,5.806172670956641,7057982.234803984,797325.875,230257.53789601577
4,513102.2118,2667434.3109999998,22822513.04,82206.14327999999,11072878.72,101912.0,345408.0,583015.0,97630.75,0.0,0.0,175299.734375,0.0,40637.39453125,120150.7578125,0.0,285840.03125,0.0,0.0,0.0,896136.6875,108690.125,0.0,83.21900420215479,55.558256483099846,92.76499210998001,100.0,58.48870926918905,100.0,122920.2536186523,202024.6809125205,911816.7985925772
5,110495.9169,255831.5046,269707.3031,60212407.54,25909688.36,2062047.0,4974026.0,5080103.0,0.0,0.0,0.0,109618.84375,1188128.75,819507.0,1435409.75,2933157.5,14095403.0,2824908.0,374563.09375,0.0,0.0,0.0,690655.6875,62.93491825113588,65.55233275821236,14.277598539917461,62.93491825113588,100.0,14.277598539917461,1297747.59375,17521684.700345695,725316.7117543032
6,3802.822472,19293166.73,1784986.741,30856317.84,5731.6135049999975,1932349.0,2881658.0,7774177.0,0.0,644298.75,557644.375,0.0,156404.34375,17494840.0,512293.78125,1955325.25,12381937.0,1424287.375,0.0,9060375.0,6961946.0,0.0,1730022.25,38.79343641934666,-7.1849102365721365,87.16498704621723,38.79343641934666,100.0,100.0,749624.580714881,13268864.623574622,10374936.503937498
7,3060490.376,11043296.34,973949.9132,10424179.79,35622.73222,1819676.0,22625278.0,1460898.0,180965.15625,0.0,66729.25,174051.1875,522271.375,1313906.25,0.0,64658.9765625,0.0,41553.68359375,2887222.25,0.0,0.0,0.0,0.0,21.991021870534514,4.353216463499817,90.236660944159,21.991021870534514,4.353216463499817,100.0,400165.34713286767,984927.3268086021,2016459.8483410303
8,353532.5041,846671.0748,805966.5124,31239802.98,1494871.595,439693.0,621529.0,5216098.0,2855270.5,0.0,3148783.5,0.0,62967.546875,773611.1875,0.0,0.0,0.0,0.0,2171923.75,0.0,1074094.75,1520278.75,0.0,-27.983127929600883,5.138913449157375,35.61371377303536,100.0,7.58581757591574,35.61371377303536,837951.045412565,47148.056121413334,1857646.2118410217
9,2725162.249,4289639.374,538387.3547,2254557.351,22039752.18,630465.0,1478767.0,627917.0,0.0,6829.46728515625,0.0,0.0,0.0,237025.6875,0.0,108245.8359375,0.0,0.0,0.0,283194.5,612459.3125,201656.140625,199181.515625,1.0832428897966184,21.49685665646181,89.35250250033046,1.0832428897966184,21.49685665646181,100.0,6829.46728515625,317888.4222730606,1141556.7761769395
