,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,228254,186429,149784,124253,110747,109974,124663,152136,179327,208018,225832,253921,264604,270021,267339,261379,259204,246252,253702,277550,284635,302060,298134,274773,0.93
1,b,177,186,328,336,467,761,1517,2933,5113,6993,7551,8077,7762,7715,7958,6747,6933,6174,6852,7932,7057,4391,1405,454,0.91
2,c,177235,101447,86675,59530,61366,63082,113829,173992,299867,453853,503807,522478,555288,665153,772811,816423,783192,747264,1042716,1044331,965773,1019839,652428,242831,0.945
3,d,4467784,1602581,517068,407952,540324,2533631,13178454,46948134,92348230,161808343,156414513,155565759,179917580,194705912,185744865,151268878,109598012,97343634,113703712,172350195,223642467,190879463,82437085,18553731,0.915
4,e,36896913468,38859842289,43326710484,42795985260,34527861177,28074139077,21315910655,18289501319,16725518897,16942137039,18204941638,21167045518,25868551161,36139676381,48591391432,59131080677,63016025699,61240207169,60869422095,59137085539,60710814733,63198229423,57817363576,42633913993,0.95
5,f,7816459,2795220,1479328,901721,803178,1313619,3591285,10781725,29867264,53947280,68235939,64227394,85589367,94038267,90184952,84834663,74390958,65123047,70480145,103841140,135067732,142903397,87973279,27130667,0.985
6,g,3,57,30,25,3,2,3,4,14,27,26,26,13,13,15,16,20,20,10,22,5,9,6,5,1.0
7,h,9328,5789,5681,7606,12814,32404,78279,151179,223348,297363,336722,424162,451278,472951,510384,526758,540341,439481,382133,317044,333636,244480,101083,30777,0.955
8,i,4005008,2758325,2047069,1447140,1320333,1826731,2453802,7409719,13913146,19220613,26954270,30609935,40701102,64581867,65215242,49569897,31886427,19535203,13284893,13825291,32356482,41127724,29461341,11231977,0.97
9,j,37095844,67770173,99815085,128510267,178379620,158149745,167087020,181054724,189669647,157091853,115529897,120363526,162482348,229574448,482981734,222948952,86508694,28248581,8553079,3149382,1512382,1738997,6456121,16905876,0.955
10,k,12096,29069,52065,64673,52339,85244,91013,86435,104799,101764,69753,69750,70157,97667,95170,86856,54204,28804,10584,4336,2093,1912,2330,4373,0.96
11,l,21,26,30,17,39,46,88,143,356,451,408,515,355,332,307,181,194,251,244,349,370,276,104,41,0.91
12,m,297,828,1425,1507,1661,1472,1417,1869,3261,3683,4265,3349,3250,5409,7938,9657,8260,4643,1945,778,477,582,365,458,1.0
13,n,34713,11893,5772,2964,3691,7965,32114,120782,325193,540801,765520,762017,860939,966245,987559,983077,777660,739576,999463,1605719,2140290,1870224,686240,171838,0.9
14,o,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.915
15,p,19093059,15332056,9958596,5363632,2033705,685946,617987,1030237,1805499,3264057,4290224,6770467,11017126,15911720,20043545,19097572,15469378,20977187,29475568,35725143,43439337,38731266,28323665,19805008,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,2901411,1441144,1186007,1415898,2811754,6836451,17284189,35063587,53106061,67942231,79288025,84809262,93648976,101291766,92948659,79106676,67826764,71592030,83447426,96185679,97209303,66882436,28975533,9250215,0.905
18,s,25995,13179,8879,5657,5829,11504,38946,111143,250253,313372,372010,403955,491474,485738,503469,451216,418875,427090,424429,972439,898556,777452,307244,82044,0.9
19,t,14971,24314,54752,161004,171164,143778,112458,225229,278962,244168,249431,324451,423736,527010,648924,489908,246685,108068,52523,32008,20920,21009,15991,14976,0.96
20,u,78,50,61,48,103,369,907,2708,5371,6179,7394,6942,7935,7545,7377,5754,4585,4449,4611,6272,7516,4543,1298,286,0.975
21,v,428,2138,10805,18618,23255,16872,13834,15849,26654,37907,31183,13571,8216,14430,35922,45221,25331,9024,2180,564,193,118,67,117,0.95
22,w,3176,3518,2780,4016,3979,3204,3817,4463,6418,13148,7149,7103,6467,8167,6960,5702,6243,5632,4834,4860,4449,5076,3703,2218,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,501301,1416994,3535621,5869644,7355540,5926831,7279133,8791864,9477368,9576869,7854629,4847461,5495435,8051853,12459717,14297155,12670265,6672398,2946396,1291907,602788,354435,239767,225775,0.975
