,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,230060,207873,189171,173344,154458,148397,146029,172346,187088,211067,218323,237666,235772,239394,231539,228565,218596,209627,237701,225662,232159,258799,274609,268787,0.93
1,b,141,89,72,111,259,356,1065,2663,3540,5031,4318,5460,4975,5699,5590,4925,4111,4245,4898,5068,4701,2856,1390,406,0.91
2,c,372001,291261,280527,206544,124412,98630,198483,365514,488731,675547,861447,774119,930690,1000314,848834,885283,760043,774134,813453,867816,927357,757963,529647,209528,0.945
3,d,5033508,1798264,640368,426190,660778,3012033,14785554,53056502,107862678,160042007,184760536,184046075,211270830,236560356,227680670,190593450,141276293,106217554,118944084,181901355,264497904,240878445,93552771,19491078,0.915
4,e,39791739066,43743233249,47636337774,49883066098,41770579333,28932390106,21706485029,19096681646,17036190167,17057967304,17193349650,18689948733,24185802386,33172911008,45287570306,55729538344,61981246280,63051190500,65067643643,65674023480,65780016160,65366521473,58824986656,44813081403,0.95
5,f,11741659,4998806,2854715,1337329,1051209,1516454,3862947,10859916,28159500,45027040,63443890,54018323,74903541,87288813,93627813,92348947,77463214,65774098,61821138,88497985,143547668,125669194,70928016,23084469,0.985
6,g,1,1,1,2,2,5,2,3,4,6,5,9,6,6,7,6,8,7,5,4,2,2,10,3,1.0
7,h,7417,3871,3758,7018,15045,38862,97006,194507,283552,376685,490900,540661,473319,483055,441731,438807,443734,416043,382969,359086,332717,266233,116667,36618,0.955
8,i,3128658,989718,442001,316710,302919,603828,1823285,5074506,11641885,19047539,27087366,27496554,26856366,34676347,41581106,40471837,35146161,25598184,18428169,20490266,36365979,41274432,27205345,9940376,0.97
9,j,33202543,64517500,96883636,129792286,201975368,162957933,169441367,180950589,194546532,168293266,135068194,159619346,275794206,377364203,419251512,239471517,86884489,27460369,8063735,2872670,1424821,2000182,6654631,21689820,0.955
10,k,11738,24230,37360,47748,39214,58100,71899,83251,82609,86077,60441,73173,83672,96424,98694,93146,44142,22665,10675,4770,3118,2164,4749,6515,0.96
11,l,10,8,10,9,23,14,49,202,193,283,330,365,344,392,338,216,229,259,304,367,299,226,121,31,0.91
12,m,153,151,227,568,707,675,835,904,849,1041,1043,1328,1154,1561,2392,5090,3720,1946,1436,679,244,362,2900,178,1.0
13,n,46355,15078,8277,5319,7028,14226,43759,158470,467551,647084,956333,874209,1035750,1096062,1113215,903630,697859,669232,884620,1252168,1748083,1642686,804922,221057,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915
15,p,16986668,13168864,9765848,5357640,2198145,1019626,925473,1455776,2466367,3957567,5995931,8576323,13722767,19917785,26113458,26329314,21741780,27880232,37025151,46242651,49166639,48282669,36196970,25224619,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,4968376,1822107,1370371,1776366,3644767,8459794,19741121,42230165,60304905,78438043,93102641,101045885,104611248,107498149,109356914,95169814,95590995,97669772,104355939,119549764,122308776,86074117,35445842,12340210,0.905
18,s,42383,17488,11106,9575,13876,22289,57954,132151,250929,380518,431583,622108,545994,866062,674656,517080,510619,444484,483433,820806,809935,722767,399185,126710,0.9
19,t,8927,15792,34449,109690,136183,115850,100405,208204,218615,185720,178200,234621,322929,408913,482801,358825,183737,80327,30925,16709,12455,11902,13728,13016,0.96
20,u,180,75,49,52,2866,8309,1459,7544,11833,13740,11304,9799,10499,10708,10043,7579,5644,5824,6843,8179,8975,5888,2167,1367,0.975
21,v,415,2164,9525,42504,23285,17033,13648,16016,24011,23244,18722,9701,8757,14325,28065,36942,23877,8534,2160,515,163,77,65,114,0.95
22,w,898,999,900,983,927,1092,1154,1497,1735,3940,2498,3156,2864,2985,2411,2434,2132,2070,2011,1845,1448,1634,1480,1309,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,397888,1071140,2843960,4877522,6061804,4652964,5810757,7335718,7662390,7687305,6829407,4588814,5416027,8416347,12861346,13828778,11162783,5464161,2067402,828435,379588,218192,151339,184336,0.975
