,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,196887,140381,107671,101991,99516,108348,137687,169728,195010,219795,236229,363288,360475,293411,282659,278051,274631,322468,310144,326061,338813,343882,318128,264595,0.93
1,b,151,117,161,290,498,1328,4062,7173,9051,9822,9052,8581,9583,10232,11131,9793,7949,9467,10397,11021,8651,4597,1695,532,0.91
2,c,705499,657947,613473,565741,559744,689028,993408,1337243,1802782,2178864,2191005,2263848,2382718,2718833,2881045,2461886,2250369,2668971,2950761,3153059,3258597,2410429,1741701,1090430,0.945
3,d,3290087,936446,394613,286584,431924,2842024,15537226,63821811,110730925,159900606,171725837,172686470,188709003,223374642,205121200,176149375,156164575,144045577,198339019,247759032,265732005,179148476,66243321,15519536,0.915
4,e,47244165774,49280062988,57574007515,56525291282,44703141320,33893947377,25327527503,22885068185,21887915907,21910966102,21925338599,24513478118,31865190925,46725145825,68871174634,83023539242,89805972283,91060063174,90092509012,89616767185,85023286421,83548107295,69331972697,52681687045,0.95
5,f,6286904,2538754,1466099,959846,913256,1990186,7485256,23143476,54749259,73177742,103150627,83594755,101180870,127063042,129334762,129013545,126295047,117737813,117537950,137278777,175626987,149293198,71451466,22722606,0.985
6,g,1,1,1,2,1,1,1,2,3,4,4,8,10,7,10,16,8,15,9,3,3,3,6,3,1.0
7,h,4942,2531,3047,5321,12997,41564,107095,259498,377958,413979,442235,439719,498318,522689,546563,551509,587606,648989,692236,671234,518398,268987,91196,23137,0.955
8,i,3559821,2116819,1957075,1675250,1856530,2656198,4892119,11967865,22224253,28709223,34969416,39519610,47906100,76489224,93137423,77078733,63759630,49181827,34192716,34743272,56619155,63310167,42704245,12934774,0.97
9,j,32950089,54105488,78829447,99369156,150519763,114472761,119100726,128863767,141238938,126661731,103326299,128287901,179617494,273287119,269979883,167243276,67252551,19989094,5759703,2053581,1158099,1528283,5361939,16425250,0.955
10,k,10112,23034,42198,66537,78441,165196,149016,169417,128431,125319,114395,177872,156485,145975,166013,158434,116939,78289,33803,13247,5460,3210,3550,5443,0.96
11,l,22,6,8,9,18,81,503,909,1164,993,932,1353,1307,1155,1145,1264,1212,1495,1778,1558,1079,389,131,39,0.91
12,m,305,673,1629,1918,2259,2752,1944,3283,5176,5271,3730,3010,3233,5519,6749,6711,3833,2375,1490,981,937,575,480,418,1.0
13,n,19257,5700,2955,2062,1562,4132,23337,162491,590466,729279,1178827,1334870,1308754,1031410,882738,878571,864230,867130,1256044,1277240,1417348,1228633,635298,134702,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915
15,p,21116877,15937927,10209989,4962146,2161953,1274825,1506541,2985091,4214292,6058101,7904508,11453348,18476683,25427286,32434928,32842917,28808939,36579960,50471977,56856962,76481795,46100400,27087604,18854123,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,2538215,1483854,1521856,2617556,6536535,17307480,40965204,73859563,96656768,110421123,116884348,122592790,136085883,145472681,151757770,142918023,140513858,172211409,186422202,200327779,163323551,84381075,26666361,7577876,0.905
18,s,17742,7024,4740,4420,4751,21727,67860,326734,598311,782923,712033,776725,935892,871469,741960,670844,643076,677156,788323,1064222,1230536,764721,276438,72866,0.9
19,t,61596,33681,36106,58489,88809,171126,319035,770162,1162904,1439253,1187246,1254503,1315114,1445996,1773499,2219465,1865475,1746798,2279659,2690634,3123069,1569737,685905,169942,0.96
20,u,146,40,31,45,272,1655,15248,48508,63630,50940,52177,43347,41177,32587,35877,48732,79371,48822,76522,79228,54041,17072,3782,679,0.975
21,v,836,4369,15062,27264,30707,21960,17484,19151,27941,26583,19789,13145,17330,48620,105090,84852,41010,13137,2624,660,164,98,120,321,0.95
22,w,1352,1431,1373,1615,1517,1556,1290,1509,1901,2559,2346,2397,2001,2658,2428,2009,2774,3190,2282,2256,3421,3313,2953,1310,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,357135,1131547,3222867,5006324,6134094,4127106,5594420,6836703,6865688,7429440,6378241,4887596,6662082,10184373,13947782,14567544,11350962,5636628,2180221,825352,344125,204050,145361,182577,0.975
