,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,237243,192338,154460,133366,116580,110799,121155,142717,164309,194191,206629,236605,254824,260905,261013,262066,248254,246736,250578,262014,268555,287948,295486,269995,0.93
1,b,256,119,148,222,328,644,1336,1916,2785,3720,4520,5882,5093,5350,5754,6509,6778,5791,6027,5948,7854,4093,1618,714,0.91
2,c,581938,468387,366358,82467,57997,83957,125247,225541,371829,493909,546962,572452,835675,840525,728150,728036,714954,781561,913339,1047748,1215778,1543334,1558697,933452,0.945
3,d,9668622,2521262,834555,363371,271388,623579,2306154,10105650,31615255,69326969,101850904,112375014,124397247,110501297,126039517,129711124,139097759,145065917,161683086,282889548,383916122,319045884,121166580,27489363,0.915
4,e,33076200973,30618373331,32479190812,36492549524,37243096879,32697240768,25827178914,20741440623,18055809001,17283995472,16793267044,16554316546,18996688108,23940832633,35267386294,46152197435,54271236297,60315711378,61985560290,61405223291,63277594193,65477370155,62718171897,51247919167,0.95
5,f,10537807,4087152,2348828,1054731,853238,1055395,2255480,6364885,15444993,26539877,38325399,44292649,54304502,59940341,68416707,62458038,67261981,72646801,72389609,97715173,148910883,133730960,87075982,29810133,0.985
6,g,3,2,1,2,2,4,5,5,4,6,5,11,20,10,8,8,8,9,5,5,4,4,7,5,1.0
7,h,17324,6780,5708,7917,15414,41250,92518,170742,240703,337091,445957,439263,567663,465825,509746,523401,522427,432561,406419,376273,348941,248040,105360,32447,0.955
8,i,3671362,1381015,672115,479107,436527,555679,1160306,2930883,7088896,12736744,19745543,19994586,23714751,30380637,38879269,36801282,34706205,30590025,20805449,21538104,36063998,39396387,29696929,11365678,0.97
9,j,42675208,74975265,116021453,156801144,150910048,167846585,196911634,210854761,229404454,232151343,221251925,241094494,352903703,441739890,466267367,283112637,114143011,38148579,11604571,4170365,2103513,2563008,7510459,21406973,0.955
10,k,67714,17270,23282,33149,37748,51925,54890,59455,71066,72378,81150,86871,103095,124712,144282,103909,52791,24846,12422,6670,4156,3370,3520,5907,0.96
11,l,69,39,57,43,33,46,101,165,234,360,311,472,430,405,468,415,465,437,444,582,523,327,163,114,0.91
12,m,646,657,1130,1471,1750,2029,2738,2472,2097,2338,2233,2609,2975,3358,4726,6896,5219,2801,1416,545,376,498,262,278,1.0
13,n,58978,13253,5849,2808,2053,3075,10742,51985,159820,316445,425084,466743,863848,743111,534699,468313,493794,541401,684508,1073171,1479510,1381929,780400,203874,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915
15,p,7888577,5957076,4466904,4020270,2052689,1263124,704811,804042,1276063,2061002,2883603,4523314,6576174,8649893,12251841,15012773,16817508,21496843,24019943,29233661,35399860,36027911,29475568,18381757,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,4854650,2047012,1127494,1123337,1766375,3928273,9146968,19369098,34943345,57394719,66243465,80327218,88125886,87684347,88712951,95975347,107203714,106802162,121018432,134178785,140300111,93522404,40266825,12254452,0.905
18,s,47368,16082,9327,6564,7146,12661,31470,82995,213938,302101,346573,427941,475229,464498,472935,480925,490540,497078,522888,610015,845692,1987855,478447,146097,0.9
19,t,10787,16467,31876,56614,85604,100969,114991,139717,155651,173465,183105,193684,200937,293720,355301,324459,204714,102452,57345,36634,26641,20777,15243,12367,0.96
20,u,139,60,39,46,87,212,498,1196,5445,4794,4514,7484,6439,6281,7075,6497,6270,6710,7569,9235,11213,8034,3025,1004,0.975
21,v,473,1467,5146,9263,11975,10584,12342,12004,13745,12888,10872,8039,7617,13339,26877,32444,24323,9237,2405,598,185,88,76,137,0.95
22,w,1473,1024,1079,1017,1211,1431,1538,1994,2117,3273,3172,2347,1853,1866,2085,3092,2146,3219,3211,2086,2046,1787,1551,1320,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,332523,658836,1539682,2986692,4118198,4391623,5559523,6074879,6258828,5928296,5333370,4907455,5879669,9345904,13958306,15358111,12887125,6566449,2640933,989282,419337,224875,156704,195052,0.975
