,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,284376,222300,184837,171823,161248,168819,185691,212723,233229,258822,272648,309125,311884,333696,346230,342356,354152,379807,418718,446595,463428,461361,414855,350874,0.93
1,b,904,457,342,750,255,287,698,1035,2247,3774,5274,6055,7527,11849,12285,11530,11516,10852,12535,11819,12886,10805,6595,2162,0.91
2,c,581455,354431,225691,199182,154272,150196,169969,294651,517990,952609,1332606,1363661,1463407,1327768,1694801,2060534,3031817,2986219,4224553,3573295,3053238,2772774,2129295,969953,0.945
3,d,68192297,18566706,5127247,1838936,835956,1003344,2316459,9287218,34548151,87892446,161731775,233439009,260121599,312909622,353861302,322591962,296020382,235093448,217155290,265835714,356238630,453104851,377639118,193380503,0.915
4,e,88845661224,77264368972,78265938200,84601901842,78698920598,68439381020,57108102360,42976104318,33983389733,29765566774,30058928363,32418925695,35009908588,43083529628,58130037729,72602687165,89217224521,95157582087,97198862024,96936623241,96057492687,100717264131,100434667550,84204660383,0.95
5,f,46651148,13895089,5209848,2961982,1673271,2076741,2836606,6899873,18131000,45828007,67775276,102621728,84452311,112870494,175082297,150263501,165772434,165042370,172729997,180647392,222892837,270882300,222762581,110239513,0.985
6,g,14,10,6,593,23,13,15,4,13,32,10,14,23,29,77,34,45,47,36,15,5,6,21,34,1.0
7,h,46493,17770,9289,9208,8814,15314,37317,81877,164958,268903,372055,441406,484190,722690,916596,1070984,1040336,1122551,984049,1011861,955269,651366,364918,153343,0.955
8,i,39957119,11265138,4501707,2168163,1407531,1194460,1083835,2255963,5492594,13598800,26755640,45735167,47746370,52728706,74434722,80290642,74882344,73318256,63229522,41932691,49159222,75836544,78715160,70272751,0.97
9,j,23560210,60605550,114639737,139069501,130335657,170261664,179837357,176170049,192187882,220252890,189462963,234712067,403325524,404225005,413859295,385347850,199722928,78736429,26408037,9693127,3382569,3073090,4772276,11722637,0.955
10,k,15200,30748,40261,58091,48402,72303,78023,93256,100242,101260,74555,84984,101672,136090,147816,154080,79272,44236,22992,11556,9672,4475,6448,8014,0.96
11,l,72,29,16,25,12,9,16,49,135,213,300,390,411,482,501,471,395,494,942,787,698,852,365,215,0.91
12,m,1174,1080,1605,1478,2049,2246,2216,3010,3009,2393,1794,2101,2019,3576,6681,8528,4928,3960,3666,2105,1206,467,1132,1009,1.0
13,n,421370,87268,30114,20254,6282,7913,10701,32950,121449,485359,745662,1127580,1189795,1641294,1746365,1558036,1468115,1187551,1128873,1769132,3122694,3061202,2426899,1184180,0.9
14,o,2,1,2,2,1,2,1,2,1,1,4,1,1,0,15,3,2,2,1,1,1,0,0,0,0.915
15,p,25012377,15584083,9234916,5179826,1831401,808761,463704,670205,1450644,2853674,5356727,9217783,14311060,20189273,26130294,29637915,36712065,47249818,54238110,59126780,60164586,58317449,53111638,36355677,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,21622825,7811346,3447879,2457043,2403859,3793098,7682591,17567315,36521220,68482320,96639957,123957514,149133533,164835794,179752128,191626651,219313647,261357478,292624218,289892251,287464573,232395299,144031115,61842673,0.905
18,s,262864,90348,33620,24513,10987,15648,19793,44182,111816,232980,397993,544922,528149,673597,723107,909134,936261,842026,1016749,1161014,1387891,1381907,1242633,781665,0.9
19,t,156017,81535,62910,72446,82531,141198,317959,689808,972930,1302456,1218098,1467934,1700281,2026041,2667351,2601411,2462494,3067568,3866598,3904386,3367332,2013259,1023959,420720,0.96
20,u,1067,337,116,251,138,250,278,1053,2815,4667,8389,10654,12191,12106,13471,13122,12015,16346,16225,16138,16583,14867,8839,3124,0.975
21,v,335,1500,6965,14407,17937,12403,11036,15126,19041,18617,14620,9536,10253,24186,53898,63002,30450,13141,3838,860,363,180,224,371,0.95
22,w,1318,1725,1541,1555,1317,1244,1372,1628,1403,2250,4645,4536,3390,4014,3767,2763,2986,2272,2268,3319,2849,5121,4347,3102,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,291331,792478,2442998,4165322,5237789,4492147,5805372,6791240,7059157,7190373,6219912,4840479,6458220,10132571,14303409,16015385,13140756,6872852,2633098,889308,395780,198012,159965,170761,0.975
