,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,242477,179872,135321,115683,114920,113436,131711,163604,205094,241846,281696,328144,343721,350766,344837,335598,321652,338795,351116,359868,368879,374664,337237,297497,0.93
1,b,855,438,385,579,976,1632,3072,4971,9980,9753,10174,10572,9287,10802,12690,10845,11458,13085,15414,14333,15383,6205,2578,1119,0.91
2,c,278663,246261,141122,143797,119681,120204,177252,315452,764435,725250,819584,812422,1078052,1272856,2004586,2029428,2125522,2255148,2179808,2276698,2243312,2137159,1231604,364909,0.945
3,d,6612481,2187766,736016,423622,356641,808168,4223064,14122389,30842799,49785170,60527489,61925567,64651081,65191794,64799421,71808224,85701346,88084201,101261652,151455485,218059126,212433612,101031232,30459024,0.915
4,e,25727675661,25267128326,28235280279,30493241578,26211808935,22945088151,18416390710,16264934763,14891413328,14341604185,14501106284,15916986613,18831525047,24369075729,33136408883,41377817756,49754263269,53325319626,54699782260,55819713798,58308465679,56955373769,49245311442,38633301538,0.95
5,f,5700771,2344940,1233197,802405,678171,1067847,3023537,9872360,21290591,36971776,47584000,53054768,64857036,76042300,72575348,69104117,74383356,80227640,79943564,104465056,160362080,163495287,85467444,27316982,0.985
6,g,20,8,4,8,22,20,16,16,20,12,10,19,11,13,32,28,30,30,19,10,17,16,14,20,1.0
7,h,12859,7799,8904,16096,27027,47776,108596,204857,305446,388249,486015,546445,534843,593373,637141,729685,744040,738020,809272,696307,598510,392686,179500,53901,0.955
8,i,3509261,2182301,1646573,1035534,952048,1293417,2454919,5990374,10755588,14862787,19450700,20974118,27581990,42410945,44059267,39301400,32476699,28859254,19653087,21425712,34239034,37044156,26243542,10999328,0.97
9,j,32153023,50005947,66943449,78978718,90106648,95963028,100814082,103037800,108871579,111497091,121258321,133011486,224260346,250957611,256417875,196692601,111851049,46615689,15296244,5248193,2551967,2032284,5045317,14152854,0.955
10,k,10958,18646,29992,51061,59703,69918,80969,89555,90898,78199,64707,85587,95163,117964,133331,117930,95736,53792,23923,9492,5132,3066,3377,4642,0.96
11,l,64,35,13,26,74,105,150,255,353,326,348,476,300,397,537,642,581,702,766,741,843,418,187,103,0.91
12,m,874,725,988,1974,2943,6061,3777,4350,4732,3592,3084,3877,3144,4774,9356,9302,7920,5544,2770,1135,946,676,578,470,1.0
13,n,29283,8102,3046,2693,4729,6203,17841,83871,207797,344013,426508,420833,371352,431849,459999,509774,518364,584805,643887,1043663,1364179,1154611,584057,170235,0.9
14,o,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0.915
15,p,10978906,8725890,6500934,4623225,2631893,1216698,775518,864899,1425021,2481820,3772759,6121434,9586604,13119030,18422295,21776581,26514285,25722730,35348531,35751792,44085316,44020541,29007902,22097670,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,2958257,1649253,1385186,1782485,3283727,7642087,16213610,29815109,44635158,57061882,63495673,69234783,72796116,76341055,80908360,86237533,98376752,115852930,147273384,157757315,133595202,75532837,30993762,10492925,0.905
18,s,33007,14941,6977,6587,7879,12038,34996,109543,239114,742198,453837,463316,513815,581138,616188,622766,626433,723587,975111,928534,1141645,868782,428993,142386,0.9
19,t,12262,16639,25261,47819,80078,92047,107636,135182,157455,163819,178614,173959,164063,214487,265029,247839,188057,116797,58134,33668,29239,20605,14166,12224,0.96
20,u,247,111,88,111,176,566,1749,4672,8357,12668,12560,14400,13745,15103,14893,14325,15530,17052,19930,19851,15847,8019,2623,876,0.975
21,v,830,2656,9168,15221,19094,14210,14027,13923,15663,16087,12474,8815,8850,18711,36039,45725,32252,14414,3802,899,469,262,210,292,0.95
22,w,15679,12433,9569,11558,13347,21581,13822,14447,14028,24826,21230,15863,14264,13856,17483,15155,14221,15901,13488,13330,16375,14317,14825,13638,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,322459,802912,1750860,3137786,4137859,4055638,4819125,5089960,5396545,4939468,5246736,4864969,5734007,8121688,12228639,14116752,12277406,7381116,3269967,1186567,508582,243264,163982,173923,0.975
