,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,228414,163318,121044,105453,103811,127154,131317,175000,217824,257078,303979,352192,372368,375569,381524,389558,416610,445142,476210,505779,505807,464866,401757,322975,0.93
1,b,3860,4159,3302,4448,4481,3088,6022,13529,14446,8717,11399,10696,15138,19034,26220,22494,34418,43519,34514,16811,11141,8156,3327,1198,0.91
2,c,280944,135279,76870,64363,36447,44802,66720,156109,318364,543957,773535,1494848,1064816,1127209,1192476,1287148,1458877,2098045,1942030,1770968,1918856,2012895,1357640,819630,0.945
3,d,27686706,6820916,1945473,724762,355367,342495,758590,3769656,14193491,34937063,51508096,67273153,72072696,77828982,80960061,81304475,92060164,110858004,120667012,141651391,217579286,276895441,251927004,134007345,0.915
4,e,38698569646,34188852960,32989594402,32409918668,28693114366,24016620674,19672603126,15020707156,13337483606,13771949141,15736423637,17546337971,20300826487,26635241860,36891770702,47869556867,58037179887,60702888219,63890368857,62293772970,60212197680,60266373537,60883159790,54314767308,0.95
5,f,24016511,7897375,3117918,1641795,1051200,946203,1931604,4714131,14488262,28405578,50333970,71509634,78813482,96832204,114480620,118156805,122623100,132990916,161117503,160634620,183754739,264211015,283530772,141136902,0.985
6,g,3,1,3,15,133,4,9,5,7,9,9,16,11,10,8,7,10,9,8,7,3,4,3,7,1.0
7,h,20953,9170,7968,9895,13387,23694,57671,119647,228109,345168,478994,564937,537408,584271,696383,738515,829651,979690,1010694,950292,715887,565921,413984,148216,0.955
8,i,9911813,4469450,2237769,1222435,905517,848425,1059693,2553868,6102080,11095009,16293028,21725385,24582422,30734137,42928304,42807105,35431930,31966498,33207165,26536287,28150489,39517880,39481355,30198996,0.97
9,j,30629682,48003476,62326117,76545667,92002588,100102835,103371504,106096406,110994296,127501862,136900723,186879739,241466429,395008168,354036435,265315624,109056489,41372046,12998732,4407380,1967291,1761969,3614809,10359460,0.955
10,k,8449,20735,83920,63854,77911,87240,93005,95188,83838,81909,66421,97433,96148,122267,131319,102871,76538,40061,18223,10260,5389,2349,2960,4578,0.96
11,l,31,12,10,17,7,12,32,37,118,260,310,389,402,407,460,430,517,630,845,725,654,597,343,119,0.91
12,m,274,355,667,1364,1607,1885,2897,3065,4038,4118,3352,3455,3243,5052,7225,7762,5948,3891,2554,1091,506,522,390,256,1.0
13,n,129100,29091,6237,2859,3501,1911,3061,12834,71525,192336,375200,599427,487372,542072,647531,767776,824611,793725,886181,1231010,1721361,2093937,1764287,724167,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915
15,p,17092792,14716700,6507597,2960427,1149935,403735,227729,339485,733103,1495662,3411451,5938732,9662652,14969254,18758031,22036939,25609614,32624345,37817519,51135095,50104836,42862304,39078336,31167799,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,5979328,2686580,1777344,1735739,2575514,4926656,11004795,23400312,43632463,61126218,75939218,86957126,95205475,99189728,107758159,121468832,151978251,174546953,199519186,195036142,180634217,131155930,70462036,25913916,0.905
18,s,87797,29590,11816,7092,4812,5399,13936,40245,136578,270896,665313,468091,475977,511836,568885,587723,630732,710069,879134,1018764,1817466,1374715,878000,493553,0.9
19,t,6267,8291,14193,28481,42945,59732,64475,76451,102321,112843,120480,105358,118427,158596,222545,213706,164139,100185,70664,38474,27708,22140,18002,10891,0.96
20,u,387,114,61,55,81,154,560,1556,3913,6789,10839,12805,12358,13207,14333,14927,18560,22450,24558,25341,20841,17000,9391,2673,0.975
21,v,692,2150,6877,13367,16528,12658,11739,11282,12582,12237,10627,9482,12360,24791,39322,38063,23041,8154,1832,431,150,82,65,151,0.95
22,w,9971,14902,10932,8048,6594,7655,6924,6490,7151,13607,10015,11929,9874,10773,9430,10312,8053,8896,9866,3905,2077,2698,2657,1645,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,394246,887266,1799367,3360341,4431097,4095993,4857921,5504400,6070937,5792008,5102716,5181060,6651031,9567892,12228127,14740840,14788989,8609960,3833650,1531533,618675,354119,255161,252643,0.975
