,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,256249,184248,131526,107011,102908,107875,122698,158328,197835,243763,277235,319597,347379,349431,374618,377917,392258,421259,460020,471752,501406,521697,501279,431602,0.93
1,b,490,308,324,531,737,820,1353,2247,5112,4790,6088,6519,5965,8340,10853,15131,15648,18751,17489,14700,10767,8937,4704,2395,0.91
2,c,503552,229185,155071,138258,152705,112183,90685,125394,245235,448178,672378,752136,1218138,1581460,924699,1104804,1563927,1930012,2023500,1936656,2057581,1910227,1716779,1481926,0.945
3,d,27972846,8422083,2349634,1121906,540638,461029,811048,2757445,9010037,24110025,42128338,63682381,75155400,75476737,80535780,78104183,83885898,87637783,94265381,109018249,163814694,245781532,246570230,139189858,0.915
4,e,28219723088,24064685335,25266886620,27421599774,28882518082,26959167289,22326269570,17643777293,13775043940,13051313442,12323957707,12355355978,14319644928,16954401518,24097251930,33307544479,40572936651,46809338663,49598571764,49028742881,48803355752,48091133884,47205313720,43289258604,0.95
5,f,21407650,6864167,2403812,1429669,771253,755471,1499026,3360302,9181311,19808155,35524654,50278742,52161745,67641502,82340254,92860489,104303061,96009737,113451282,129599442,143636668,173468628,157500320,120653303,0.985
6,g,4,4,2,5,7,6,7,5,6,7,8,18,16,12,12,15,21,21,19,11,11,7,6,10,1.0
7,h,31153,14256,11857,12898,17136,29445,56578,103185,159098,293421,393812,505821,484655,555139,735595,836945,955355,960281,816254,678828,627641,582042,402705,189087,0.955
8,i,9201172,3584912,1450622,905476,578229,522239,713342,1438068,3297078,6784541,11129386,15224466,18217164,20552731,30283291,30751699,24635635,24701645,24268356,20506429,21151946,29484358,31047109,31279744,0.97
9,j,20175162,35264509,50126537,63607570,76766171,84675901,88244239,89152681,99840569,107013588,106114494,129801056,165099651,231847962,230959548,184649580,99272833,40036526,12869004,4759904,1771315,1263657,2120900,6469330,0.955
10,k,10883,18862,29974,42419,47370,46857,62428,69278,81922,81555,129066,153738,92290,129252,143723,155634,158779,83913,129762,31615,11689,5312,3695,4453,0.96
11,l,41,32,16,24,21,22,36,60,85,158,269,480,457,509,532,525,766,839,670,664,804,774,809,265,0.91
12,m,304,384,413,788,1286,1278,1695,1885,1957,2128,2666,3019,2648,3156,5139,6651,5594,3874,2487,1347,793,663,525,546,1.0
13,n,173997,39266,8480,3245,2091,1343,2372,9107,36587,142028,288174,533013,429597,475117,565237,606935,665400,714512,767482,935397,1314808,1750019,1724639,1069259,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.915
15,p,9525731,6318421,3867138,2231457,1145175,343444,194486,225596,434294,1133387,2430830,3871830,5978346,8686057,11050559,12853065,15587586,18585595,21979209,26325510,27645221,29719396,26918326,19957065,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,8766069,3442956,2165372,2095919,2884847,5284863,11727345,23318237,40044740,56899775,71231467,85626171,96362941,105634298,117050722,129237870,151592860,187548621,204960149,215807380,208111864,159894404,90001962,39608119,0.905
18,s,131721,36658,14244,8377,7203,5865,10260,29283,87142,187163,503480,382720,364198,429912,504330,546487,642018,708514,760562,1133692,1128987,1138247,1012604,651729,0.9
19,t,7599,10873,17658,28583,44564,54300,65021,88118,100982,116288,130652,122598,121917,156114,213239,205437,178845,119249,76840,49810,34558,27757,19911,15320,0.96
20,u,777,351,241,224,129,236,565,1542,4766,8866,14396,17424,17265,18405,19125,22200,28625,28659,34156,35698,32261,27068,15944,6176,0.975
21,v,478,1784,5829,12224,17548,10636,10553,15031,12458,13421,10271,7453,10372,22470,38013,38381,23474,11120,3645,720,255,118,77,124,0.95
22,w,70941,59652,9545,7370,7524,9160,7393,7289,5488,12065,12973,7967,8110,5875,4631,8318,5293,7186,14386,10432,11422,10619,10289,7695,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,158142,414198,960537,1797616,2534936,2550723,3275865,3782845,3812824,3866079,3500598,3299857,4519572,6965093,9427994,10766919,10767775,6223740,2638002,901942,346439,171892,91882,93803,0.975
