,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,220166,156159,113190,94513,101471,118395,146835,176337,203572,226932,247438,273936,310864,341406,367237,384146,421310,459014,505408,519942,508890,466245,391529,295432,0.93
1,b,589,388,303,403,758,977,2686,6897,8702,11493,16169,10635,9904,15353,18847,20883,22195,20290,25379,21544,20134,10454,5819,1563,0.91
2,c,466173,214041,120187,78881,70234,71066,137289,204826,489815,1031598,1861238,1398011,1475970,1921689,1875502,2231337,2432892,2622057,3479044,3494575,2809588,2276652,1675176,1244368,0.945
3,d,20024327,4564151,1855721,578576,282788,418051,2712891,14387204,59266415,108949199,164807051,181079150,186147524,210281310,239541547,233457300,207876597,173812639,176585534,186856228,260178438,293102366,214314233,68068065,0.915
4,e,58839105057,55994925321,58188357954,58565605719,52506363210,40887383817,32739829188,25841713601,22056022634,20565376865,22674835307,23719783956,28405390416,38234441884,56085103988,74330539808,82818751675,84695337670,83317789701,82576535422,83096932397,77009372467,78243245271,67212940314,0.95
5,f,22208724,5844789,2424571,1616533,1220671,1444246,3408609,8898188,26649295,54771016,78844930,100423542,79292396,108659909,131287538,131685841,144560342,158483219,173462898,162555495,207538787,242692363,167113100,71902983,0.985
6,g,8,4,3,3,5,3,4,3,5,11,36,18,14,24,20,31,34,24,20,13,13,9,17,12,1.0
7,h,27736,13657,10183,11330,14800,27286,76680,169649,344685,472361,592927,676824,659089,862424,1189490,1442667,1506069,1430449,1195606,1042157,814325,620453,317603,90480,0.955
8,i,10313548,5065393,3165505,1750210,1358329,1318876,1479180,4501540,9585931,15303002,22249364,28208813,36754037,41390412,52289945,60792790,52174850,44932070,38005809,27891928,33449544,61494341,53007469,33031750,0.97
9,j,21953614,38941619,58354921,80444694,124304148,101068343,104679817,125862526,134735013,121931133,108880179,132149800,187820647,202322533,204481462,143878597,56646969,17254475,5201048,1993491,903343,1088386,3385891,10542699,0.955
10,k,15973,38131,64976,109188,119515,183952,199236,205589,171272,258240,257434,267418,247403,345099,467789,556705,569674,297492,144000,56281,22288,10600,8851,12185,0.96
11,l,58,32,21,7,16,13,44,291,620,1025,1429,1007,1183,1130,1342,1779,2050,2490,3513,3834,3416,2777,976,175,0.91
12,m,487,839,1574,1737,2274,1996,1875,2583,3293,3996,4638,3966,4115,5969,12227,15565,10871,6518,3464,1621,1075,864,693,716,1.0
13,n,98419,18031,5034,2993,1791,1817,6245,35140,217154,935984,1111850,1572262,1222214,1666295,1637989,1331969,1197366,1051599,1154775,1479396,1828488,1959162,1423688,470549,0.9
14,o,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915
15,p,36346436,22092628,11074294,4318542,1264283,415853,355499,712026,2123232,4354185,9143362,16350827,24685577,32672105,35595229,33480881,42945406,60424774,69645438,78925282,75809515,75680116,68459564,56668320,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,5906800,2764040,2210343,2887052,5639184,12086207,28237761,59976624,88264583,113726773,141582752,139921255,147684507,159061164,176240079,193371703,201874224,218217746,240690016,230421721,183322700,110710294,46005841,15110409,0.905
18,s,98763,33672,16474,8659,8402,7515,24407,73981,316376,657522,1358705,888392,889154,1181100,1275176,1252535,1199207,1209494,1354352,1527899,1684249,1508709,1056259,345557,0.9
19,t,18036,26205,50775,144716,147733,124213,101992,207523,234948,204327,200727,245634,414427,481027,581792,440151,268074,127311,78372,39164,37235,28986,22827,13250,0.96
20,u,996,271,115,84,129,532,2855,17967,61283,80548,74011,153662,150342,142312,118672,114771,201905,216180,261473,243398,212223,136148,58382,21022,0.975
21,v,383,2284,8109,14772,18891,12540,9913,11982,17562,17019,14098,8362,12059,36002,93070,67567,31109,8277,1715,345,149,83,93,271,0.95
22,w,7183,4130,4346,10717,7385,5328,3198,3189,4333,5621,9652,7650,5754,3936,3973,4777,4948,4138,4272,3670,4212,4558,4293,2937,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,364247,1085289,2681734,4236370,5247398,3779268,5563846,6050496,5957450,6169642,5314113,4274032,5671233,7977726,11059962,12652205,10630203,5044053,1868654,754380,348455,219112,181191,225866,0.975
