,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,204287,147487,109515,94466,97436,108742,136702,169627,198317,221800,237063,271271,315317,351588,302805,308824,316009,343039,374776,396130,399733,386236,351126,273253,0.93
1,b,72,56,77,141,351,1028,3403,7769,9146,11142,9537,9874,10433,10809,12781,11093,10873,12011,13955,17800,8898,3527,1017,287,0.91
2,c,386463,311683,405198,399437,379598,485809,643122,870477,1123783,1379873,1378645,1981566,2269267,2214737,2345869,2328997,2287965,2403592,2476180,2401766,2058148,1692470,1257536,837139,0.945
3,d,2646434,910032,435921,402715,515183,2655592,14815007,61022418,112985878,157744766,165911713,164742193,178825020,211054331,198143673,167056951,131712862,119541249,132673027,205119674,272554856,183349877,51878026,12695693,0.915
4,e,47894414080,51237668789,56967490073,55300029020,47911919922,36798156845,27464473576,23898551305,22035311427,20941504127,21951578415,25491701335,32017770933,44823142242,63261743781,79609175802,84500713634,86098676093,88748446324,87661357288,81369883825,79401244660,68392791976,52072349559,0.95
5,f,7267607,3135944,1594199,1251760,1039004,1941143,6061688,20723804,48572051,71752014,96178681,79966683,109411486,134668627,134255129,129130493,115424432,105109244,109188296,138357033,201446172,159620895,69905916,20975852,0.985
6,g,1,0,0,1,1,1,1,3,5,10,6,16,10,18,6,5,7,7,13,14,3,2,2,3,1.0
7,h,5571,3047,2334,3435,8918,34674,80311,189547,290684,353220,381362,389637,418232,433198,461951,488154,528952,581064,638779,658962,480607,261706,85615,21823,0.955
8,i,3333882,2250535,2164697,1957322,2257125,3106549,5327214,13121714,24172966,29093867,37013556,36856630,41437873,69366206,90002314,78893328,61552168,43670635,29783406,29381753,44419714,40537017,26155947,8349162,0.97
9,j,29900294,44324722,59840304,79660809,140129648,103982289,105108267,118167366,133720637,122573092,110921782,126608861,190447067,253195787,256918476,175728245,73591042,25557823,7739495,2777572,1282110,1456678,4290826,14679013,0.955
10,k,10155,26048,47273,78302,84799,138645,172155,178272,189535,153458,113646,145155,173833,203388,245596,268862,229895,124084,53871,20224,6062,2897,2653,5666,0.96
11,l,6,4,3,4,12,42,490,917,943,912,1085,1659,1117,926,938,970,1288,1886,2370,3025,907,236,52,26,0.91
12,m,179,533,950,1236,1858,1911,1804,2830,3524,4219,3148,3098,3168,5068,6785,6024,3960,2612,1936,1323,459,321,308,250,1.0
13,n,12617,4166,2064,1377,1629,4688,39706,259405,781129,968690,1250640,1128958,1314745,1205823,1116328,1111953,745958,680856,1078319,1179278,1389966,996844,377935,79356,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915
15,p,24017095,19656664,10950634,4954825,2296506,1603194,1884482,3208018,4738911,6043246,9506272,14031511,20397594,29375238,41602693,43752055,39297445,50075155,73467104,96897515,123745443,67071523,39382576,28904506,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,3604818,1942563,1987911,3134441,7211439,18292759,42198473,76250637,106624740,125719160,129843113,139038187,159102886,165236174,181119022,179722235,175431462,206052243,229844901,239484033,176842711,84341929,29101999,8601966,0.905
18,s,17835,7165,4149,3892,5157,19036,65708,305283,643449,777934,722881,745546,931702,848897,771696,769565,811254,868942,1101554,1279223,1315103,761022,253341,62715,0.9
19,t,69290,36478,34824,57939,88394,171787,346698,841479,1182188,1339566,957194,1067224,1215069,1361570,1774193,1932461,1919818,2276090,3052038,3251334,2431940,1440249,671960,206039,0.96
20,u,88,36,24,30,123,887,10227,31588,45698,40608,40115,34405,33159,28934,33872,34399,35944,50748,79455,88038,45751,12832,2438,418,0.975
21,v,17731,34983,67197,93943,104893,80514,76580,78213,89252,87665,76723,22536,12396,23984,48845,48059,31759,11167,2538,648,194,85,68,156,0.95
22,w,645,550,410,560,652,508,437,800,1392,2584,2520,1695,1639,1632,1404,1592,1490,1455,1309,2000,1188,1244,1081,611,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,325670,922544,2520742,4407592,5564231,4200186,5486534,6723172,6920590,7056768,6517570,4805573,6305149,10220479,14628743,15965554,11993724,5571975,1901355,726632,311441,177803,117078,157261,0.975
