,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,240422,185020,150582,134983,124851,117818,127103,148033,173763,199573,215583,244230,262649,266378,266599,270348,251641,241604,247811,261084,272345,286962,294003,272295,0.93
1,b,301,242,241,465,978,906,1675,3296,3766,5774,6218,8311,7425,7916,8107,7365,6146,5725,8649,7643,6665,5122,2555,930,0.91
2,c,199176,160234,106127,93776,98825,111749,158057,247836,419445,633478,665928,683160,802488,944302,952855,890615,887023,755806,874016,996599,1093034,907119,693981,322880,0.945
3,d,5920369,1674000,619280,443045,512387,2258997,11869322,44095278,94524347,154161533,193492288,194827051,208910446,224034737,211043137,182511173,148630359,122635658,131227726,191439817,257878270,235111827,90438691,20926386,0.915
4,e,41516368657,43151871484,48224291504,51904666824,46072796687,35480525974,26988840749,22279632430,19558493271,19999879348,21037005831,23100772889,28527539688,39181322046,54213201820,66666443306,71603949076,69678913127,69463815184,71262764400,76899120357,72066437438,62332888380,47192150115,0.95
5,f,9471516,3895323,1915999,1240505,1005597,1528004,3909718,10234945,24636377,40538259,56014186,54581844,72827166,78794617,82072910,82339590,71587191,60151792,68148821,86923384,127930110,132339470,73744116,26180302,0.985
6,g,3,3,4,6,10,4,4,4,6,7,11,21,9,11,11,14,15,18,10,13,5,13,45,11,1.0
7,h,10261,5207,5277,7360,15157,32046,78043,148393,225440,297148,345017,395842,463216,501296,528476,565351,563554,486313,393185,330104,350649,293778,130365,39066,0.955
8,i,3593220,1311652,769889,661303,688850,1039868,2112440,5244909,11947178,19930486,26549712,28290912,29186154,38021280,43188661,42681314,33866990,23238354,16118212,16214902,30747910,37127661,25465611,10632408,0.97
9,j,37339129,60090673,98101090,135567836,184746877,157361699,161966243,184047210,193237386,158107164,120025327,136335292,210334358,285370896,331878340,212104921,76865559,26546434,8353748,3110510,1678432,2502734,7362875,20503275,0.955
10,k,11315,26526,37200,46816,38599,58187,67028,83037,91385,89301,64105,91042,94086,108758,117364,100371,134905,414949,360528,289434,244319,290211,264921,289734,0.96
11,l,66,42,49,68,86,100,221,240,354,471,567,674,741,1020,541,531,339,383,416,530,653,518,414,438,0.91
12,m,270,537,955,1917,1954,1820,1476,1766,2382,2710,2595,3840,3394,5771,10478,10225,6217,3238,1409,617,394,424,549,817,1.0
13,n,52224,17415,7345,2975,3890,5428,19986,79962,271833,398862,588117,604091,671853,673988,738787,720340,597925,619382,813782,1242005,1747752,1992616,925523,191545,0.9
14,o,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.915
15,p,12667119,8876847,7607052,4332818,2106409,1039355,907702,1371226,2156897,3228842,4528186,6566511,9711723,14057297,17693823,19212369,16621579,21076424,26386106,31273213,35366675,34324478,25276715,17796052,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,4176505,2163772,1573733,1650135,3146122,7333102,17114396,35719910,56232655,72443712,82319503,87174765,94215243,100884594,99890606,85929696,76839713,78253821,89063954,101049882,104431593,73952099,33454280,10654097,0.905
18,s,40330,17861,9846,8148,11053,23017,49294,124248,238173,303200,364238,442953,527181,652434,733531,538731,470320,447906,571370,1000437,1169805,793334,494397,214274,0.9
19,t,17753,25230,41247,71685,97624,129221,141270,183431,227781,266774,343204,435079,501035,572706,651491,496919,247165,112984,48185,25511,21164,19176,20578,17903,0.96
20,u,291,99,66,115,121,357,1061,2816,4881,6671,7388,8347,8881,9995,8057,6869,4715,4247,5207,6011,8099,6018,2639,852,0.975
21,v,452,2062,9499,18772,26130,18991,15508,18548,23350,24629,18199,14362,10784,14239,30986,37162,25341,9798,3240,601,220,109,85,176,0.95
22,w,1260,1312,1134,1240,1181,1317,1551,1888,2635,4203,3189,2464,2094,2234,2398,2587,2407,2207,2030,2257,2135,1945,1957,1993,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,374343,1131842,3145030,5344061,7298622,5719715,7217990,8820256,9062631,9158214,7180803,4791697,5826194,8164863,12492275,13421806,10543880,5195783,2152522,855947,404286,255984,179291,210741,0.975
