,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,231695,184416,144015,126538,113206,114652,131129,152648,175818,202835,225241,253945,262531,269495,271711,271068,261992,246265,253746,265060,279227,296717,295140,271878,0.93
1,b,193,143,218,288,484,814,2683,3767,5468,6421,5816,7930,7183,7415,6976,6692,6982,7599,9355,10687,7463,4364,1534,446,0.91
2,c,119713,119741,83064,82769,102613,103818,200817,379653,742795,619095,1392207,1147068,659786,615178,650793,626522,631139,612612,629978,688029,881487,791336,548030,268899,0.945
3,d,4342267,1192259,429223,303370,441223,2090736,11258087,40694148,83533054,122986550,140362411,138792075,158600906,165674510,156297656,124797487,88900131,78058511,81959646,137760454,201081945,173367695,77355507,20103347,0.915
4,e,33087139149,33880517479,37266306604,44385769881,36294485107,29157009512,23600178535,20466477944,18380730623,17831682713,18293002905,20599536622,25308588556,33555466751,47270560646,57313351477,60639947745,60853148586,61639949174,60489403377,61337827889,61418290441,52644245029,39956699007,0.95
5,f,8891786,3568561,1969371,1151553,1010200,1709909,4405847,10545314,23700273,39401059,54946424,54354583,67591564,74035897,76333005,74449159,60515725,51120957,53724282,71436664,122184752,125009003,69551190,25627071,0.985
6,g,3,2,2,2,2,2,4,5,9,11,20,20,17,14,26,30,32,29,22,9,6,8,8,5,1.0
7,h,8530,4594,5320,7242,14218,34554,88144,179026,251289,318049,360484,419460,473660,477701,474689,488024,514242,438549,383923,345065,352983,228220,94533,25660,0.955
8,i,3083560,1467605,983467,730524,664899,1058772,2111242,5882727,12590529,18678627,24929192,28008994,31051529,41988725,45149722,39087530,28537180,20231448,13668386,15257790,32746033,43614744,32951261,11259144,0.97
9,j,39374758,86219384,123599335,143834524,205252726,167443330,170761753,183638518,201527271,170101648,142323219,170668080,247382736,318063906,341893379,238202863,94939241,31284185,10028231,4320939,2143628,3095170,8505620,25736873,0.955
10,k,10897,22892,34824,47793,36529,54888,62315,77613,81492,79064,54032,62216,67206,92717,90187,86851,49880,23201,9440,5617,3510,2669,6323,6237,0.96
11,l,34,19,15,17,29,45,172,405,311,450,389,665,527,552,411,264,352,432,418,461,431,308,148,46,0.91
12,m,370,716,1048,1410,1604,1829,2056,2524,2961,2673,2328,3016,2694,5331,7590,9743,7084,3620,1668,792,476,352,343,439,1.0
13,n,35200,7419,3130,2114,2223,4567,22872,94003,220461,349646,421286,456734,506328,482833,506857,506411,337618,326976,498505,643939,1127922,1122210,552909,130539,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0.915
15,p,10695988,9102688,6936084,3665624,1727176,1008920,897217,1358178,1951988,2848576,4028926,5952926,8629136,13025957,16801276,18049513,16232892,19371249,24616330,29868362,33311767,32686541,24070879,15316199,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,7152142,3772376,3034684,3472301,6062154,12590387,26725832,49730463,69970690,94042076,107055313,112939961,122223204,118403473,125029839,107964082,92757455,96290130,109334649,124088190,124936206,85553936,36289773,9354080,0.905
18,s,29070,10894,5757,4518,4976,11923,33177,97042,238804,256023,304592,341242,424662,431193,437082,451139,379092,385273,510754,1020363,625040,606885,378192,98338,0.9
19,t,17879,25444,51514,116510,123127,117584,104043,197131,226925,207800,227180,295604,382359,487872,584106,465583,278674,87176,41951,25418,16553,16994,15171,12748,0.96
20,u,189,100,56,67,146,404,1448,3494,5443,7000,7209,7725,8801,8953,8962,11413,5973,5256,6179,7928,8199,5180,1682,469,0.975
21,v,552,2404,10370,20288,27795,20638,21042,24757,32369,34015,25566,14572,11899,19752,42798,45367,29062,12583,2778,742,295,201,78,134,0.95
22,w,4225,1592,1620,1538,1647,1988,3019,1617,1313,3479,2474,3481,1980,2332,2024,2308,1987,1740,1954,2450,1730,1815,1141,876,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,359214,1092764,3228995,5297249,6758137,5468844,6615139,8287652,8759059,8628804,6992098,4717832,5100818,7735754,11546665,13724426,11223532,5441931,2258257,941004,414642,237924,168025,188553,0.975
