,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,276881,272479,265130,234994,203013,166351,147383,167873,160009,181090,196948,217169,235862,236976,239849,249066,231973,225204,258004,252156,235191,261920,263910,310404,0.93
1,b,215,90,117,161,346,857,3199,6336,7939,10154,9698,8851,9507,8200,9013,8984,9794,9583,10191,9482,7917,4785,1627,938,0.91
2,c,138911,138047,149275,101911,107567,151388,252485,598591,947150,1069130,1148433,1237500,1329613,1426866,1298056,1181972,1257883,1198563,1343930,1369343,1381995,1223519,793312,360942,0.945
3,d,4104645,1438907,640342,462607,597956,3090143,15880830,58253624,104465251,153944235,159958501,156526079,170812247,185989992,165903502,134416191,98062285,81966929,90619795,147950834,214425461,181573188,72648175,16548557,0.915
4,e,41580442892,42955776874,47509949348,50935457243,41582443312,32422528973,25144946729,23288085822,20360818629,20818172285,22115186076,26289754946,33267940149,41398788563,57114580925,66600165217,72988432510,69810971852,67677915519,67975581291,68250382824,68489706262,63981579425,49457836228,0.95
5,f,7177440,3590442,1888232,1262007,1024156,1905396,5303622,15276469,34557271,51601659,67945298,59336849,80213771,99171121,96991741,92714322,82120300,74388476,73256653,105019203,124011169,129215000,69289966,22460356,0.985
6,g,1,1,1,1,1,1,1,2,2,5,7,6,12,4,5,8,15,20,8,7,3,4,3,8,1.0
7,h,7214,3996,4926,9828,20504,55037,130896,272430,342825,406877,414398,392357,421050,425436,405188,450974,449088,406140,409633,418070,385454,278659,102825,29026,0.955
8,i,2839824,1347288,1265432,1011012,1078153,1445726,3144202,7701801,15128377,20131897,24665875,24208625,25811500,35978272,45969360,56196097,50823333,35027232,20926519,18511650,33831650,43070314,32516362,10983110,0.97
9,j,35881133,62924139,89887147,120701502,170305861,139255129,165589320,195581248,182822949,164285243,130298904,141883689,196522057,305202150,318122768,204053379,77556981,23881750,6912216,2350921,1246043,1927715,6527124,20591390,0.955
10,k,14180,25330,36934,46844,46824,71814,84353,97561,111320,99329,75330,83455,117448,136399,185780,145963,86146,44917,23059,7829,4470,2886,3746,7604,0.96
11,l,18,13,10,9,15,44,87,193,281,276,323,403,435,367,363,271,321,439,372,408,317,228,92,106,0.91
12,m,1134,1360,2330,2688,3552,3713,2025,2678,2758,2158,1881,1735,1713,2126,2579,3969,4126,3459,1630,994,623,440,606,893,1.0
13,n,22219,6644,2723,1703,1755,6423,33356,202195,785519,876223,1203033,1005420,1319583,1291710,1060359,979041,763504,720276,963846,1237247,1495031,1162613,548747,119343,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915
15,p,18525343,13661567,9019992,4917290,2241253,1211018,1330419,2580165,3995878,5375575,7639569,11207270,17283368,25255717,32378933,33100069,27728232,35947784,47736095,59033103,62619050,54451057,38192932,24215747,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,3726941,1740520,1389966,2008730,4599529,11537705,29662621,57325962,83399192,109500807,121280672,131333542,140026490,144009905,137527538,126985460,117042326,125004178,131821893,150114790,132738299,83905903,38212136,10754135,0.905
18,s,25566,10393,6376,5746,7035,18634,61066,204433,331850,441843,507214,490649,527136,492299,502958,471733,482364,508543,560406,825213,1119238,754809,297820,103205,0.9
19,t,27079,36651,54523,100057,83638,86255,76954,154555,189509,207127,328001,475015,648562,721814,609466,389099,177531,77535,36457,24219,15149,12516,15565,16792,0.96
20,u,225,81,46,56,181,902,5493,18785,29807,26381,32988,31953,36081,31544,26781,20254,17132,19215,23495,23546,23927,15759,4748,1092,0.975
21,v,700,2859,13124,22324,26708,20214,14880,18192,24629,26910,19791,11390,10899,15110,31436,36770,26781,21686,3972,1207,183,102,73,193,0.95
22,w,2000,1321,1199,1079,1117,1102,1688,2400,2334,4854,2503,1980,2114,2310,2551,3075,4126,4745,4244,3862,2440,5636,4808,45903,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,332368,1014250,2674933,4281868,5107475,4281313,5489864,6737682,6561959,6893452,5973175,4022422,4953882,7980494,11448134,12540888,10161475,5091855,1885111,656289,259287,142192,99274,143251,0.975
