,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,251397,224550,202233,180575,155898,150424,155905,160230,172350,186964,199519,225965,245733,252342,252519,251879,239290,223144,230639,239651,252893,271849,275218,272346,0.93
1,b,100,80,73,146,213,574,1547,3005,3508,4678,4187,5394,6632,5784,6373,6613,4071,4471,9108,10525,7183,3590,1209,389,0.91
2,c,132867,60240,52212,45585,57532,79635,173350,394340,447618,716484,822507,1010403,1017885,916050,965705,935926,721285,703631,616976,834812,870637,633977,385064,186329,0.945
3,d,3595957,1019723,426320,259170,439212,2747367,14300618,54566573,103829125,151861617,172549950,171285815,190633545,214270883,201713068,166324179,124587084,100539195,112342538,192584876,280636896,203293616,76957257,17151591,0.915
4,e,35925927112,35842403291,40378752368,42259596300,32473154692,24314914934,18812128440,16405844406,14884193494,15779341278,17280588685,19791443064,25808060615,34815155659,48774941196,57676557987,61996964530,62304870321,61875423420,63180054493,65615054696,66219886215,55901213890,41432190638,0.95
5,f,7798403,3243485,1653849,983623,810812,1437398,4193796,11753083,27331385,49542085,63826715,59106147,80867015,88822573,88629748,96816667,93262566,71442856,70168834,100014543,139260549,135567373,75394830,27339664,0.985
6,g,6,1,1,1,1,3,3,1,2,3,2,7,8,5,8,15,9,9,8,5,3,2,3,1,1.0
7,h,8596,4272,3914,6148,12655,39749,91752,183417,264393,322715,373268,431944,497513,485706,478012,484964,451113,430017,386347,313898,310197,242510,93847,28120,0.955
8,i,3007187,895626,459137,314559,324604,616740,1620535,4572628,11838858,21532332,29667244,31316246,30131758,36981999,42364769,42752383,37263625,27630947,20182119,20824035,42049370,52783244,36979662,11891336,0.97
9,j,40689374,65034769,91831072,127994931,193478496,158013564,168916518,175509270,184271809,173533573,141724821,166009996,247488185,276299242,338508537,224923483,91066686,28604077,8062959,2860898,1535756,2054389,6104395,20893895,0.955
10,k,11993,26921,36088,44856,32062,53147,59945,61912,70700,67183,46442,54941,62395,79374,84006,82356,45581,19135,8504,4445,2358,1743,2711,4649,0.96
11,l,9,5,3,4,5,16,73,108,178,215,212,354,288,276,274,250,214,208,644,305,312,166,75,24,0.91
12,m,166,269,428,468,536,712,756,776,961,1017,1018,1488,1451,1606,4284,6641,4377,3466,1896,646,315,206,301,437,1.0
13,n,73068,32913,21455,13828,16770,29483,74277,238483,560012,796692,981681,899454,1054041,998350,924341,895838,628541,553713,681338,992779,1391693,1370090,514817,109192,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,2,2,2,1,1,1,1,0.915
15,p,18183843,13319416,9272150,4726300,2044722,1467198,925923,1416850,2367244,3771994,6565742,10562112,14787350,21535863,25537507,29741789,25182618,27257987,35752840,41953975,46870320,45678201,33499565,23107875,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,4096442,1685019,1264262,1680564,4032658,9498558,19460535,43232840,62413584,79032663,89191025,95240962,104021088,111659941,102568284,91551033,79249499,81121707,88766529,104637153,105393962,74448848,32493311,11444971,0.905
18,s,26485,10187,6733,5320,6125,16656,42077,106131,198740,251841,304528,373723,427598,465351,482558,450334,424390,462722,422999,825460,653590,1292105,429308,103077,0.9
19,t,15162,21985,42295,121902,116702,115683,92450,191230,217303,215908,277601,454330,609372,696425,651887,427205,192959,71017,32620,21216,15245,14896,14177,12255,0.96
20,u,156,76,47,97,120,502,1835,6619,10825,10063,9362,8974,9518,6840,4767,4709,3149,3365,3662,4429,5270,4139,1524,369,0.975
21,v,547,2456,10370,19748,26246,18056,14581,17064,25029,25686,18748,9591,8836,13412,26059,36347,22396,8676,2146,569,166,68,51,104,0.95
22,w,1058,736,614,525,501,751,625,922,1452,2454,1449,1610,1421,1114,1821,1634,1544,1512,1612,1462,1579,1170,836,699,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,344366,1074091,3013296,4871798,6118293,4770337,5887960,7188053,7585392,8036851,6794984,4458344,5216362,7797058,11613341,13039705,10599613,5298288,2580742,1088154,546979,352703,254534,464067,0.975
