,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,232720,186674,143659,122225,113127,110925,126425,150095,175652,199070,216870,240880,258985,265188,268448,265717,248455,241909,247586,258675,271291,289738,284258,272164,0.93
1,b,206,200,194,293,432,991,1936,3551,4815,5536,5465,7264,6611,6918,8160,7234,7746,5935,5814,6906,5785,2976,1133,485,0.91
2,c,178956,137695,116063,84459,68649,75472,155514,308204,494463,550236,523862,557483,568705,619420,737347,598423,612384,528860,573390,615445,742040,611531,322607,159970,0.945
3,d,3982023,1246104,542025,355002,447418,1926452,11211620,43967412,91913051,134087991,159609022,159117825,182623812,193129803,218126506,143213645,109698490,109732466,107859498,182705992,230866111,202809050,76010658,18270844,0.915
4,e,35886821218,37337091142,42654386080,43152724056,35213509419,28244562016,21878060828,19376659549,17669496579,17638046796,18498504729,20276728295,25313398033,34404699422,45845511499,58176688156,61493916939,59079743059,58310457442,58763974443,57376630947,58053868056,48888806370,37055455119,0.95
5,f,8701597,3101043,1871783,1021377,879392,1389168,3659600,11811084,26972569,46054513,58659781,61600864,76780115,89848427,86054795,81483065,69836124,59022730,62383085,93423215,137552547,141099810,80700301,26308746,0.985
6,g,3,3,2,3,3,5,4,4,8,6,7,17,18,11,27,28,49,26,10,6,5,3,3,7,1.0
7,h,9806,8523,6964,8768,15582,39360,81506,154944,230656,288897,339254,392146,424400,461281,484725,478114,530118,428260,360328,320331,268939,190083,87273,31548,0.955
8,i,4053318,3059852,2614391,1798822,1513445,1992477,2970693,7396191,13821198,18366975,24880865,26533946,34626000,54096705,55427568,44071414,31383053,21247292,14390006,13818571,26653678,29316067,22266786,10300337,0.97
9,j,36234226,56662755,85028731,115229897,164958980,142555293,136558253,150875737,163607308,128508256,97997756,112066230,154463366,208546837,274159495,186880025,86421387,30967716,10774149,3769337,1927525,2077740,6270812,15671100,0.955
10,k,10600,24439,40944,47988,43676,67925,76093,85782,89203,78963,55853,58744,64863,76260,104262,83514,53825,25393,8682,4220,2733,1641,2472,4839,0.96
11,l,22,17,12,12,14,35,105,165,303,259,255,437,357,350,397,277,326,246,295,307,375,176,112,46,0.91
12,m,276,747,1334,1608,1518,1629,1803,2172,2792,2226,2240,2432,2561,3911,7313,8242,7329,3886,1653,778,528,289,309,333,1.0
13,n,35702,9752,4458,2273,2586,5775,28983,122448,338035,507125,642658,717587,747235,772109,805894,727596,604718,550725,795968,1205545,1703382,1575466,691076,152583,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,2,0.915
15,p,15425688,11396791,8066063,4011560,1533620,685987,633219,1089268,1902203,2992281,4620207,7335122,12419921,17999521,22829177,19148194,14925713,20168142,24960721,28754894,32962443,31783599,21501930,16559952,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,2908233,1501440,1164603,1401656,2725520,6641326,16326708,33738509,51799973,67304644,77858728,83275845,89392731,91345737,110363390,83025509,64717799,64736465,74177817,85073349,85521410,53492560,23443685,7721866,0.905
18,s,25978,12504,7205,5132,4749,12879,45014,126379,245177,297707,351404,420070,479918,496396,504024,461207,437016,382119,385515,633058,833988,683432,268311,89389,0.9
19,t,22045,34899,74639,167648,171665,155441,126956,239074,254020,201799,187490,228332,284526,379947,508454,391817,292945,111521,49449,29344,20312,19341,17040,16212,0.96
20,u,82,46,50,45,113,338,1139,3495,4838,6064,6743,7123,7776,7274,7087,5240,3861,3513,3814,4989,6072,3408,1201,327,0.975
21,v,589,2465,10154,19202,24662,18634,15335,17752,27104,25833,19310,9534,8771,15972,32181,37854,24370,9247,2304,509,155,67,51,145,0.95
22,w,5154,3972,6265,3816,4607,3807,4269,4897,6675,11720,8318,6866,7310,7849,10511,6312,7949,5378,5535,6503,6013,5264,3856,3466,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,560382,1436348,3694583,6118792,7558738,6031758,7514564,9234646,9029612,9005062,6761367,4244805,4798956,7472005,10049580,11967452,10413161,5377917,2171604,836407,375323,212616,148489,167870,0.975
