,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,228313,162356,117149,108734,104093,119162,149150,179207,209749,227694,241841,284798,315544,333282,357809,404356,427179,455852,486581,502087,512880,478970,398188,311833,0.93
1,b,381,226,264,298,430,807,1754,4440,8611,10274,11350,10468,9584,13053,15578,17871,20749,22950,30086,21284,24270,13096,5360,1889,0.91
2,c,326705,179107,158391,96764,107466,176199,528316,514676,948851,1133110,1094198,1683901,1278490,1286535,1476300,1590849,2062736,2075627,2585251,2078040,2112469,1850229,1093955,520257,0.945
3,d,17507333,4080563,1334030,649088,453123,566984,2903428,13607947,50169601,89518183,132406683,147948135,155642653,166504383,196058381,180534166,176354537,148955987,134396857,155405202,290824240,371514316,293795754,72275700,0.915
4,e,41024316648,38722721500,42382521317,46684622660,44220628205,38750559783,29915980778,22311228768,19236938753,18560826666,19832375034,20925919528,23446035068,28891544665,42772699831,59339224090,70756353594,75869427235,73236167659,71385916788,70494454532,70034997432,64685932353,53942232466,0.95
5,f,19794928,5353988,2189881,1404756,934667,989430,2528060,7667027,22526970,51029665,63926237,88557053,69418940,98601247,128541767,139069030,137637649,169078741,143524101,134788276,179083809,236355072,176307644,78581509,0.985
6,g,2,2,1,1,2,2,3,3,9,8,10,18,17,16,17,18,250,167,14,11,16,8,6,6,1.0
7,h,27481,13085,12055,13752,17876,37536,105703,208423,352374,445589,522114,559065,594749,735759,1001034,1169348,1325195,1293927,1048336,862639,925365,593014,315168,121570,0.955
8,i,14549814,4612424,1914295,1087997,881681,832978,1097937,2796996,6572726,11517114,16272009,21312094,22747316,24654132,35941860,44159031,42615675,35664946,30221374,23813434,25534464,51338029,84758473,39992398,0.97
9,j,20607013,41917764,60358206,84564310,127759363,103686954,103492309,114080686,121275084,106601073,89843148,130174266,221472451,291073441,349088843,185097945,56207552,17443003,5954021,1935634,1002254,996257,2692823,10606598,0.955
10,k,11237,30385,62139,98898,172617,286367,327797,285434,238298,174334,262921,292145,199371,250329,326872,327888,333556,222181,119251,56358,33606,13460,3372,7508,0.96
11,l,37,16,13,7,11,15,49,316,888,907,938,1157,1085,987,1105,1421,1712,2787,4165,4641,2741,1994,516,169,0.91
12,m,308,506,1093,1260,1749,2014,2011,2767,3354,3564,3085,3837,3329,4363,8058,9425,7652,5185,3130,1581,1194,764,448,376,1.0
13,n,100481,17433,4851,2335,1278,1394,5453,29094,160921,609775,810773,1165341,1037745,1290046,1305817,1649314,1192171,880592,969128,1282886,1715534,2452861,1407751,565867,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.915
15,p,17796471,12547708,6370430,2825862,1077074,403299,293085,566323,1699269,3231756,5755701,9747664,13949409,18527861,20964179,23671478,27504946,32888550,37097698,42746592,47831738,47644269,34771486,25180960,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,6059472,3079677,2267828,2932212,5403808,11660279,25544278,53578037,80451069,98532178,115832918,121458505,133044632,143136341,163514959,180556863,193917230,209055946,228045557,222955403,189289106,111876913,48346902,16886065,0.905
18,s,91965,27401,12726,8169,6607,7987,22020,76512,237425,459241,714141,744631,776081,893981,921796,910073,912084,1033139,1073300,1273526,1798718,1729336,1021342,356385,0.9
19,t,12159,15839,38134,107519,112612,105366,92712,156185,181349,159155,158918,202873,265026,357104,484655,397869,259298,159211,96012,59949,49776,36096,23965,14902,0.96
20,u,1355,330,156,77,121,416,1554,22995,90000,126012,107414,127916,104297,86675,59709,83360,125282,160361,175420,195097,171857,109491,38654,11910,0.975
21,v,421,2379,10643,18836,23645,15645,13562,14290,20756,21001,13880,10375,16230,49567,91793,85081,36464,9672,2152,488,217,122,75,250,0.95
22,w,20308,16500,18526,17713,15903,13044,10952,10560,10642,11701,23379,35298,28030,20584,23391,30185,31262,31914,41624,37373,31307,29052,26077,20264,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.905
25,z,385673,1158632,2616706,4053050,5102976,3648862,4904643,6024930,6085720,6138563,5323067,4271676,5520961,8076652,11217421,12403040,9513714,4692216,1910713,803322,414061,246416,194157,232157,0.975
