,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,230552,188589,149237,130730,121253,118787,125991,144657,174022,198970,216723,247284,257938,259035,262619,262538,246914,224257,244653,253161,275463,299477,295571,269601,0.93
1,b,405,165,220,605,1109,1420,2129,4340,5217,6785,6776,8896,8472,7695,10582,20176,16746,6060,6918,10257,8412,4955,2048,970,0.91
2,c,123396,86055,77799,73699,68408,87263,269133,340746,366776,493684,597016,652467,819592,930748,982513,805765,816155,689576,652778,820952,1078882,830774,483665,249636,0.945
3,d,2933758,906634,411688,266967,346400,1822762,11346355,46691856,90724605,131061300,147459385,158912879,167630475,172161453,154582845,123301598,91313715,79557078,86427389,142173821,226797721,189470197,74182308,16554995,0.915
4,e,37340805199,38991102987,45432098503,45941358454,38423971921,27232300413,19888388791,17475780419,16717167162,16622407479,17785488894,19485456204,25568457469,34783486955,47977561386,59060557318,60982575274,58415583928,59022437659,57796970342,59652508165,60669374143,54292212799,43041100422,0.95
5,f,8316461,3416761,1720857,1032879,922029,1378743,4005694,13327254,31709634,45023598,61487508,59408406,76954876,86187203,86033424,82383760,69790316,59134902,65287325,80843396,148606239,145732456,74541876,29373067,0.985
6,g,23,4,3,12,15,9,6,8,14,16,19,26,16,10,14,73,20,10,7,6,12,17,16,18,1.0
7,h,10966,6240,7620,12471,21482,43717,94723,181461,253633,312854,352436,405486,433329,539440,475122,440222,415745,348164,341448,332368,320976,232078,102304,35067,0.955
8,i,5699651,3338446,2514556,1749242,1532815,2007502,2859908,8819282,17531712,24013517,32405318,36425998,45015384,68178828,68867593,58824283,38217510,24267547,18317191,19621928,39081569,42153620,31919516,13821956,0.97
9,j,36819337,64619575,94705760,118202857,166815468,138657143,148927149,172900641,187212832,153639305,118385283,134095574,196096870,272751818,340100266,195466296,84354245,29063175,9079876,3270701,1637672,1758555,5545082,18191001,0.955
10,k,17900,31062,42661,51171,40378,52125,69323,79686,78683,73027,58293,68443,73861,74611,82511,81262,52054,19570,8224,3568,2845,2314,3081,6694,0.96
11,l,94,29,27,56,71,59,170,259,431,410,482,621,438,367,343,278,286,231,254,324,542,374,163,99,0.91
12,m,749,729,1359,1782,2985,2036,1693,2471,3103,2351,2377,2763,2604,3305,5296,5853,4688,2553,1371,648,770,719,627,645,1.0
13,n,20712,5736,2473,1946,2653,4364,28703,138098,393892,521103,636706,649674,722499,688494,636511,620319,473639,496368,694208,1010394,1499773,1293427,546997,116443,0.9
14,o,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0.915
15,p,19912758,13954645,9339367,6980237,2735665,869597,838472,998815,1675052,2462398,4057556,6786805,12677370,17904437,21813472,21206001,16055547,21954027,29855866,39058137,46096002,37514228,25525870,21214672,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,3458801,1627443,1230909,1571349,3098973,7359522,17964058,35072327,53549119,68609261,77072854,82021067,88545725,89172990,87746517,78367018,69650487,71981127,86909098,100207264,95497129,62719529,27555413,9798066,0.905
18,s,25111,9108,7017,5774,9158,17810,55311,170028,365021,397338,407484,443688,521921,498588,454672,489079,385910,342538,376177,544846,679560,533734,243169,67754,0.9
19,t,22193,29943,63876,193126,295265,280959,143634,268559,280166,226968,211811,269934,333332,407763,504507,399000,214092,93727,43725,27102,22561,23285,19237,17010,0.96
20,u,228,77,55,64,230,306,803,1569,3346,4445,4294,4323,4558,4065,3986,4314,4298,4124,4558,6031,7507,5082,1767,539,0.975
21,v,758,2837,27571,64447,63658,91574,67862,44480,40143,22297,26793,32486,20049,42212,84557,84432,44456,12676,2606,511,211,112,102,294,0.95
22,w,4850,3225,4291,3328,2318,2212,2338,3879,4569,7700,4366,3950,2987,3063,4449,3562,3574,3024,2753,2846,4692,4449,3763,3027,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,327972,978124,2833092,4788980,5893339,4852211,5772114,7214255,7531674,7282494,6089084,4065439,4917239,6769745,9289932,11370468,9924042,5046194,2088070,845402,389183,209535,144567,162000,0.975
