,job_type,hour00,hour01,hour02,hour03,hour04,hour05,hour06,hour07,hour08,hour09,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,slo
0,a,216803,157127,117864,99965,98154,103174,133004,171155,241417,306688,324801,369333,382227,395803,390791,372681,377068,409753,434419,450584,447231,406379,352800,276264,0.93
1,b,173,147,251,393,621,976,2865,4664,5475,7212,6865,6060,5678,7475,8491,8864,9890,10509,13824,12824,9958,4171,1802,620,0.91
2,c,451918,328423,144714,164813,102269,75585,194740,242315,324712,460213,552353,771519,1007332,984561,1432856,1613659,1501279,1544530,1544834,2010141,1907325,1611861,1079491,599795,0.945
3,d,7644606,2222676,941543,570640,535173,944124,3219939,11677789,29005749,46056542,57450993,58715023,60259861,61051519,60707658,71850059,74922247,73405419,98262577,175230587,252756139,236413089,120528261,38829055,0.915
4,e,27379200918,27379671067,28835631606,31091791277,27342935927,23387525947,19208461371,16186208095,14827598836,14120446695,14893707176,15930556193,18414341438,23706461685,33084146730,43237238295,52702116323,55951835607,58312238195,57811658233,60772977096,58505156398,52926642968,43900645677,0.95
5,f,6111224,2721312,1337286,865090,716631,1193463,3148911,9391320,23982865,42280289,54558623,60697767,73101188,83120872,82724203,80257015,86954372,93467109,101342668,127954833,229259844,177635420,107755974,33826420,0.985
6,g,5,2,2,4,3,3,7,4,7,11,10,18,10,7,8,10,14,13,12,6,5,7,6,6,1.0
7,h,12132,9900,10342,15190,19484,37396,88285,165093,261742,361645,419150,457281,476282,492545,593838,660844,636862,772205,890445,757839,630197,418021,167987,52263,0.955
8,i,3427578,1945009,1470213,1027233,934332,1198791,2227804,5245597,10205531,15011865,17705977,18886267,22763870,35770836,37899213,34444226,30529833,22701642,17514194,21025664,32333328,31304831,24143863,9818203,0.97
9,j,28584391,46383495,64467420,80515987,93258597,106094440,105625870,118255050,115660204,127570540,137340881,193038080,263320602,305379532,297691901,225809371,121126633,49071811,16074089,5350606,2309647,1981898,4318426,14570370,0.955
10,k,8482,19758,31523,51150,67528,97030,114964,119224,120837,103870,89847,111137,135575,133688,133530,130023,109314,62220,31148,16625,6311,3850,2804,5156,0.96
11,l,10,6,10,11,8,18,48,77,207,326,412,508,473,470,528,523,634,755,913,825,598,388,122,48,0.91
12,m,421,369,567,1157,1457,1396,1737,1941,2242,2220,2379,2607,2295,2606,3792,4496,3995,3321,1571,857,420,410,223,183,1.0
13,n,28216,6029,2853,2353,1412,2172,10035,50267,157049,272861,362228,379423,388697,407257,447434,485462,505737,512269,689008,1251149,1522053,1282203,627403,209974,0.9
14,o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915
15,p,7697663,6523295,4741560,3227999,1539004,754751,568373,705416,1207016,1981663,3185537,5030185,7512815,10394349,14737254,17417587,18667328,21610504,33586331,31560908,32041127,69810838,25411058,14832740,0.94
16,q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92
17,r,3849529,1884482,1580484,2015217,3394007,7138929,16572037,33707377,48994485,62874332,70292322,79816331,84183782,94115201,99978258,110494631,130553609,170531547,170978383,170875177,161455394,105022913,55681340,16201812,0.905
18,s,21810,9360,5903,5233,5139,7802,26701,80710,218269,496506,406511,424162,436032,471563,532149,567982,581883,595221,984057,1388437,1253932,762390,397442,138481,0.9
19,t,7720,12508,22225,41759,62466,90312,84370,97463,120694,142216,137494,126343,126489,168886,238588,236569,199263,119734,82634,65452,35444,22172,14145,9919,0.96
20,u,109,50,50,65,113,308,1104,2697,5957,8499,9502,10345,10708,9888,9928,10681,12080,14866,16092,16931,12162,6541,2078,480,0.975
21,v,854,2657,8424,14964,17654,13618,13912,14498,15565,15416,12937,7840,10430,21571,40579,42265,26775,10196,3275,723,247,135,97,185,0.95
22,w,6261,4480,2064,3498,3979,1815,2059,2370,3404,5535,4493,3491,3069,3379,2900,3547,3975,6410,5490,8439,7503,10184,7136,2458,0.985
23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955
24,y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905
25,z,293983,682561,1507890,3015382,4034014,3965781,5057403,5664094,5685444,6187482,5389693,4935576,6259692,9380977,12570268,14963128,13230596,8760476,3848797,1536223,641770,306048,192608,178019,0.975
